product,EN-code,SMILES,parent_SMILES
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(CC12CCC(CO1)C2)C(=O)c1ccco1,EN300-26573019,Cl.NCC12CCC(CO1)C2,NCC12CCC(CO1)C2
Cn1ccn2c(CN(C(=O)c3ccco3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)nnc2c1=O,EN300-367574,Cl.Cn1ccn2c(CN)nnc2c1=O,Cn1ccn2c(CN)nnc2c1=O
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C[C@@H]1C[C@H]1CO)C(=O)c1ccco1,EN300-1277662,NC[C@@H]1C[C@H]1CO,NC[C@@H]1C[C@H]1CO
CCO[C@@H]1C[C@H]1N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-754590,CCO[C@@H]1C[C@H]1N.Cl,CCO[C@@H]1C[C@H]1N
CC(CCC(F)F)N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-344266,CC(N)CCC(F)F.Cl,CC(N)CCC(F)F
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)C1CC(O)C12CCOCC2,EN300-704039,Cl.NC1CC(O)C12CCOCC2,NC1CC(O)C12CCOCC2
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)C1(c2ccc(Br)cc2)CC(F)C1,EN300-378941,Cl.NC1(c2ccc(Br)cc2)CC(F)C1,NC1(c2ccc(Br)cc2)CC(F)C1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)[C@H]1CC[C@@H](c2nc3ccccc3[nH]2)CC1,EN300-1588404,N[C@H]1CC[C@@H](c2nc3ccccc3[nH]2)CC1,N[C@H]1CC[C@@H](c2nc3ccccc3[nH]2)CC1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)[C@@H]1C[C@H]1C1CCOCC1,EN300-365170,Cl.N[C@@H]1C[C@H]1C1CCOCC1,N[C@@H]1C[C@H]1C1CCOCC1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)C1(C2CCCCO2)CCC1,EN300-365003,Cl.NC1(C2CCCCO2)CCC1,NC1(C2CCCCO2)CCC1
CNC1CCC(C)(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)CC1,EN300-6763729,CNC1CCC(C)(N)CC1.Cl.Cl,CNC1CCC(C)(N)CC1
COC(=O)CCN(C)C(=O)CCN(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-7548979,COC(=O)CCN(C)C(=O)CCN.Cl,COC(=O)CCN(C)C(=O)CCN
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C[C@@H]1C[C@H]1C1CCOCC1)C(=O)c1ccco1,EN300-365108,Cl.NC[C@@H]1C[C@H]1C1CCOCC1,NC[C@@H]1C[C@H]1C1CCOCC1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C[C@]12C[C@H]1COC21CCC1)C(=O)c1ccco1,EN300-747005,NC[C@]12C[C@H]1COC21CCC1,NC[C@]12C[C@H]1COC21CCC1
CC(O)(CN(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1)C1CCCCO1,EN300-7431323,CC(O)(CN)C1CCCCO1.Cl,CC(O)(CN)C1CCCCO1
COC(=O)c1nccc2cc(N(C(=O)c3ccco3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)ccc12,EN300-1722233,COC(=O)c1nccc2cc(N)ccc12.Cl,COC(=O)c1nccc2cc(N)ccc12
COC(=O)C1C[C@@H]2C[C@H](N(C(=O)c3ccco3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)[C@@H]2C1,EN300-731007,COC(=O)C1C[C@@H]2C[C@H](N)[C@@H]2C1.Cl,COC(=O)C1C[C@@H]2C[C@H](N)[C@@H]2C1
N[C@@H]1CCO[C@@H]1C(=O)N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-7435545,Cl.NC(=O)[C@H]1OCC[C@H]1N,NC(=O)[C@H]1OCC[C@H]1N
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(CCC1CCC2(CCOCC2)CO1)C(=O)c1ccco1,EN300-384518,NCCC1CCC2(CCOCC2)CO1,NCCC1CCC2(CCOCC2)CO1
CC(CC1(O)CCOCC1)N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-716108,CC(N)CC1(O)CCOCC1,CC(N)CC1(O)CCOCC1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(CCN1CCc2c(Br)cccc21)C(=O)c1ccco1,EN300-6482931,Cl.Cl.NCCN1CCc2c(Br)cccc21,NCCN1CCc2c(Br)cccc21
Cc1ncc(CN2CC(N(C(=O)c3ccco3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)C2)o1,EN300-7539797,Cc1ncc(CN2CC(N)C2)o1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,Cc1ncc(CN2CC(N)C2)o1
COc1nsc(OC)c1CN(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-1440158,COc1nsc(OC)c1CN.Cl,COc1nsc(OC)c1CN
COC[C@H]1C[C@H](N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)C1,EN300-6309415,COC[C@H]1C[C@H](N)C1,COC[C@H]1C[C@H](N)C1
CC(CC1(O)CCC1)N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-1702673,CC(N)CC1(O)CCC1.Cl,CC(N)CC1(O)CCC1
NS(=O)(=O)C[C@H]1CC[C@@H](N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)C1,EN300-1425899,Cl.N[C@@H]1CC[C@H](CS(N)(=O)=O)C1,N[C@@H]1CC[C@H](CS(N)(=O)=O)C1
COc1ccnc(C2(CN(C(=O)c3ccco3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)CCCCC2)c1,EN300-1781037,COc1ccnc(C2(CN)CCCCC2)c1,COc1ccnc(C2(CN)CCCCC2)c1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)[C@@H]1C[C@H]1c1ccsc1,EN300-320861,Cl.N[C@@H]1C[C@H]1c1ccsc1,N[C@@H]1C[C@H]1c1ccsc1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)[C@H]1c2ccccc2OC[C@H]1CO,EN300-658624,N[C@H]1c2ccccc2OC[C@H]1CO,N[C@H]1c2ccccc2OC[C@H]1CO
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(CCCCc1c[nH]nc1C(F)(F)F)C(=O)c1ccco1,EN300-6491141,Cl.NCCCCc1c[nH]nc1C(F)(F)F,NCCCCc1c[nH]nc1C(F)(F)F
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)C1C2Cc3c(Br)cccc3C21,EN300-322865,Cl.NC1C2Cc3c(Br)cccc3C12,NC1C2Cc3c(Br)cccc3C12
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C[C@@H]1CC[C@H](C2CC2)O1)C(=O)c1ccco1,EN300-658519,NC[C@@H]1CC[C@H](C2CC2)O1,NC[C@@H]1CC[C@H](C2CC2)O1
COC(=O)C1(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)CC2(CCOCC2)C1,EN300-7542016,COC(=O)C1(N)CC2(CCOCC2)C1.Cl,COC(=O)C1(N)CC2(CCOCC2)C1
C[C@H]1C[C@@H]1N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-332522,C[C@H]1C[C@@H]1N.Cl,C[C@H]1C[C@@H]1N
CC(C)(O)C(Cc1ccc(F)cc1)N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-1722770,CC(C)(O)C(N)Cc1ccc(F)cc1.Cl,CC(C)(O)C(N)Cc1ccc(F)cc1
Cc1cccc(C(C(=O)OC(C)(C)C)N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1,EN300-651721,Cc1cccc(C(N)C(=O)OC(C)(C)C)c1,Cc1cccc(C(N)C(=O)OC(C)(C)C)c1
COC(=O)C(C1CC(F)(F)C1)N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-6763390,COC(=O)C(N)C1CC(F)(F)C1.Cl,COC(=O)C(N)C1CC(F)(F)C1
CCOC(=O)Cc1nc(CN(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)no1,EN300-7463929,CCOC(=O)Cc1nc(CN)no1.Cl,CCOC(=O)Cc1nc(CN)no1
COC(=O)C1CC2CC(N(C(=O)c3ccco3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)C2C1,EN300-736738,COC(=O)C1CC2CC(N)C2C1.Cl,COC(=O)C1CC2CC(N)C2C1
CC(Cc1c(Cl)cccc1Cl)(N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1)C(F)(F)F,EN300-1387147,CC(N)(Cc1c(Cl)cccc1Cl)C(F)(F)F.Cl,CC(N)(Cc1c(Cl)cccc1Cl)C(F)(F)F
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(Cc1cc(C(F)(F)F)cs1)C(=O)c1ccco1,EN300-6738687,Cl.NCc1cc(C(F)(F)F)cs1,NCc1cc(C(F)(F)F)cs1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)[C@H]1C[C@@H](CF)C1,EN300-6745643,Cl.N[C@H]1C[C@@H](CF)C1,N[C@H]1C[C@@H](CF)C1
COCC1(CCN(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)CCOCC1,EN300-1704304,COCC1(CCN)CCOCC1.Cl,COCC1(CCN)CCOCC1
CC1CN(Cc2ccccc2)CCC1CN(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-622275,CC1CN(Cc2ccccc2)CCC1CN,CC1CN(Cc2ccccc2)CCC1CN
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(Cc1ccn2cnnc2c1)C(=O)c1ccco1,EN300-26625560,Cl.Cl.NCc1ccn2cnnc2c1,NCc1ccn2cnnc2c1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)C1CCC2(CC1)COCCO2,EN300-1718225,Cl.NC1CCC2(CC1)COCCO2,NC1CCC2(CC1)COCCO2
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)C1CCC(O)C2(CCCC2)C1,EN300-7436141,Cl.NC1CCC(O)C2(CCCC2)C1,NC1CCC(O)C2(CCCC2)C1
CCOC(=O)c1ccn(-c2ccc(N(C(=O)c3ccco3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)cc2F)n1,EN300-312355,CCOC(=O)c1ccn(-c2ccc(N)cc2F)n1,CCOC(=O)c1ccn(-c2ccc(N)cc2F)n1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)c1cnoc1C1CCOCC1,EN300-7436690,Cl.Nc1cnoc1C1CCOCC1,Nc1cnoc1C1CCOCC1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C[C@@H]1Cc2ccccc2CO1)C(=O)c1ccco1,EN300-312171,NC[C@@H]1Cc2ccccc2CO1,NC[C@@H]1Cc2ccccc2CO1
Cn1nc(CN(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c2c1CCOC2,EN300-7353929,Cl.Cn1nc(CN)c2c1CCOC2,Cn1nc(CN)c2c1CCOC2
CS(=O)(=O)CC1CC(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)C1,EN300-7429970,CS(=O)(=O)CC1CC(N)C1.Cl,CS(=O)(=O)CC1CC(N)C1
CN1CC(C)(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)CCC1=O,EN300-7424980,CN1CC(C)(N)CCC1=O.Cl.Cl,CN1CC(C)(N)CCC1=O
CC1(C(F)F)CC1N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-6418998,CC1(C(F)F)CC1N,CC1(C(F)F)CC1N
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(CCc1ocnc1CO)C(=O)c1ccco1,EN300-7470948,Cl.Cl.NCCc1ocnc1CO,NCCc1ocnc1CO
CC(C1CC2(CCC2)C1)N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-6746518,CC(N)C1CC2(CCC2)C1.Cl,CC(N)C1CC2(CCC2)C1
Cc1cc(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cnc1OC(F)F,EN300-1725516,Cc1cc(N)cnc1OC(F)F,Cc1cc(N)cnc1OC(F)F
COC(=O)[C@@H]1C[C@@H]1CN(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-384679,COC(=O)[C@@H]1C[C@@H]1CN.Cl,COC(=O)[C@@H]1C[C@@H]1CN
COC(=O)[C@@H]1CC[C@@H]1N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-266538,COC(=O)[C@@H]1CC[C@@H]1N.Cl,COC(=O)[C@@H]1CC[C@@H]1N
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)[C@@H]1C[C@@H](N2CCOCC2)C12CCC2,EN300-305207,N[C@@H]1C[C@@H](N2CCOCC2)C12CCC2,N[C@@H]1C[C@@H](N2CCOCC2)C12CCC2
CO[C@@H]1COC[C@H]1N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-260391,CO[C@@H]1COC[C@H]1N,CO[C@@H]1COC[C@H]1N
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(CC1(c2ccncc2F)CCC1)C(=O)c1ccco1,EN300-1817678,NCC1(c2ccncc2F)CCC1,NCC1(c2ccncc2F)CCC1
CC1(C)CC(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)CCS1(=O)=O,EN300-726375,CC1(C)CC(N)CCS1(=O)=O.Cl,CC1(C)CC(N)CCS1(=O)=O
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)C1CCCC(c2ccccc2)CC1,EN300-399295,Cl.NC1CCCC(c2ccccc2)CC1,NC1CCCC(c2ccccc2)CC1
CN(C)[C@@H]1COC[C@H]1N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-6475276,CN(C)[C@@H]1COC[C@H]1N,CN(C)[C@@H]1COC[C@H]1N
Cn1cc(CN(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c(C(F)F)n1,EN300-1301125,Cn1cc(CN)c(C(F)F)n1,Cn1cc(CN)c(C(F)F)n1
CC(C)c1cc(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)ccc1C(F)(F)F,EN300-6732600,CC(C)c1cc(N)ccc1C(F)(F)F,CC(C)c1cc(N)ccc1C(F)(F)F
CO[C@@H]1CCCC[C@H]1CN(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-7463642,CO[C@@H]1CCCC[C@H]1CN.Cl,CO[C@@H]1CCCC[C@H]1CN
COc1ccc(CN2CCC2CN(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,EN300-297839,COc1ccc(CN2CCC2CN)cc1,COc1ccc(CN2CCC2CN)cc1
COC1C(C)(C)C(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)C1(C)C,EN300-7426556,COC1C(C)(C)C(N)C1(C)C.Cl,COC1C(C)(C)C(N)C1(C)C
CO[C@@H]1CCCC[C@H]1N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-260049,CO[C@@H]1CCCC[C@H]1N,CO[C@@H]1CCCC[C@H]1N
Cn1ccnc1C1CC(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)CCO1,EN300-249832,Cn1ccnc1C1CC(N)CCO1,Cn1ccnc1C1CC(N)CCO1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)C1COC(C2CC2)C1,EN300-306295,NC1COC(C2CC2)C1,NC1COC(C2CC2)C1
Cc1c([C@@H]2[C@@H](N(C(=O)c3ccco3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)CC(=O)N2C)cnn1C,EN300-1267343,Cc1c([C@@H]2[C@@H](N)CC(=O)N2C)cnn1C,Cc1c([C@@H]2[C@@H](N)CC(=O)N2C)cnn1C
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(CC1CCN(c2ccccc2)S1(=O)=O)C(=O)c1ccco1,EN300-7455599,Cl.NCC1CCN(c2ccccc2)S1(=O)=O,NCC1CCN(c2ccccc2)S1(=O)=O
CC(C)(C)OC(=O)C(CN(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1)C1CCC1,EN300-269783,CC(C)(C)OC(=O)C(CN)C1CCC1,CC(C)(C)OC(=O)C(CN)C1CCC1
C[C@@H](C(F)F)N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-6738224,C[C@H](N)C(F)F.Cl,C[C@H](N)C(F)F
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)c1cc(F)cc(C(F)F)c1,EN300-1576950,Cl.Nc1cc(F)cc(C(F)F)c1,Nc1cc(F)cc(C(F)F)c1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(CCOC1CC1(F)F)C(=O)c1ccco1,EN300-269758,NCCOC1CC1(F)F,NCCOC1CC1(F)F
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(CC1(C2CC2)CCCO1)C(=O)c1ccco1,EN300-3113636,NCC1(C2CC2)CCCO1,NCC1(C2CC2)CCCO1
C[C@H]1CC[C@@](C)(CN(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)C1(C)C,EN300-300946,C[C@H]1CC[C@@](C)(CN)C1(C)C.Cl,C[C@H]1CC[C@@](C)(CN)C1(C)C
CC(CC(F)(F)F)(c1ccccc1)N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-5320601,CC(N)(CC(F)(F)F)c1ccccc1,CC(N)(CC(F)(F)F)c1ccccc1
CCC[C@@H]1C[C@H]1N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-197001,CCC[C@@H]1C[C@H]1N.Cl,CCC[C@@H]1C[C@H]1N
CC(C)(C)O[C@@H]1CCCC[C@H]1N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-6735344,CC(C)(C)O[C@@H]1CCCC[C@H]1N.Cl,CC(C)(C)O[C@@H]1CCCC[C@H]1N
CC(c1cnsc1)N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-6739563,CC(N)c1cnsc1.Cl.Cl,CC(N)c1cnsc1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)[C@@H]1C[C@H]1c1ccc(Br)c(F)c1,EN300-191373,Cl.N[C@@H]1C[C@H]1c1ccc(Br)c(F)c1,N[C@@H]1C[C@H]1c1ccc(Br)c(F)c1
CC(C)[C@@H]1CC[C@@H](C)C[C@]1(O)CN(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-6512648,CC(C)[C@@H]1CC[C@@H](C)C[C@]1(O)CN,CC(C)[C@@H]1CC[C@@H](C)C[C@]1(O)CN
NC(=O)c1coc(CN(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)n1,EN300-266460,NCc1nc(C(N)=O)co1,NCc1nc(C(N)=O)co1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)[C@@H]1C[C@H]1c1cccnc1,EN300-197009,Cl.Cl.N[C@@H]1C[C@H]1c1cccnc1,N[C@@H]1C[C@H]1c1cccnc1
CO[C@H]1CCCC[C@@H]1N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-200268,CO[C@H]1CCCC[C@@H]1N,CO[C@H]1CCCC[C@@H]1N
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)c1ccc2c(c1)C=CCCC2,EN300-303312,Cl.Nc1ccc2c(c1)C=CCCC2,Nc1ccc2c(c1)C=CCCC2
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)[C@@H]1C[C@H]1C1CCCCC1,EN300-189089,Cl.N[C@@H]1C[C@H]1C1CCCCC1,N[C@@H]1C[C@H]1C1CCCCC1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)[C@H]1C[C@H]2CC[C@@H]1C2,EN300-7465161,Cl.N[C@H]1C[C@H]2CC[C@@H]1C2,N[C@H]1C[C@H]2CC[C@@H]1C2
CCN(C(C)=O)c1ccc(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cn1,EN300-263699,CCN(C(C)=O)c1ccc(N)cn1,CCN(C(C)=O)c1ccc(N)cn1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)[C@@H]1C[C@H]1CO,EN300-196962,N[C@@H]1C[C@H]1CO,N[C@@H]1C[C@H]1CO
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)c1cc2c(cc1Cl)OCCC2,EN300-3083329,Nc1cc2c(cc1Cl)OCCC2,Nc1cc2c(cc1Cl)OCCC2
CC(C)(C)OC(=O)CC(CN(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1)C1CC1,EN300-263510,CC(C)(C)OC(=O)CC(CN)C1CC1,CC(C)(C)OC(=O)CC(CN)C1CC1
C[C@@H]1C[C@H]1N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-332539,C[C@@H]1C[C@H]1N.Cl,C[C@@H]1C[C@H]1N
CC(C1CC(F)(F)C1)N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-1177753,CC(N)C1CC(F)(F)C1,CC(N)C1CC(F)(F)C1
CCc1ncc(F)cc1N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-814470,CCc1ncc(F)cc1N,CCc1ncc(F)cc1N
Cc1oc2cc(F)ccc2c1CCN(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-26673430,Cc1oc2cc(F)ccc2c1CCN.Cl,Cc1oc2cc(F)ccc2c1CCN
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)[C@@H]1C[C@H]1c1c(Cl)cccc1Cl,EN300-252389,Cl.N[C@@H]1C[C@H]1c1c(Cl)cccc1Cl,N[C@@H]1C[C@H]1c1c(Cl)cccc1Cl
CCOC(=O)C(CC1(OC)CCC1)N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-260932,CCOC(=O)C(N)CC1(OC)CCC1,CCOC(=O)C(N)CC1(OC)CCC1
COCC1(CCN(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)CCCC1,EN300-1662391,COCC1(CCN)CCCC1,COCC1(CCN)CCCC1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(CCC1CSc2ccccc2O1)C(=O)c1ccco1,EN300-260291,Cl.NCCC1CSc2ccccc2O1,NCCC1CSc2ccccc2O1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(CC1CCCCC12CCC2)C(=O)c1ccco1,EN300-6473672,Cl.NCC1CCCCC12CCC2,NCC1CCCCC12CCC2
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)[C@@H]1CCC[C@H](C2CC2)C1,EN300-257235,Cl.N[C@@H]1CCC[C@H](C2CC2)C1,N[C@@H]1CCC[C@H](C2CC2)C1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(CC1CN(Cc2ccccc2)CC12CCC2)C(=O)c1ccco1,EN300-247512,NCC1CN(Cc2ccccc2)CC12CCC2,NCC1CN(Cc2ccccc2)CC12CCC2
CC(C)c1ccc(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1C(F)(F)F,EN300-6735784,CC(C)c1ccc(N)cc1C(F)(F)F.Cl,CC(C)c1ccc(N)cc1C(F)(F)F
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)[C@@H]1C[C@H]1C1CCC1,EN300-257209,Cl.N[C@@H]1C[C@H]1C1CCC1,N[C@@H]1C[C@H]1C1CCC1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)C(c1cccs1)C1(CO)CCC1,EN300-247388,NC(c1cccs1)C1(CO)CCC1,NC(c1cccs1)C1(CO)CCC1
CC1(CCN(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)CC1(F)Cl,EN300-262568,CC1(CCN)CC1(F)Cl,CC1(CCN)CC1(F)Cl
Cc1sc2ccccc2c1CCN(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,EN300-7471405,Cc1sc2ccccc2c1CCN.Cl,Cc1sc2ccccc2c1CCN
CC1(C)CC(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)CN1Cc1ccccc1,EN300-6491096,CC1(C)CC(N)CN1Cc1ccccc1,CC1(C)CC(N)CN1Cc1ccccc1
CC1(C)CC(CCN(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)CO1,EN300-6739987,CC1(C)CC(CCN)CO1.Cl,CC1(C)CC(CCN)CO1
NC(=O)CC1(CN(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)CC1,EN300-256513,Cl.NCC1(CC(N)=O)CC1,NCC1(CC(N)=O)CC1
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)C1CCOC(c2cccs2)C1,EN300-247321,Cl.NC1CCOC(c2cccs2)C1,NC1CCOC(c2cccs2)C1
CC(C)c1nc(C(CO)N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cs1,EN300-266776,CC(C)c1nc(C(N)CO)cs1.Cl.Cl,CC(C)c1nc(C(N)CO)cs1
COC(=O)c1ccc(C2(CN(C(=O)c3ccco3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)CC2)cc1,EN300-2008457,COC(=O)c1ccc(C2(CN)CC2)cc1.Cl,COC(=O)c1ccc(C2(CN)CC2)cc1
Cn1cc(CN(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c(=O)[nH]c1=O,EN300-365140,Cl.Cn1cc(CN)c(=O)[nH]c1=O,Cn1cc(CN)c(=O)[nH]c1=O
