SMILES,ID,product_1,product_2
CC(N)c1noc(O)n1,EN300-7443213,CC(NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1noc(O)n1,CC(NC(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1noc(O)n1
NCc1cc(CO)[nH]n1,EN300-7439043,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCc1cc(CO)[nH]n1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCc1cc(CO)[nH]n1
OC[C@@H]1CO[C@@H]2CNC[C@@H]21,EN300-7444772,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1C[C@H]2OC[C@@H](CO)[C@H]2C1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1C[C@H]2OC[C@@H](CO)[C@H]2C1
COC(=O)[C@@H]1[C@H]2CN[C@@H]1[C@@H](O)C2,EN300-7444891,COC(=O)[C@@H]1[C@@H]2C[C@H](O)[C@H]1N(C(=O)C[C@@]1(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc31)C2,COC(=O)[C@@H]1[C@@H]2C[C@H](O)[C@H]1N(C(=O)CC[C@@]1(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc31)C2
CC(O)CN1CCCNCC1,EN300-154193,CC(O)CN1CCCN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1,CC(O)CN1CCCN(C(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1
CN(CCO)C1CCCNC1,EN300-7441042,CN(CCO)C1CCCN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1,CN(CCO)C1CCCN(C(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1
CC1CNCC(CCO)O1,EN300-212814,CC1CN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC(CCO)O1,CC1CN(C(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC(CCO)O1
CN(C)C(=O)C[C@@H]1CNC[C@H]1O,EN300-7440710,CN(C)C(=O)C[C@@H]1CN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C[C@H]1O,CN(C)C(=O)C[C@@H]1CN(C(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C[C@H]1O
CN[C@H]1C[C@H](O)C1,EN300-93074,CN(C(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)[C@H]1C[C@H](O)C1,CN(C(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)[C@H]1C[C@H](O)C1
OCC12CNC(C1)C2,EN300-7439985,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CC2(CO)CC1C2,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CC2(CO)CC1C2
O[C@@]12CNCC[C@@H]1C2,EN300-1267093,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CC[C@@H]2C[C@]2(O)C1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CC[C@@H]2C[C@]2(O)C1
CO[C@H](C)[C@H](N)CO,EN300-738620,CO[C@H](C)[C@@H](CO)NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CO[C@H](C)[C@@H](CO)NC(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
NCc1nc(C(O)C2CC2)n[nH]1,EN300-6746627,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCc1nc(C(O)C2CC2)n[nH]1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCc1nc(C(O)C2CC2)n[nH]1
OCC1CNCc2nccn2C1,EN300-6746733,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1Cc2nccn2CC(CO)C1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1Cc2nccn2CC(CO)C1
OCCOC1CCNC1,EN300-6764893,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCC(OCCO)C1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCC(OCCO)C1
C[C@@H]1CNC[C@@H](CO)O1,EN300-6759637,C[C@@H]1CN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C[C@@H](CO)O1,C[C@@H]1CN(C(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C[C@@H](CO)O1
CO[C@H]1CNC[C@H](O)C1,EN300-6766387,CO[C@@H]1C[C@@H](O)CN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1,CO[C@@H]1C[C@@H](O)CN(C(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1
OCC1CNC1,EN300-7370063,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CC(CO)C1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CC(CO)C1
C[C@H](N)[C@H](C)O,EN300-7356603,C[C@H](O)[C@H](C)NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,C[C@H](O)[C@H](C)NC(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
NC[C@H](F)CO,EN300-7353971,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC[C@H](F)CO,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC[C@H](F)CO
NCC1(O)CCCOC1,EN300-193679,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCC1(O)CCCOC1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCC1(O)CCCOC1
OC1CCCOC12CNC2,EN300-7434114,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CC2(C1)OCCCC2O,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CC2(C1)OCCCC2O
Oc1cnn2c1CNCC2,EN300-7355835,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCn2ncc(O)c2C1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCn2ncc(O)c2C1
C[C@@H](CN)CO,EN300-108430,C[C@H](CO)CNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,C[C@H](CO)CNC(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
CN1CC2(CCNCC2CO)C1,EN300-7355117,CN1CC2(CCN(C(=O)C[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)CC2CO)C1,CN1CC2(CCN(C(=O)CC[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)CC2CO)C1
NCC[C@@H]1COC[C@H]1O,EN300-7353953,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCC[C@@H]1COC[C@H]1O,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCC[C@@H]1COC[C@H]1O
NC1(CO)CCCOC1,EN300-2969289,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC1(CO)CCCOC1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC1(CO)CCCOC1
OCc1cnn2c1CNCC2,EN300-259251,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCn2ncc(CO)c2C1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCn2ncc(CO)c2C1
CCOC1(CO)CNC1,EN300-7432898,CCOC1(CO)CN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1,CCOC1(CO)CN(C(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1
COC1CNCC(O)C1,EN300-6763507,COC1CC(O)CN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1,COC1CC(O)CN(C(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1
C[C@@H]1COC[C@](CN)(CO)N1C,EN300-7356069,C[C@@H]1COC[C@@](CO)(CNC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)N1C,C[C@@H]1COC[C@@](CO)(CNC(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)N1C
OCCC1CNC1,EN300-7413100,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CC(CCO)C1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CC(CCO)C1
CCC1(CO)COCCN1,EN300-7209468,CCC1(CO)COCCN1C(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CCC1(CO)COCCN1C(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
COC(CN)CCO,EN300-6288594,COC(CCO)CNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,COC(CCO)CNC(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
NCCCOCCCO,EN300-7431084,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCCCOCCCO,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCCCOCCCO
OCC1CCOCCN1,EN300-6732376,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCOCCC1CO,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCOCCC1CO
OC[C@H]1CC2(CN1)OCCO2,EN300-6734741,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CC2(C[C@@H]1CO)OCCO2,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CC2(C[C@@H]1CO)OCCO2
NC12CC(CO)(C1)OC21COC1,EN300-6735077,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC12CC(CO)(C1)OC21COC1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC12CC(CO)(C1)OC21COC1
O=C1NC[C@@H](O)C[C@]12CCNC2,EN300-6735024,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CC[C@]2(C[C@H](O)CNC2=O)C1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CC[C@]2(C[C@H](O)CNC2=O)C1
OCC1CNCc2ccnn2C1,EN300-6739414,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1Cc2ccnn2CC(CO)C1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1Cc2ccnn2CC(CO)C1
COC(=O)C1(CO)CCNC1,EN300-6734995,COC(=O)C1(CO)CCN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1,COC(=O)C1(CO)CCN(C(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1
CC1OC2(CO)CC1(N)C2,EN300-6735249,CC1OC2(CO)CC1(NC(=O)C[C@@]1(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc31)C2,CC1OC2(CO)CC1(NC(=O)CC[C@@]1(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc31)C2
NCC12CCC(CO)(CO1)C2,EN300-6735076,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCC12CCC(CO)(CO1)C2,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCC12CCC(CO)(CO1)C2
CO[C@H](CN)CO,EN300-6738022,CO[C@@H](CO)CNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CO[C@@H](CO)CNC(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
NC12COC(CO)(C1)C2,EN300-6734454,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC12COC(CO)(C1)C2,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC12COC(CO)(C1)C2
Cn1nc(CO)c2c1CCNC2,EN300-6734144,Cn1nc(CO)c2c1CCN(C(=O)C[C@@]1(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc31)C2,Cn1nc(CO)c2c1CCN(C(=O)CC[C@@]1(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc31)C2
O=C1OC[C@]2(CO)NCC[C@H]12,EN300-6734276,O=C1OC[C@@]2(CO)[C@@H]1CCN2C(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,O=C1OC[C@@]2(CO)[C@@H]1CCN2C(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
Cn1nc(CO)c2c1CNCC2,EN300-6732933,Cn1nc(CO)c2c1CN(C(=O)C[C@@]1(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc31)CC2,Cn1nc(CO)c2c1CN(C(=O)CC[C@@]1(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc31)CC2
OCc1n[nH]c2c1CNCC2,EN300-6732784,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCc2[nH]nc(CO)c2C1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCc2[nH]nc(CO)c2C1
CC1CC(CO)N1,EN300-1709410,CC1CC(CO)N1C(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CC1CC(CO)N1C(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
O[C@@H]1COC[C@H]1N1CCNCC1,EN300-6740404,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCN([C@@H]2COC[C@H]2O)CC1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCN([C@@H]2COC[C@H]2O)CC1
Cn1cncc1C(CN)CCO,EN300-6325789,Cn1cncc1C(CCO)CNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,Cn1cncc1C(CCO)CNC(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
OCC1C=CCN1,EN300-378343,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CC=CC1CO,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CC=CC1CO
NC[C@@H]1C[C@@H](c2nnc[nH]2)C[C@@H]1O,EN300-314536,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC[C@@H]1C[C@@H](c2nnc[nH]2)C[C@@H]1O,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC[C@@H]1C[C@@H](c2nnc[nH]2)C[C@@H]1O
O[C@H]1[C@H]2CO[C@@H]1CN2,EN300-6504714,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1C[C@H]2OC[C@@H]1[C@@H]2O,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1C[C@H]2OC[C@@H]1[C@@H]2O
C[C@@H](O)c1n[nH]c(CN)n1,EN300-6526690,C[C@@H](O)c1n[nH]c(CNC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)n1,C[C@@H](O)c1n[nH]c(CNC(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)n1
COCC(C)(N)CCO,EN300-6512871,COCC(C)(CCO)NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,COCC(C)(CCO)NC(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
OC1CC2(CNC2)n2ccnc21,EN300-6504623,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CC2(CC(O)c3nccn32)C1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CC2(CC(O)c3nccn32)C1
NCC1CC(CO)CO1,EN300-6504535,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCC1CC(CO)CO1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCC1CC(CO)CO1
C[C@H](O)c1n[nH]c(CN)n1,EN300-6499479,C[C@H](O)c1n[nH]c(CNC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)n1,C[C@H](O)c1n[nH]c(CNC(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)n1
COC1(CO)CNC1,EN300-6501577,COC1(CO)CN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1,COC1(CO)CN(C(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1
CC(O)COC1CNC1,EN300-6498888,CC(O)COC1CN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1,CC(O)COC1CN(C(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1
N[C@H](CO)CF,EN300-6498726,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N[C@H](CO)CF,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N[C@H](CO)CF
C[C@@H]1CNC[C@H]1O,EN300-6497226,C[C@@H]1CN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C[C@H]1O,C[C@@H]1CN(C(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C[C@H]1O
C[C@H]1CN[C@H](C)CN1CCO,EN300-6498443,C[C@H]1CN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)[C@H](C)CN1CCO,C[C@H]1CN(C(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)[C@H](C)CN1CCO
N[C@@H]1CCCN(CCO)C1,EN300-6482368,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N[C@@H]1CCCN(CCO)C1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N[C@@H]1CCCN(CCO)C1
OC1(C2CNCCO2)CC1,EN300-6482801,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCOC(C2(O)CC2)C1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCOC(C2(O)CC2)C1
CC(C)(O)COCCN,EN300-6493576,CC(C)(O)COCCNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CC(C)(O)COCCNC(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
O[C@@H]1CN[C@H]2COC[C@@H]12,EN300-6488851,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1C[C@@H](O)[C@@H]2COC[C@@H]21,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1C[C@@H](O)[C@@H]2COC[C@@H]21
O[C@@H]1[C@@H]2CO[C@H]1CN2,EN300-6493060,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1C[C@@H]2OC[C@H]1[C@H]2O,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1C[C@@H]2OC[C@H]1[C@H]2O
COC(=O)[C@@H]1CNC[C@@H](O)C1,EN300-6491997,COC(=O)[C@H]1C[C@H](O)CN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1,COC(=O)[C@H]1C[C@H](O)CN(C(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1
CN(C)CCNCCO,EN300-6492035,CN(C)CCN(CCO)C(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CN(C)CCN(CCO)C(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
NC1(CCO)CS(=O)(=O)C1,EN300-6487630,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC1(CCO)CS(=O)(=O)C1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC1(CCO)CS(=O)(=O)C1
NCCN1CCC(O)CC1,EN300-248542,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCCN1CCC(O)CC1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCCN1CCC(O)CC1
N#C[C@H]1C[C@@H](N)[C@H](O)C1,EN300-6491393,N#C[C@@H]1C[C@@H](O)[C@H](NC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1,N#C[C@@H]1C[C@@H](O)[C@H](NC(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1
OC1(Cc2ccn[nH]2)CNC1,EN300-6489696,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CC(O)(Cc2ccn[nH]2)C1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CC(O)(Cc2ccn[nH]2)C1
CN1CC[C@@]2(CO)CNC[C@H]2C1,EN300-6487587,CN1CC[C@@]2(CO)CN(C(=O)C[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)C[C@H]2C1,CN1CC[C@@]2(CO)CN(C(=O)CC[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)C[C@H]2C1
OCCn1cc2c(n1)CCNC2,EN300-28611,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCc2nn(CCO)cc2C1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCc2nn(CCO)cc2C1
NCCOCCOCCO,EN300-137387,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCCOCCOCCO,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCCOCCOCCO
NC1(CO)CCC(=O)NC1=O,EN300-7537340,O=C1CCC(CO)(NC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C(=O)N1,O=C1CCC(CO)(NC(=O)CC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C(=O)N1
C=C(CO)CCN,EN300-7540675,C=C(CO)CCNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,C=C(CO)CCNC(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
Cn1nc(CO)cc1N,EN300-2009111,Cn1nc(CO)cc1NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,Cn1nc(CO)cc1NC(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
C[C@@H]1NCC[C@@H]1O,EN300-2008120,C[C@H]1[C@@H](O)CCN1C(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,C[C@H]1[C@@H](O)CCN1C(=O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
OCCc1nnc2n1CCNC2,EN300-6472558,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCn2c(CCO)nnc2C1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCn2c(CCO)nnc2C1
OCC1CCNCCO1,EN300-2007620,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCOC(CO)CC1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCOC(CO)CC1
OCCOCCN1CCNCC1,EN300-6476878,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCN(CCOCCO)CC1,O=C(CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCN(CCOCCO)CC1
