SMILES,ID,product_1,product_2,product_3,product_4
COC(=O)[C@@H]1C=C[C@@H]1C(=O)O,EN300-7466975,COC(=O)[C@@H]1C=C[C@@H]1C(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,COC(=O)[C@@H]1C=C[C@@H]1C(=O)NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,COC(=O)[C@@H]1C=C[C@@H]1C(=O)NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,COC(=O)[C@@H]1C=C[C@@H]1C(=O)NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
COC(=O)CC(C)C(=O)O,EN300-106540,COC(=O)CC(C)C(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,COC(=O)CC(C)C(=O)NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,COC(=O)CC(C)C(=O)NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,COC(=O)CC(C)C(=O)NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
CCC(C(=O)O)C(=O)OC,EN300-175425,CCC(C(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(=O)OC,CCC(C(=O)NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(=O)OC,CCC(C(=O)NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(=O)OC,CCC(C(=O)NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(=O)OC
CCOC(=O)c1cc(C(=O)O)n(C)n1,EN300-228219,CCOC(=O)c1cc(C(=O)N[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)n(C)n1,CCOC(=O)c1cc(C(=O)NC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)n(C)n1,CCOC(=O)c1cc(C(=O)NCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)n(C)n1,CCOC(=O)c1cc(C(=O)NCCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)n(C)n1
COC(=O)c1cc(C(=O)O)on1,EN300-127146,COC(=O)c1cc(C(=O)N[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)on1,COC(=O)c1cc(C(=O)NC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)on1,COC(=O)c1cc(C(=O)NCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)on1,COC(=O)c1cc(C(=O)NCCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)on1
CCOC(=O)c1c[nH]n(CC(=O)O)c1=N,EN300-70823,CCOC(=O)c1c[nH]n(CC(=O)N[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)c1=N,CCOC(=O)c1c[nH]n(CC(=O)NC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)c1=N,CCOC(=O)c1c[nH]n(CC(=O)NCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)c1=N,CCOC(=O)c1c[nH]n(CC(=O)NCCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)c1=N
COC(=O)C12COC(C(=O)O)(C1)C2,EN300-6740742,COC(=O)C12COC(C(=O)N[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)(C1)C2,COC(=O)C12COC(C(=O)NC[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)(C1)C2,COC(=O)C12COC(C(=O)NCC[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)(C1)C2,COC(=O)C12COC(C(=O)NCCC[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)(C1)C2
CCOC(=O)Cn1cc(C(=O)O)nn1,EN300-1665595,CCOC(=O)Cn1cc(C(=O)N[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)nn1,CCOC(=O)Cn1cc(C(=O)NC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)nn1,CCOC(=O)Cn1cc(C(=O)NCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)nn1,CCOC(=O)Cn1cc(C(=O)NCCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)nn1
CCC(F)(C(=O)O)C(=O)OC,EN300-7439798,CCC(F)(C(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(=O)OC,CCC(F)(C(=O)NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(=O)OC,CCC(F)(C(=O)NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(=O)OC,CCC(F)(C(=O)NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(=O)OC
COC(=O)C(C)(F)C(=O)O,EN300-7464289,COC(=O)C(C)(F)C(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,COC(=O)C(C)(F)C(=O)NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,COC(=O)C(C)(F)C(=O)NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,COC(=O)C(C)(F)C(=O)NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
COC(=O)C(C)(O)C(C)(O)C(=O)O,EN300-7440781,COC(=O)C(C)(O)C(C)(O)C(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,COC(=O)C(C)(O)C(C)(O)C(=O)NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,COC(=O)C(C)(O)C(C)(O)C(=O)NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,COC(=O)C(C)(O)C(C)(O)C(=O)NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
CCOC(=O)C(C)(F)C(=O)O,EN300-7464288,CCOC(=O)C(C)(F)C(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CCOC(=O)C(C)(F)C(=O)NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CCOC(=O)C(C)(F)C(=O)NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CCOC(=O)C(C)(F)C(=O)NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
COC(=O)c1cc(C)n(CC(=O)O)n1,EN300-4247127,COC(=O)c1cc(C)n(CC(=O)N[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)n1,COC(=O)c1cc(C)n(CC(=O)NC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)n1,COC(=O)c1cc(C)n(CC(=O)NCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)n1,COC(=O)c1cc(C)n(CC(=O)NCCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)n1
COC(=O)c1cn(C)nc1C(=O)O,EN300-7427021,COC(=O)c1cn(C)nc1C(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,COC(=O)c1cn(C)nc1C(=O)NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,COC(=O)c1cn(C)nc1C(=O)NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,COC(=O)c1cn(C)nc1C(=O)NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
Cn1cc([N+](=O)[O-])c(OCC(=O)O)n1,EN300-2122337,Cn1cc([N+](=O)[O-])c(OCC(=O)N[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)n1,Cn1cc([N+](=O)[O-])c(OCC(=O)NC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)n1,Cn1cc([N+](=O)[O-])c(OCC(=O)NCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)n1,Cn1cc([N+](=O)[O-])c(OCC(=O)NCCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)n1
Cn1cc([N+](=O)[O-])c(CC(=O)O)n1,EN300-2625318,Cn1cc([N+](=O)[O-])c(CC(=O)N[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)n1,Cn1cc([N+](=O)[O-])c(CC(=O)NC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)n1,Cn1cc([N+](=O)[O-])c(CC(=O)NCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)n1,Cn1cc([N+](=O)[O-])c(CC(=O)NCCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)n1
Cn1c([N+](=O)[O-])cnc1C(=O)O,EN300-6745263,Cn1c([N+](=O)[O-])cnc1C(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,Cn1c([N+](=O)[O-])cnc1C(=O)NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,Cn1c([N+](=O)[O-])cnc1C(=O)NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,Cn1c([N+](=O)[O-])cnc1C(=O)NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
COC(=O)[C@H]1[C@@H]2CC[C@@H](O2)[C@H]1C(=O)O,EN300-6495766,COC(=O)[C@H]1[C@@H]2CC[C@@H](O2)[C@H]1C(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,COC(=O)[C@H]1[C@@H]2CC[C@@H](O2)[C@H]1C(=O)NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,COC(=O)[C@H]1[C@@H]2CC[C@@H](O2)[C@H]1C(=O)NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,COC(=O)[C@H]1[C@@H]2CC[C@@H](O2)[C@H]1C(=O)NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
COC(=O)C1(C(=O)O)CC1C,EN300-6486977,COC(=O)C1(C(=O)N[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1C,COC(=O)C1(C(=O)NC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1C,COC(=O)C1(C(=O)NCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1C,COC(=O)C1(C(=O)NCCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1C
CCOC(=O)C(OC)C(=O)O,EN300-2112129,CCOC(=O)C(OC)C(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CCOC(=O)C(OC)C(=O)NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CCOC(=O)C(OC)C(=O)NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CCOC(=O)C(OC)C(=O)NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
CCOC(=O)C(F)(F)C(=O)O,EN300-6474830,CCOC(=O)C(F)(F)C(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CCOC(=O)C(F)(F)C(=O)NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CCOC(=O)C(F)(F)C(=O)NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CCOC(=O)C(F)(F)C(=O)NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
COC(=O)[C@@H]1CC(=O)N(C)[C@H]1C(=O)O,EN300-7536978,COC(=O)[C@@H]1CC(=O)N(C)[C@H]1C(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,COC(=O)[C@@H]1CC(=O)N(C)[C@H]1C(=O)NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,COC(=O)[C@@H]1CC(=O)N(C)[C@H]1C(=O)NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,COC(=O)[C@@H]1CC(=O)N(C)[C@H]1C(=O)NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
CCOC(=O)C12COC(C(=O)O)(C1)C2,EN300-6473212,CCOC(=O)C12COC(C(=O)N[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)(C1)C2,CCOC(=O)C12COC(C(=O)NC[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)(C1)C2,CCOC(=O)C12COC(C(=O)NCC[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)(C1)C2,CCOC(=O)C12COC(C(=O)NCCC[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)(C1)C2
COC(=O)C(C)C(=O)O,EN300-1239522,COC(=O)C(C)C(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,COC(=O)C(C)C(=O)NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,COC(=O)C(C)C(=O)NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,COC(=O)C(C)C(=O)NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
COC(=O)c1nc(C(=O)O)co1,EN300-4773913,COC(=O)c1nc(C(=O)N[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)co1,COC(=O)c1nc(C(=O)NC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)co1,COC(=O)c1nc(C(=O)NCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)co1,COC(=O)c1nc(C(=O)NCCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)co1
COC(=O)CC1(C(=O)O)CC1,EN300-105021,COC(=O)CC1(C(=O)N[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1,COC(=O)CC1(C(=O)NC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1,COC(=O)CC1(C(=O)NCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1,COC(=O)CC1(C(=O)NCCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1
COC(=O)c1cn(CC(=O)O)cn1,EN300-7492544,COC(=O)c1cn(CC(=O)N[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)cn1,COC(=O)c1cn(CC(=O)NC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)cn1,COC(=O)c1cn(CC(=O)NCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)cn1,COC(=O)c1cn(CC(=O)NCCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)cn1
O=C(O)C(O)c1ccc(O)c([N+](=O)[O-])c1,EN300-1869287,O=C(N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(O)c1ccc(O)c([N+](=O)[O-])c1,O=C(NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(O)c1ccc(O)c([N+](=O)[O-])c1,O=C(NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(O)c1ccc(O)c([N+](=O)[O-])c1,O=C(NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C(O)c1ccc(O)c([N+](=O)[O-])c1
O=C(O)Cn1cnc([N+](=O)[O-])c1,EN300-7465935,O=C(Cn1cnc([N+](=O)[O-])c1)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,O=C(Cn1cnc([N+](=O)[O-])c1)NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,O=C(Cn1cnc([N+](=O)[O-])c1)NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,O=C(Cn1cnc([N+](=O)[O-])c1)NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
COC(=O)c1cncn1CC(=O)O,EN300-7472847,COC(=O)c1cncn1CC(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,COC(=O)c1cncn1CC(=O)NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,COC(=O)c1cncn1CC(=O)NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,COC(=O)c1cncn1CC(=O)NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
CC(C)(C)OC(=O)NC[C@H](O)C(=O)O,EN300-781041,CC(C)(C)OC(=O)NC[C@H](O)C(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CC(C)(C)OC(=O)NC[C@H](O)C(=O)NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CC(C)(C)OC(=O)NC[C@H](O)C(=O)NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CC(C)(C)OC(=O)NC[C@H](O)C(=O)NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
COC(=O)c1c(C(=O)O)n[nH]c1C,EN300-1072828,COC(=O)c1c(C(=O)N[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)n[nH]c1C,COC(=O)c1c(C(=O)NC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)n[nH]c1C,COC(=O)c1c(C(=O)NCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)n[nH]c1C,COC(=O)c1c(C(=O)NCCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)n[nH]c1C
COC(=O)[C@@H]1[C@@H](C(=O)O)C1(F)F,EN300-1706654,COC(=O)[C@@H]1[C@@H](C(=O)N[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1(F)F,COC(=O)[C@@H]1[C@@H](C(=O)NC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1(F)F,COC(=O)[C@@H]1[C@@H](C(=O)NCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1(F)F,COC(=O)[C@@H]1[C@@H](C(=O)NCCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1(F)F
COC(=O)[C@@H]1C[C@]1(C)C(=O)O,EN300-383775,COC(=O)[C@@H]1C[C@]1(C)C(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,COC(=O)[C@@H]1C[C@]1(C)C(=O)NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,COC(=O)[C@@H]1C[C@]1(C)C(=O)NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,COC(=O)[C@@H]1C[C@]1(C)C(=O)NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
CCOC(=O)c1cc(C(=O)O)[nH]n1,EN300-1663742,CCOC(=O)c1cc(C(=O)N[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)[nH]n1,CCOC(=O)c1cc(C(=O)NC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)[nH]n1,CCOC(=O)c1cc(C(=O)NCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)[nH]n1,CCOC(=O)c1cc(C(=O)NCCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)[nH]n1
O=C(O)CCC[N+](=O)[O-],EN300-143449,O=C(CCC[N+](=O)[O-])N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,O=C(CCC[N+](=O)[O-])NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,O=C(CCC[N+](=O)[O-])NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,O=C(CCC[N+](=O)[O-])NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
O=C(O)c1c[nH]nc1[N+](=O)[O-],EN300-92533,O=C(N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1c[nH]nc1[N+](=O)[O-],O=C(NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1c[nH]nc1[N+](=O)[O-],O=C(NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1c[nH]nc1[N+](=O)[O-],O=C(NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1c[nH]nc1[N+](=O)[O-]
O=C(O)Cn1cnc([N+](=O)[O-])n1,EN300-50178,O=C(Cn1cnc([N+](=O)[O-])n1)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,O=C(Cn1cnc([N+](=O)[O-])n1)NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,O=C(Cn1cnc([N+](=O)[O-])n1)NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,O=C(Cn1cnc([N+](=O)[O-])n1)NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
COC(=O)[C@H]1C[C@@H](C(=O)O)C1,EN300-88462,COC(=O)[C@H]1C[C@@H](C(=O)N[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1,COC(=O)[C@H]1C[C@@H](C(=O)NC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1,COC(=O)[C@H]1C[C@@H](C(=O)NCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1,COC(=O)[C@H]1C[C@@H](C(=O)NCCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1
COC(=O)c1nsnc1C(=O)O,EN300-107442,COC(=O)c1nsnc1C(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,COC(=O)c1nsnc1C(=O)NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,COC(=O)c1nsnc1C(=O)NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,COC(=O)c1nsnc1C(=O)NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
COC(=O)C12C3C4C1C1C2C3C41C(=O)O,EN300-136711,COC(=O)C12C3C4C1C1C2C3C41C(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,COC(=O)C12C3C4C1C1C2C3C41C(=O)NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,COC(=O)C12C3C4C1C1C2C3C41C(=O)NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,COC(=O)C12C3C4C1C1C2C3C41C(=O)NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
CC(C)(C)OC(=O)C1(C(=O)O)COC1,EN300-1083893,CC(C)(C)OC(=O)C1(C(=O)N[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)COC1,CC(C)(C)OC(=O)C1(C(=O)NC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)COC1,CC(C)(C)OC(=O)C1(C(=O)NCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)COC1,CC(C)(C)OC(=O)C1(C(=O)NCCC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)COC1
Cc1ncc([N+](=O)[O-])n1CC(=O)O,EN300-622260,Cc1ncc([N+](=O)[O-])n1CC(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,Cc1ncc([N+](=O)[O-])n1CC(=O)NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,Cc1ncc([N+](=O)[O-])n1CC(=O)NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,Cc1ncc([N+](=O)[O-])n1CC(=O)NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
CCOC(=O)[C@@H]1C[C@H]1C(=O)O,EN300-697522,CCOC(=O)[C@@H]1C[C@H]1C(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CCOC(=O)[C@@H]1C[C@H]1C(=O)NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CCOC(=O)[C@@H]1C[C@H]1C(=O)NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,CCOC(=O)[C@@H]1C[C@H]1C(=O)NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
