product_1,ID
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCC1(CO)CCCOC1,EN300-7500408
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CC(CO)OCC12CC2,EN300-7493255
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCC(F)CO,EN300-7353973
CO[C@@H]1C[C@H](NC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C[C@@H]1O,EN300-7493272
CN(CC1(O)CCOC1)C(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EN300-1264388
CC1(CO)COCCN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1,EN300-224665
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N(CCO)CCCN1CCOC1=O,EN300-7463866
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1C[C@H]2CCO[C@@]2(CO)C1,EN300-7466671
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC1(CO)CCC1,EN300-1723511
CN1CCN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C(CO)C1=O,EN300-1724997
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)Nc1ncnc2c1cnn2CCO,EN300-1725923
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N(CCCO)C1COC1,EN300-1725529
CCOC(OCC)C(O)CNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EN300-1999678
COCC(O)CN(C)C(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EN300-39580
C[C@@H](O)CN(C)C(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EN300-209068
C[C@@H](O)CCNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EN300-178549
CN(C)CC1(O)CCN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1,EN300-343610
CN(CCCO)C(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EN300-141645
CC(O)CC1COCCN1C(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EN300-139130
NC(=O)C1(O)CCN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1,EN300-203306
CCN(CCO)CCNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EN300-140376
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC(CO)CN1CCOCC1,EN300-199149
COC[C@H](CO)NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EN300-216674
NC(=O)C1(O)CCCN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1,EN300-210553
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCc1nnc(CO)[nH]1,EN300-312662
NC(=O)C1(O)CCCN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1,EN300-213261
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC[C@H]1C[C@H](O)C1,EN300-366299
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)Nc1ccnn1CCO,EN300-134536
COC1(CO)CCN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1,EN300-184064
CO[C@@H]1C[C@@H](CO)N(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1,EN300-7472244
COC(=O)C1(O)CCCN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1,EN300-1700766
C[C@H](O)C1CN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CCO1,EN300-1708848
COCC1(O)CCN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1,EN300-154158
CCN(C(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)[C@@H]1COC[C@H]1O,EN300-1214633
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N[C@H](CO)c1nc[nH]n1,EN300-1719401
CNC(=O)C(F)(F)C1(O)CN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1,EN300-1722467
NC(=O)[C@]1(NC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C[C@@H](O)C1,EN300-1700558
CC1(CO)CCN1C(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EN300-1717630
COC(=O)C[C@@H]1CN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C[C@H]1O,EN300-1708682
C[C@@H](O)C1CN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CCO1,EN300-1708637
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CC(O)C(F)(F)C1,EN300-1710153
NC(=O)[C@@H](Cc1ccc(O)cc1)NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EN300-1703712
NC(=O)C(F)(F)C1(O)CCN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1,EN300-1721720
NC(=O)NCC(O)CNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EN300-1697735
COCC(O)C1(NC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1,EN300-1709202
C[C@H](NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C1(O)CC1,EN300-1703093
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCC(O)(Cn2ccnn2)CC1,EN300-1702754
N#CC[C@@H]1CN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C[C@H]1O,EN300-1719143
C[C@H]1[C@@H](N(C)CCO)CCN1C(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EN300-1703934
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCO[C@@H](CO)C1,EN300-175485
NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EN300-1703716
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC[C@@H]1C[C@H](O)CCO1,EN300-1708899
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N(C1CC1)[C@@H]1COC[C@H]1O,EN300-1214616
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CC(CO)C2(COC2)C1,EN300-395654
NC(=O)C(F)(F)C1(O)CCN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1,EN300-1720496
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1C[C@@H](O)[C@H](N2CCOCC2)C1,EN300-1721521
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC(CO)CC1CCOC1,EN300-1723565
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CC(F)(CO)C2(COC2)C1,EN300-1719075
COC1(CO)CCN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1,EN300-1721331
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CC[C@@H](F)[C@H](O)C1,EN300-1655797
Cn1cncc1[C@@H]1CN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C[C@H]1CO,EN300-1694165
C[C@H]1[C@@H](O)CCN1C(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EN300-247459
CC1CN(CC(O)CNC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CCO1,EN300-1695877
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCC1(O)CC1,EN300-1644703
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1C[C@@H](F)[C@H](CO)C1,EN300-1693852
NC(=O)C1(NC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC(CO)C1,EN300-1609231
Cc1nc([C@@H](CO)NC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)n[nH]1,EN300-1699797
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1C[C@@H](F)C[C@H]1CO,EN300-244659
COC1(CO)CCCN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1,EN300-299806
CC1(CO)CN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1,EN300-244122
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCc1cnn(CCO)c1,EN300-1692858
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CC(n2cc(CO)nn2)C1,EN300-1664105
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC[C@]1(CO)COC[C@H]2CCCN21,EN300-1699118
Cc1noc(C(CO)NC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)n1,EN300-1698981
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCOCC1CO,EN300-296400
CN1[C@@H](CO)C[C@@H]2CN(C(=O)C[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)C[C@@H]21,EN300-1588660
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCc1cnn(CCO)c1,EN300-1688949
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCCC1(O)CCCOC1,EN300-215014
NC(=O)C(O)CNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EN300-184355
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N[C@@H]1COC[C@@H]1CO,EN300-1663228
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCC(O)CF,EN300-1264911
CCOC(=O)[C@H]1[C@@H](O)CCN1C(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EN300-1608154
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCCC1(O)CCOC1,EN300-263408
COC(CO)CNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EN300-114607
O=C(CCO)N1CCN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1,EN300-1271967
C[C@@]1(O)CC[C@H]1NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EN300-262389
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CC(O)(c2ccn[nH]2)C1,EN300-1667046
CN1C[C@@H](O)[C@H](N(C)C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1,EN300-1667001
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCC(O)Cn1cccn1,EN300-1233032
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCN([C@@H]2CCC[C@H]2O)CC1,EN300-1214882
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1Cc2n[nH]cc2C1CO,EN300-1666341
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1[C@H](CO)C[C@@H]2OCC[C@@H]21,EN300-1588907
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC[C@@H]1C[C@@H]1CO,EN300-396329
O=C1NCCN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1CCO,EN300-1587691
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCC(O)(c2c[nH]nn2)CC1,EN300-1588753
CN(CC(O)CF)C(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EN300-1651623
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1C[C@@H]2[C@@H](CO)[C@@H]2C1,EN300-36123
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N[C@@H]1CCC[C@H]1O,EN300-60314
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCN(CCCO)CC1,EN300-61337
CCN(CCO)C(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EN300-74448
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC1(CO)CCOCC1,EN300-68350
COCC(O)CN1CCC(NC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1,EN300-120658
CC(C)(O)CN1CCN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1,EN300-65218
Cn1cc(O)c(=O)cc1CNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EN300-100963
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCC1(O)CCSC1,EN300-98313
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N[C@H]1CCC[C@@H]1O,EN300-61592
CC1(O)CCN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1,EN300-99161
O=C1CN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C[C@@H](CO)N1,EN300-100700
CN(C)CC(C)(O)CNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EN300-116249
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CC2CC(C1)C2O,EN300-90206
C[C@H](O)CNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EN300-84476
C[C@H](O)CCNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EN300-112322
CN1CCC(CCO)(NC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1,EN300-99570
CN(CC1(O)CC1)C(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EN300-1448558
Cc1nnc([C@H]2C[C@@H](O)CN2C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)o1,EN300-158207
CCOC(=O)C(F)(F)C1(O)CN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1,EN300-1440035
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC[C@@]1(CO)COC[C@@H]2CCCN21,EN300-1600361
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1C[C@@H](O)[C@H](F)C1,EN300-317085
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC1(CO)COC1,EN300-307198
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC[C@@H]1CC[C@H](CO)O1,EN300-1272679
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CC2(CC(O)C2)C1,EN300-317210
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCC(O)(c2ccn[nH]2)C1,EN300-1609922
COCC1(O)CCOCC1NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EN300-1178014
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC[C@@H]1C[C@H]1CO,EN300-1277662
CN1C[C@@H](O)[C@H](NC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1,EN300-1272311
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCC1(OCCO)CCSC1,EN300-1293808
C[C@@H]1CN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C[C@H]1O,EN300-1266314
Cc1nn(CCO)c(NC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)c1C#N,EN300-1180079
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCc1cc(=O)c(O)co1,EN300-77265
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCO[C@H](CO)C1,EN300-175487
CN(C)[C@@H]1CN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C[C@H]1O,EN300-1213872
CCc1nc([C@@H]2C[C@@H](O)CN2C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)n[nH]1,EN300-1086919
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCC1(OCCO)CCC1,EN300-171481
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC1(CCO)COC1,EN300-817870
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCCc1ocnc1CO,EN300-7470948
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCC12CC(CO)(CO1)C2,EN300-702542
COc1cnc(CNC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)nc1O,EN300-746947
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCC(O)C(F)C1,EN300-741926
Cn1cc([C@@H]2CN(C(=O)C[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)C[C@H]2CO)cn1,EN300-741832
COC[C@@H](O)CNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EN300-746122
CN(CC(O)c1ccnn1C)C(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EN300-736727
CC1(C)OC[C@H](C(O)CNC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)O1,EN300-366335
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N[C@H]1C[C@H](CO)C1,EN300-703023
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC1CC(O)C12CCOCC2,EN300-704039
Cn1nccc1C(O)CNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EN300-716082
C=C(CO)CCNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EN300-658483
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC(CO)c1ncc[nH]1,EN300-657410
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCN2CCOCC2(CO)C1,EN300-716351
Cc1c(O)nc(CCN(C)C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)[nH]c1=O,EN300-716177
CS(=O)(=O)CC(O)CNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EN300-697281
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC1CC12CC(O)C2,EN300-624143
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N[C@@H]1C[C@@H](O)C12CCOCC2,EN300-640503
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCC2C1CCCN2CCO,EN300-367292
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCN(CCO)CC1,EN300-20181
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CC2(CC(O)CNC2=O)C1,EN300-396372
CN(CCNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)CCOCCO,EN300-378267
Cn1ncnc1C1(O)CCN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1,EN300-378212
CC(C)(CO)NC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EN300-19785
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC[C@@H]1COC[C@@H]1O,EN300-386296
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCC1CO,EN300-154332
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCC(O)c1c[nH]cn1,EN300-384557
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCS(=O)(=O)CC1CCO,EN300-393056
CN1CCOCC1(CO)CNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EN300-398750
CN(CCO)C(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EN300-19342
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC(CO)CC1CCCO1,EN300-386232
CN(CCO)CCNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EN300-383660
COC(=O)C1(O)CCN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1,EN300-379072
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CC(O)(c2cnn[nH]2)C1,EN300-384234
Cn1ncnc1C1(O)CN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1,EN300-381149
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCC(O)CC1,EN300-379533
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC(CO)CC1OCCO1,EN300-379509
Cn1nccc1C1(O)CN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1,EN300-366180
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N[C@@H]1CCOC[C@H]1O,EN300-366540
CC(C)(O)CN1CC[C@H](NC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1,EN300-315996
CC(C)(O)CN1CC[C@@H](NC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1,EN300-315575
Cn1ccnc1C1(O)CN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1,EN300-366855
Cn1nncc1C1(O)CN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1,EN300-367351
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N[C@@H]1COC[C@@H]1n1cc(CO)nn1,EN300-365766
COC(=O)C1(O)CN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1,EN300-364448
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCC2(CC1)CC(O)CNC2=O,EN300-365559
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1C[C@@H]2CCCN2C[C@@H]1CO,EN300-365281
CN(C(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)[C@@H]1COC[C@H]1O,EN300-371682
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N[C@@H]1COC[C@H]1O,EN300-316386
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NCc1cn(CCO)c(=O)[nH]c1=O,EN300-366072
O=C(NCCO)C1CCN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1,EN300-344753
CCC(O)Cn1cc(CNC(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)nn1,EN300-365337
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CC(O)(c2nnn[nH]2)C1,EN300-344563
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCOC(CCO)C1,EN300-102007
