SMILES,TITLE,intermediate
CC(C#N)C(=O)N[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-72730_1,C0_amine
CC(C(=O)N)O[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-17381_1,C0_alcohol
CC(C#N)C(=O)NC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-72730_2,C1_amine
CNC(=O)COC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-2977549_2,C1_alcohol
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCNC(=O)C(F)F,EN300-19507_3,C2_amine
CC(C(=O)N)OCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-17381_3,C2_alcohol
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)CC#N,EN300-19926_4,C3_amine
CC(C(=O)N)OCCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-17381_4,C3_alcohol
CC1(c2cc(ccc2OCC1=O)Cl)C(=O)Nc3cncc4c3cccc4,VLA-UCB-1dbca3b4-14,benzopyran-isoquinoline-scaffold
CC(C(=O)N[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4)OC,EN300-51257_1,C0_amine
CC(C(=O)N)O[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-17381_1,C0_alcohol
CC(C(=O)NC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4)OC,EN300-51257_2,C1_amine
COCC(COC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4)O,EN300-1915260_2,C1_alcohol
CC1C(CN1C(=O)C[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5)O,EN300-7471076_1,C2_amine
CNC(=O)COCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-2977549_3,C2_alcohol
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCNC(=O)C(F)F,EN300-19507_4,C3_amine
CNC(=O)COCCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-2977549_4,C3_alcohol
C[C@@]1(c2cc(ccc2OCC1=O)Cl)C(=O)Nc3cncc4c3cccc4,EDJ-MED-e4b030d8-1,benzopyran-isoquinoline-scaffold
COCCC(=O)N[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-64536_1,C0_amine
CNC(=O)CO[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-2977549_1,C0_alcohol
COCCC(=O)NC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-64536_2,C1_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)COCCOCCO,EN300-52467_2,C1_alcohol
CCC(CNC(=O)C[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4)O,EN300-94408_1,C2_amine
COCC(COCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4)O,EN300-1915260_3,C2_alcohol
CC1C(CN1C(=O)CC[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5)O,EN300-7471076_2,C3_amine
COCC(COCCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4)O,EN300-1915260_4,C3_alcohol
Cc1c(ccc2c1[C@@H](CCO2)C(=O)Nc3cncc4c3cccc4)Cl,EDJ-MED-e4b030d8-8,benzopyran-isoquinoline-scaffold
CN(C)CC(=O)N[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-66975_1,C0_amine
COCC(CO[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4)O,EN300-1915260_1,C0_alcohol
CN(C)CC(=O)NC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-66975_2,C1_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)COCCOCCO,EN300-52467_2,C1_alcohol
CC(CCNC(=O)C[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4)O,EN300-76843_1,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCOCc5[nH]cnn5,EN300-306316_3,C2_alcohol
CCC(CNC(=O)CC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4)O,EN300-94408_2,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCOCc5[nH]cnn5,EN300-306316_4,C3_alcohol
c1ccc2c(c1)cncc2NC(=O)[C@@H]3CCOc4c3c(c(cc4)Cl)Cl,EDJ-MED-e4b030d8-10,benzopyran-isoquinoline-scaffold
C#CCOCC(=O)N[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-106432_1,C0_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)OCCOCCO,EN300-52467_1,C0_alcohol
COC(=O)CC(=O)NC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-20668_2,C1_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)COCCOCCO,EN300-52467_2,C1_alcohol
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CC(=O)N5CC(C5)CO,EN300-7370063_1,C2_amine
CCNC(=O)COCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-7003350_3,C2_alcohol
CC(CCNC(=O)CC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4)O,EN300-76843_2,C3_amine
CCNC(=O)COCCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-7003350_4,C3_alcohol
c1ccc2c(c1)cncc2N3CCC4(C3=O)CCOc5c4cc(cc5)Cl,ALP-POS-477dc5b7-4,benzopyran-isoquinoline-scaffold
C#CCSCC(=O)N[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-86878_1,C0_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)OCCOCCO,EN300-52467_1,C0_alcohol
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CNC(=O)C5OCCO5,EN300-154942_2,C1_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)COCc5[nH]cnn5,EN300-306316_2,C1_alcohol
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CC(=O)NCC(CO)F,EN300-7353973_1,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCOC5CCNC5=O,EN300-6736413_3,C2_alcohol
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCC(=O)N5CC(C5)CO,EN300-7370063_2,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCOC5CCNC5=O,EN300-6736413_4,C3_alcohol
COc1cc(cc2c1OCCC2C(=O)Nc3cncc4c3cccc4)Cl,DAR-DIA-6a508060-4,benzopyran-isoquinoline-scaffold
COC(=O)CC(=O)N[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-20668_1,C0_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)OCCOCCO,EN300-52467_1,C0_alcohol
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CNC(=O)c5c[nH]nc5,EN300-41863_2,C1_amine
CCNC(=O)COC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-7003350_2,C1_alcohol
CN(CCCO)C(=O)C[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-141645_1,C2_amine
CCNC(=O)COCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-7003350_3,C2_alcohol
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCC(=O)NCC(CO)F,EN300-7353973_2,C3_amine
CCNC(=O)COCCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-7003350_4,C3_alcohol
c1ccc2c(c1)cncc2NC(=O)C3CCOc4c3cc(cc4)C5CC5,DAR-DIA-6a508060-8,benzopyran-isoquinoline-scaffold
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)NC(=O)C5OCCO5,EN300-154942_1,C0_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)OCc5[nH]cnn5,EN300-306316_1,C0_alcohol
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CNC(=O)c5ncco5,EN300-318344_2,C1_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)COC5CCNC5=O,EN300-6736413_2,C1_alcohol
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CC(=O)NCC5(CC5)O,EN300-1644703_1,C2_amine
CN(C)C(=O)COCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-216063_3,C2_alcohol
CN(CCCO)C(=O)CC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-141645_2,C3_amine
CN(C)C(=O)COCCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-216063_4,C3_alcohol
c1cc(c2cncc(c2c1)NC(=O)C3CCOc4c3cc(cc4)Cl)CN,NAU-LAT-b7d8c353-8,benzopyran-isoquinoline-scaffold
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)NC(=O)c5c[nH]nc5,EN300-41863_1,C0_amine
CCNC(=O)CO[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-7003350_1,C0_alcohol
CCNC(=O)C(=O)NC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-1262608_2,C1_amine
CCNC(=O)COC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-7003350_2,C1_alcohol
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CC(=O)NCC(CF)O,EN300-1264911_1,C2_amine
CN(C)C(=O)COCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-216063_3,C2_alcohol
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCC(=O)NCC5(CC5)O,EN300-1644703_2,C3_amine
CN(C)C(=O)COCCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-216063_4,C3_alcohol
c1ccc2c(c1)cncc2NC(=O)C3c4cc(ccc4OCC3CN)Cl,MAK-UNK-8be7dca9-3,benzopyran-isoquinoline-scaffold
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)NC(=O)c5ncco5,EN300-318344_1,C0_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)OC5CCNC5=O,EN300-6736413_1,C0_alcohol
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CNC(=O)c5ncco5,EN300-318344_2,C1_amine
CN(C)C(=O)COC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-216063_2,C1_alcohol
CCN(CCO)C(=O)C[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-74448_1,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCOCCS(=O)(=O)N,EN300-270710_3,C2_alcohol
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCC(=O)NCC(CF)O,EN300-1264911_2,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCOCCS(=O)(=O)N,EN300-270710_4,C3_alcohol
c1cc2c(cc1CN)cncc2NC(=O)C3CCOc4c3cc(cc4)Cl,MAK-UNK-8be7dca9-5,benzopyran-isoquinoline-scaffold
CCNC(=O)C(=O)N[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-1262608_1,C0_amine
CCNC(=O)CO[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-7003350_1,C0_alcohol
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CNC(=O)C(C(F)F)O,EN300-1932780_2,C1_amine
CN(C)C(=O)COC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-216063_2,C1_alcohol
C[C@@H](CNC(=O)C[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4)O,EN300-84476_1,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCOC5CCOC5=O,EN300-20496_3,C2_alcohol
CCN(CCO)C(=O)CC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-74448_2,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCOC5CCOC5=O,EN300-20496_4,C3_alcohol
c1cc(c2cncc(c2c1)NC(=O)C3CCOc4c3cc(cc4)Cl)CN,MAK-UNK-8be7dca9-6,benzopyran-isoquinoline-scaffold
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)NC(=O)c5ncco5,EN300-318344_1,C0_amine
CN(C)C(=O)CO[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-216063_1,C0_alcohol
CCN(C)CC(=O)NC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-6497005_2,C1_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)COCCS(=O)(=O)N,EN300-270710_2,C1_alcohol
CC(C)(CO)NC(=O)C[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-19785_1,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCOCC5=NCCO5,EN300-317555_3,C2_alcohol
C[C@@H](CNC(=O)CC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4)O,EN300-84476_2,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCOCC5=NCCO5,EN300-317555_4,C3_alcohol
c1ccc2c(c1)cncc2NC(=O)[C@]34C[C@H]3COc5c4cc(cc5)Cl,ADA-UCB-dc2b944c-4,benzopyran-isoquinoline-scaffold
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)NC(=O)C(C(F)F)O,EN300-1932780_1,C0_amine
CN(C)C(=O)CO[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-216063_1,C0_alcohol
CN(C)C(=O)C(=O)NC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-118647_2,C1_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)COC5CCOC5=O,EN300-20496_2,C1_alcohol
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CC(=O)N5CCC5CO,EN300-154332_1,C2_amine
CC(C(=O)NC)OCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-211482_3,C2_alcohol
CC(C)(CO)NC(=O)CC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-19785_2,C3_amine
CC(C(=O)NC)OCCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-211482_4,C3_alcohol
c1cc2c(cncc2NC(=O)[C@@H]3CCOc4c3cc(cc4)Cl)c(c1)Cl,ADA-UCB-dc2b944c-8,benzopyran-isoquinoline-scaffold
CCN(C)CC(=O)N[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-6497005_1,C0_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)OCCS(=O)(=O)N,EN300-270710_1,C0_alcohol
CCCC(C(=O)NC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4)O,EN300-219531_2,C1_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)COCC5=NCCO5,EN300-317555_2,C1_alcohol
CCC(CO)NC(=O)C[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-19709_1,C2_amine
CCNC(=O)COCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-7003350_3,C2_alcohol
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCC(=O)N5CCC5CO,EN300-154332_2,C3_amine
CCNC(=O)COCCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-7003350_4,C3_alcohol
c1ccc2c(c1)cnc(c2NC(=O)[C@@H]3CCOc4c3cc(cc4)Cl)Br,ADA-UCB-dc2b944c-9,benzopyran-isoquinoline-scaffold
CN(C)C(=O)C(=O)N[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-118647_1,C0_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)OC5CCOC5=O,EN300-20496_1,C0_alcohol
C[C@H](C(=O)NC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4)OC,EN300-247951_2,C1_amine
CC(C(=O)NC)OC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-211482_2,C1_alcohol
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CC(=O)N5CCC(C5)O,EN300-295515_1,C2_amine
COCC(=O)COCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-125140_3,C2_alcohol
CCC(CO)NC(=O)CC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-19709_2,C3_amine
COCC(=O)COCCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-125140_4,C3_alcohol
Cc1c(c2ccccc2cn1)NC(=O)[C@@H]3CCOc4c3cc(cc4)Cl,ADA-UCB-dc2b944c-10,benzopyran-isoquinoline-scaffold
CCCC(C(=O)N[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4)O,EN300-219531_1,C0_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)OCC5=NCCO5,EN300-317555_1,C0_alcohol
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CNC(=O)c5[nH]ccn5,EN300-315836_2,C1_amine
CCNC(=O)COC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-7003350_2,C1_alcohol
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CC(=O)NCCCCO,EN300-66126_1,C2_amine
CN(C)C(=O)COCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-216063_3,C2_alcohol
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCC(=O)N5CCC(C5)O,EN300-295515_2,C3_amine
CN(C)C(=O)COCCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-216063_4,C3_alcohol
c1ccc2c(c1)c(cnc2Br)NC(=O)[C@@H]3CCOc4c3cc(cc4)Cl,ADA-UCB-dc2b944c-11,benzopyran-isoquinoline-scaffold
C[C@H](C(=O)N[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4)OC,EN300-247951_1,C0_amine
CC(C(=O)NC)O[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-211482_1,C0_alcohol
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CNC(=O)c5cocn5,EN300-68618_2,C1_amine
COCC(=O)COC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-125140_2,C1_alcohol
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CC(=O)NC5(CC5)CO,EN300-117059_1,C2_amine
CC(C(=O)NC)OCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-211482_3,C2_alcohol
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCC(=O)NCCCCO,EN300-66126_2,C3_amine
CC(C(=O)NC)OCCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-211482_4,C3_alcohol
Cc1c2ccccc2c(cn1)NC(=O)[C@@H]3CCOc4c3cc(cc4)Cl,ADA-UCB-dc2b944c-12,benzopyran-isoquinoline-scaffold
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)NC(=O)c5[nH]ccn5,EN300-315836_1,C0_amine
CCNC(=O)CO[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-7003350_1,C0_alcohol
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CNC(=O)c5ccon5,EN300-22245_2,C1_amine
CN(C)C(=O)COC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-216063_2,C1_alcohol
C[C@H](CO)NC(=O)C[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-33361_1,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCOC5CCNC5=O,EN300-6736413_3,C2_alcohol
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCC(=O)NC5(CC5)CO,EN300-117059_2,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCOC5CCNC5=O,EN300-6736413_4,C3_alcohol
C#C[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,PET-UNK-29afea89-1,benzopyran-isoquinoline-scaffold
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)NC(=O)c5cocn5,EN300-68618_1,C0_amine
COCC(=O)CO[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-125140_1,C0_alcohol
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CNC(=O)C5(COC5)O,EN300-101443_2,C1_amine
CC(C(=O)NC)OC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-211482_2,C1_alcohol
CC(C(C)O)NC(=O)C[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-72272_1,C2_amine
CCC(C(=O)N)OCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-65839_3,C2_alcohol
C[C@H](CO)NC(=O)CC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-33361_2,C3_amine
CCC(C(=O)N)OCCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-65839_4,C3_alcohol
c1ccc2c(c1)cncc2NC(=O)[C@H]3c4cc(ccc4OC5C3C5)Cl,DAR-DIA-0d514e7d-33,benzopyran-isoquinoline-scaffold
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)NC(=O)c5ccon5,EN300-22245_1,C0_amine
CN(C)C(=O)CO[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-216063_1,C0_alcohol
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CNC(=O)C5(CC5)CO,EN300-146174_2,C1_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)COC5CCNC5=O,EN300-6736413_2,C1_alcohol
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CC(=O)NCC=CCO,EN300-157158_1,C2_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCOCC5OCCO5,EN300-77092_3,C2_alcohol
CC(C(C)O)NC(=O)CC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-72272_2,C3_amine
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCOCC5OCCO5,EN300-77092_4,C3_alcohol
c1cc2c(cc1F)c(cnc2F)NC(=O)C3CCOc4c3cc(cc4)Cl,JOH-SUS-a69c159d-5,benzopyran-isoquinoline-scaffold
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)NC(=O)C5(COC5)O,EN300-101443_1,C0_amine
CC(C(=O)NC)O[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-211482_1,C0_alcohol
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CNC(=O)c5cnc[nH]5,EN300-62808_2,C1_amine
CCC(C(=O)N)OC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-65839_2,C1_alcohol
CCN(CCO)C(=O)C[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EN300-74448_1,C2_amine
