SMILES,TITLE,Hybrid2,fragments,site
Cn1c2cc(sc2c3c1c(=O)n(nc3)Cc4cccc(c4)N)[S@@](=O)C,TEPP-46,-10.473345,x0104,active-noncovalent
C[C@]1(CCSC(=[NH2+])N1)c2cc(c(cc2F)F)c3cncnc3,LY2811376,-10.471333,x0678,active-noncovalent
Cc1cc(cc(c1)C(=O)OC2C[C@H]3CC[C@@H](C2)[NH+]3C)C,"tropanyl-3,5-dimethylbenzoate",-10.465230,x0161,active-noncovalent
COC(=O)[C@H](c1ccccc1Cl)[N@H+]2CCc3c(ccs3)C2,clopidogrel,-10.458050,x0749,active-covalent
c1cc2c3c(c1)C(=O)N(C[C@H]3CCC2)[C@@H]4C[NH+]5CCC4CC5,palonosetron,-10.455042,x0195,active-noncovalent
c1ccc(cc1)n2cc(cc(c2=O)c3ccccc3C#N)c4ccccn4,perampanel,-10.445380,x0678,active-noncovalent
COc1ccccc1C2(CC[NH+](CC2)CCCn3c4ccccc4c5c3cccc5)O,NNC-05-2090,-10.444371,x0874,active-noncovalent
CC(=O)NCCc1c[nH]c2c1cccc2,N-acetyltryptamine,-10.443379,x0195,active-noncovalent
Cn1cc(c2c1cccc2)C3=C(C(=O)NC3=O)c4ccc(cc4Cl)Cl,SB-216763,-10.443048,x0161,active-noncovalent
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CC[C@@H]4[C@@]3(C[C@@H]5[C@H](C4)S5)C,epitiostanol,-10.442616,x0749,active-covalent
c1c(cc(c(c1O)O)O)CNC(=S)/C=C/c2cc(c(c(c2)Br)O)O,NT157,-10.439401,x1093,active-noncovalent
CCc1c2cc(ccc2[nH]c1C(=O)NCCc3ccc(cc3)N4CCCCC4)Cl,org-27569,-10.433810,x0104,active-noncovalent
c1cc(c(cc1[C@@H]2[C@H](C(=O)c3c(cc(cc3O2)O)[O-])O)O)O,taxifolin,-10.427279,x0749,active-covalent
CCCc1c(nn(c1c2ccc(cc2)O)c3ccc(cc3)O)c4ccc(cc4)O,PPT,-10.424705,x0678,active-noncovalent
C[C@H]1C[C@@H](C(=O)[C@@H](C1)[C@@H](CC2CC(=O)NC(=O)C2)O)C,cycloheximide,-10.421345,x0678,active-noncovalent
C[NH+](C)CC/C=C\1/c2ccccc2COc3c1cccc3,doxepin,-10.418590,x0195,active-noncovalent
C[C@H](CCCC(C)C)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](CCC3=C)O)C,cholecalciferol,-10.417953,x0104,active-noncovalent
CCc1c2cc(ccc2nc-3c1Cn4c3cc5c(c4=O)COC(=O)[C@@]5(CC)O)O,SN-38,-10.417257,x0161,active-noncovalent
C[N@H+]1Cc2cc(ccc2[C@@H](C1)c3ccc(c(c3)Cl)Cl)OC,diclofensine,-10.417254,x0104,active-noncovalent
Cc1nnc(s1)NS(=O)(=O)c2ccc(cc2)N,sulfamethizole,-10.416670,x0678,active-noncovalent
C[C@@H]1CCc2c3n1cc(c(=O)c3cc(c2N4CCC(CC4)O)F)C(=O)[O-],nadifloxacin,-10.409428,x0195,active-noncovalent
c1ccc(c(c1)C(=O)OC[C@@H](CO)O)Nc2ccnc3c2cccc3C(F)(F)F,floctafenine,-10.407729,x0195,active-noncovalent
c1ccc(cc1)n2cc(c3c2cccc3)/C=C(\C#N)/C(=O)[O-],UK-5099,-10.405793,x0678,active-noncovalent
C[C@H]1Cc2ccc3c(c2C(=O)C1)C(=O)c4cccc(c4C3=O)[O-],ochromycinone,-10.405521,x0749,active-covalent
c1ccc(cc1)c2cccc3c2oc(cc3=O)N4CCOCC4,LY294002,-10.403945,x0195,active-noncovalent
CN1CC[NH+](CC1)CCCN2c3ccccc3Sc4c2cc(cc4)C(F)(F)F,trifluoperazine,-10.390505,x0195,active-noncovalent
c1ccc2c(c1)ccc(n2)N3CC[NH2+]CC3,quipazine,-10.385775,x0749,active-covalent
c1ccc(cc1)Cn2c3ccccc3c(n2)OCC(=O)[O-],bendazac,-10.383814,x0678,active-noncovalent
c1cc2c(c[nH]c2c(c1)C(=O)N3CC[NH+](CC3)CCc4ccc(cc4)F)C#N,pruvanserin,-10.383598,x0104,active-noncovalent
C[C@@H](c1ccc-2c(c1)Cc3c2cccc3)C(=O)[O-],cicloprofen,-10.382397,x0749,active-covalent
c1cc(c(cc1c2c(c(=O)c3c(cc(cc3o2)O)[O-])[O-])O)O,quercetin,-10.377850,x0749,active-covalent
c1ccc2c(c1)cccc2CC3=[NH+]CCN3,naphazoline,-10.375788,x0195,active-noncovalent
c1cc(ccc1CCC(=O)c2c(cc(cc2O[C@H]3[C@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O)O,phlorizin,-10.370809,x0678,active-noncovalent
Cn1c(c([nH]c1=S)Cc2c[nH]c3c2cccc3)O,necrostatin-1,-10.369701,x0678,active-noncovalent
c1c2c(c(c(c1F)N3CCCC[C@H](C3)[NH3+])Cl)n(cc(c2=O)C(=O)[O-])C4CC4,besifloxacin,-10.369646,x1334,active-covalent
Cc1cc(nc(n1)[N-]S(=O)(=O)c2ccc(cc2)N)C,sulfamethazine,-10.365470,x0072,active-noncovalent
Cc1cc(c2c3c1c4c(cc(c5c4c6c3c7c(c2O)c(cc(=O)c7c8c6c(c5O)c(cc8=O)[O-])[O-])O)C)O,hypericin,-10.361643,x0749,active-covalent
c1cc(c(cc1Cl)Cl)c2cc(c(c(c2)CP(=O)([O-])[O-])O)C[C@@H](C(=O)[O-])[NH3+],SDZ-220-040,-10.361155,x0749,active-covalent
c1cc(cc(c1)N)c2cc3c([nH]2)ncnc3Oc4cccc(c4)O,TWS-119,-10.360308,x0678,active-noncovalent
Cn1cc([nH+]c1C2CCN(CC2)c3c4c[nH]nc4ncn3)c5ccc(c(c5)C(F)(F)F)F,LY2584702,-10.358316,x0161,active-noncovalent
CC[C@@H](c1ccc(c(c1)F)F)n2c(c([nH]c2=S)c3ccno3)C(=O)OC,JNJ-27141491,-10.350121,x0678,active-noncovalent
Cc1ccc(c(c1)Oc2ccncc2C(=O)N3CC[N@](c4c3cccc4)C5CC5)C,TC-G-1005,-10.346515,x0107,active-noncovalent
C=CC(=O)N1CCN(CC1)C(=O)CNc2cc(c(cc2O)Cl)I,K-Ras(G12C)-inhibitor-12,-10.343950,x0195,active-noncovalent
c1ccc2c(c1)c(c([nH]2)O)C3=Nc4ccccc4C3=O,indirubin,-10.343945,x0195,active-noncovalent
C[C@@H](c1ccc2c3cc(ccc3[nH]c2c1)Cl)C(=O)[O-],carprofen,-10.343470,x0749,active-covalent
C[NH+](C)[C@@H]1CCc2c(c3cc(ccc3[nH]2)NC(=O)c4ccc(cc4)F)C1,LY344864,-10.343363,x0104,active-noncovalent
c1c(cncc1Br)C(=O)N2CCC(CC2)[NH+]3CCCC3,UNC669,-10.343193,x0107,active-noncovalent
c1ccc(cc1)C(=O)c2cccc(c2N)CC(=O)[O-],amfenac,-10.338215,x0830,active-covalent
c1cc(c(cc1c2cc(=O)c3c(cc(cc3o2)O)[O-])O)O,luteolin,-10.337856,x0749,active-covalent
c1cc(ccc1C(=O)C2CC2)OCCCc3cnc[nH]3,ciproxifan,-10.334455,x0678,active-noncovalent
CC[C@@]1(c2cc-3n(c(=O)c2COC1=O)Cc4c3nc5cccc(c5c4)N)O,9-aminocamptothecin,-10.332307,x0161,active-noncovalent
CCc1cncnc1N2CC[NH+](CC2)Cc3[nH]c4cc(ccc4n3)C(F)(F)F,PF-4708671,-10.327504,x0161,active-noncovalent
c1ccc(cc1)COc2ccc(cc2C(=O)Nc3cccnc3)c4ccnc(c4)F,GSK2578215A,-10.321705,x0107,active-noncovalent
CC[C@@](c1ccccc1)(c2cccc(c2)C(F)(F)F)O,flumecinol,-10.321628,x0749,active-covalent
c1cc(ccc1N)S(=O)(=O)Nc2ccc(nn2)Cl,sulfachlorpyridazine,-10.319646,x0678,active-noncovalent
c1cc(=O)oc2c1cc(c(c2)O)O[C@H]3[C@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O,esculin,-10.316544,x0678,active-noncovalent
C[NH2+]CCC=C1c2ccccc2C=Cc3c1cccc3,norcyclobenzaprine,-10.315610,x0874,active-noncovalent
c1nc2c(=O)[nH]c(nc2n1COCCO)N,acyclovir,-10.303643,x0397,active-noncovalent
CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](c3ccc(cc3)O)[NH3+])C(=O)[O-])C,amoxicillin,-10.303358,x0831,active-covalent
CCCC(=O)c1cc(ccc1OC[C@H](C[NH2+]C(C)(C)C)O)F,butofilolol,-10.292184,x0195,active-noncovalent
CC(C)c1cc(c(cc1O)O)C(=O)N2Cc3ccc(cc3C2)CN4CC[NH+](CC4)C,AT13387,-10.289753,x0104,active-noncovalent
CCNC1=[NH+]c2ccc(cc2[C@@](O1)(C)c3ccccc3)Cl,etifoxine,-10.287774,x0305,active-noncovalent
c1ccc2c(c1)C(=O)OC2(c3ccc(cc3)O)c4ccc(cc4)O,phenolphthalein,-10.282137,x0770,active-covalent
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CC(=O)CC[C@H]34,norethindrone,-10.277848,x0749,active-covalent
CC(C)(C)c1cc(c(cc1O)C(C)(C)C)O,BHQ,-10.273196,x0749,active-covalent
CCC[N@@H+]1C[C@@H](C[C@H]2[C@H]1Cc3c[nH]c4c3c2ccc4)CSC,pergolide,-10.273161,x1392,active-covalent
C=c1c(=O)/c(=C\NNC(=O)c2ccncc2)/c(c[nH]1)CO,pyridoxal-isonicotinoyl-hydrazone,-10.271133,x1093,active-noncovalent
c1ccc(cc1)[C@@H]2C[C@H]2[NH2+]C3CCC(CC3)[NH3+],ORY-1001,-10.260633,x0678,active-noncovalent
c1cc2c(=O)cc(oc2c(c1)c3ccc(cc3)N)N4CCOCC4,PI-828,-10.258333,x0434,active-noncovalent
CC(C)c1ccc2c(c1)CC[C@@H]3[C@@]2(CCC[C@@]3(C)C[NH3+])C,lylamine,-10.254182,x0749,active-covalent
c1c(cc(c(c1O)O)O)[C@@H]2[C@H](C(=O)c3c(cc(cc3O2)O)[O-])O,dihydromyricetin,-10.253414,x0749,active-covalent
C[N+]12CCC(CC1)[C@@H](C2)OC(=O)C(c3ccccc3)(c4ccccc4)O,clidinium,-10.250352,x1093,active-noncovalent
c1cc(c(c(c1C(=O)c2cc(c(c(c2)O)O)O)O)O)O,exifone,-10.247484,x0395,active-noncovalent
COc1cc2c(cc1OC)[C@@H](N=NC(=O)C2)c3ccc(cc3)N,CFM-2,-10.245515,x0195,active-noncovalent
C[C@]12CC[C@@H]3c4ccc(cc4CC=C3[C@H]1CCC2=O)O,equilin,-10.244355,x0749,active-covalent
Cc1nc2c(nc(nc2n1C(C)C)N3CCOCC3)c4cnc(nc4)N,SB-2343,-10.243778,x0678,active-noncovalent
C[NH+](C)CCCn1cc(c2c1cccc2)C3=C(C(=O)NC3=O)c4c[nH]c5c4cccc5,GF109203X,-10.235867,x1412,active-covalent
C[NH+]1CCC(CC1)c2c[nH]c3c2cc(cc3)O,BRL-54443,-10.234673,x0104,active-noncovalent
c1cc(cc(c1)Nc2c(cccn2)C(=O)[O-])C(F)(F)F,niflumic-acid,-10.234092,x0072,active-noncovalent
CC(C)c1ccc2c(c1)[C@@H](Cc3ccc(cc3S2)F)N4CC[NH+](CC4)CCO,isofloxythepin,-10.232785,x0072,active-noncovalent
c1cc(cc2c1ccc(n2)/C=C/C(=O)c3ccncc3)C(F)(F)F,PFK-158,-10.228459,x0195,active-noncovalent
C[C@H](CCC(=O)[O-])[C@@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)C,lithocholic-acid,-10.223473,x0072,active-noncovalent
CCc1ccc(cc1)Cc2ccc3c(c2)[C@]4([C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)OC3,tofogliflozin,-10.222880,x0107,active-noncovalent
c1ccc(cc1)c2c3ccccc3c(nn2)Nc4cccc(c4)Cl,MY-5445,-10.220787,x0195,active-noncovalent
C[N@H+]1CC[C@@H]([C@@H](C1)O)c2c(cc(c3c2oc(cc3=O)c4ccccc4Cl)[O-])O,alvocidib,-10.214050,x0195,active-noncovalent
c1ccc(cc1)CCCNc2ccc(cc2C(=O)[O-])N(=O)=O,NPPB,-10.211312,x1093,active-noncovalent
c1ccc(cc1)c2cc(=O)c3c(cc(cc3o2)O)[O-],chrysin,-10.210646,x0749,active-covalent
C[NH+](C)C[C@@H](Cn1c2ccc(cc2c3c1ccc(c3)Br)Br)O,wiskostatin,-10.209465,x0195,active-noncovalent
c1ccc2c(c1)c(n[nH]c2=O)Cc3ccc(c(c3)C(=O)N4CCN(CC4)C(=O)C5CC5)F,olaparib,-10.208745,x0161,active-noncovalent
C[C@H](CCCC(C)C)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](C[C@@H](C3=C)O)O)C,alfacalcidol,-10.207401,x0104,active-noncovalent
Cc1c(n2c(n1)c(cc(n2)Cl)NCCNC(=O)C)c3cccc(c3)S(=O)(=O)N(C)C,MI-14,-10.206423,x0104,active-noncovalent
C[C@@H]1CCN(C[C@@H]1N(C)c2c3cc[nH]c3ncn2)C(=O)CC#N,tofacitinib,-10.203341,x1077,active-noncovalent
C[NH+]1CCC(=C2c3ccccc3CCc4c2nccc4)CC1,azatadine,-10.202832,x0195,active-noncovalent
c1cc2cc3cccc(c3c(c2c(c1)O)O)O,dithranol,-10.201751,x0195,active-noncovalent
c1ccc2c(c1)c(c([nH]2)O)c3c(c4ccccc4[nH]3)N=O,indirubin-3-monoxime,-10.200515,x0678,active-noncovalent
Cc1cc(c2nc(cc(=O)n2c1)N3CCOCC3)[C@@H](C)Nc4ccccc4C(=O)[O-],AZD6482,-10.198004,x0195,active-noncovalent
c1ccc(cc1)c2ccc3c(c2)c4c([nH]3)[C@@H](CCC4)[NH2+]CCO,casin,-10.194621,x0104,active-noncovalent
COc1ccc(cc1C23CC4CC(C2)CC(C4)C3)c5ccc6cc(ccc6c5)C(=O)[O-],adapalene,-10.193730,x0104,active-noncovalent
CN1c2ccccc2C(=O)N3[C@H]1c4c(c5ccccc5[nH]4)CC3,evodiamine,-10.184712,x1093,active-noncovalent
COc1ccc2c(c1)c(c3c([nH+]2)CCCC3)N,7-methoxytacrine,-10.180806,x0749,active-covalent
Cc1cccc(c1)NC(=O)/N=c\2/c(=O)n(c3c(c(n2)c4ccccc4)CCC=C3)C,L-365260,-10.180580,x0678,active-noncovalent
COc1ccc(nn1)NS(=O)(=O)c2ccc(cc2)N,sulfamethoxypyridazine,-10.180480,x0678,active-noncovalent
CC(C)[C@H]1c2ccc(cc2CC[C@@]1(CC[N@H+](C)CCCc3[nH]c4ccccc4n3)OC(=O)COC)F,mibefradil,-10.180197,x0874,active-noncovalent
c1ccc(cc1)CCNc2ccccc2C(=O)[O-],tromaril,-10.179571,x0749,active-covalent
C[NH+](C)CC/C=C/1\c2ccccc2CSc3c1cccc3,dosulepin,-10.176539,x0195,active-noncovalent
c1ccc2c(c1)c(c[nH]2)CCC3CC[NH2+]CC3,indalpine,-10.172886,x0072,active-noncovalent
Cc1cc(no1)NC(=O)Nc2cc(c(cc2OC)OC)Cl,PNU-120596,-10.172806,x0678,active-noncovalent
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=CC(=O)CC[C@H]34,nandrolone,-10.166504,x0749,active-covalent
COc1ccc(c(c1)OC)/C=C/2\CCCN=C2c3cccnc3,GTS21,-10.163243,x0107,active-noncovalent
COc1ccc(cc1)c2coc3cc(cc(c3c2=O)[O-])O,4-methylgenistein,-10.159066,x0749,active-covalent
c1ccc2c(c1)ccc(c2Cc3c4ccccc4ccc3O)O,ST-1859,-10.155929,x0749,active-covalent
c1ccc2c(c1)c(c[nH]2)CCCC(=O)[O-],3-indolebutyric-acid,-10.152559,x0072,active-noncovalent
c1ccc(cc1)COC(=O)CCC(=O)C[NH3+],aminolevulinic-acid-benzyl-ester,-10.151463,x0678,active-noncovalent
c1ccc(c(c1)Cn2c(=O)ccn(c2=O)C[C@@H](C(=O)[O-])[NH3+])C(=O)[O-],UBP-296,-10.146521,x0678,active-noncovalent
c1ccc(c(c1)Cn2c(=O)ccn(c2=O)C[C@@H](C(=O)[O-])[NH3+])C(=O)[O-],UBP-302,-10.146521,x0678,active-noncovalent
c1ccc2c(c1)c(c3ccccc3[nH+]2)N,acrisorcin,-10.145630,x0749,active-covalent
c1ccc2c(c1)c(c3ccccc3[nH+]2)N,9-aminoacridine,-10.145630,x0749,active-covalent
CN(C)c1ccc(cc1)/C=C/2\CCCN=C2c3cccnc3,DMAB-anabaseine,-10.145158,x0107,active-noncovalent
Cc1c(c(n(n1)c2ccccc2)C)/C=N/N3CC[NH+](CC3)Cc4ccccc4,SANT-1,-10.139997,x1077,active-noncovalent
c1cc(ccc1c2ccc3c(c2)cco3)n4c(n[nH]c4=O)C[C@@H]5CCN(C5)C(=O)C6CC6,GSK2194069,-10.139313,x0104,active-noncovalent
c1c2c(c(c(c1F)N3C[C@H](C4(C3)CC4)[NH3+])Cl)n(cc(c2=O)C(=O)[O-])[C@@H]5C[C@@H]5F,sitafloxacin,-10.137216,x0749,active-covalent
Cc1c(nc2n1Cc3c(cccc3Cl)N2)O,quazinone,-10.131096,x0195,active-noncovalent
C[N@H+]1CCC[C@H](C1)CN2c3ccccc3Sc4c2cccc4,mepazine,-10.129505,x0195,active-noncovalent
COc1cc2c(cc1O)occ(c2=O)c3ccc(cc3)O,glycitein,-10.129480,x0749,active-covalent
[H]/N=C\1/C=CC(=C(c2ccc(cc2)N)c3ccc(cc3)N)C=C1C,basic-fuchsin,-10.127342,x0831,active-covalent
c1ccc2c(c1)c(n[nH]2)/C=C/c3ccc(cc3)C(=O)N4CC[NH2+]CC4,KW-2449,-10.123824,x0874,active-noncovalent
c1ccc(cc1)Cn2c3ccccc3c(n2)c4ccc(o4)CO,YC-1,-10.119238,x0195,active-noncovalent
c1ccc(cc1)Cn2c3ccccc3c(c(c2=O)C(=O)NCC(=O)[O-])[O-],IOX2,-10.118774,x0195,active-noncovalent
c1ccc2c(c1)c(ns2)N3CC[NH+](CC3)CCCCn4c(c5c(c4O)CCCC5)O,perospirone,-10.118122,x0161,active-noncovalent
C[C@@H](Cc1c[nH]c2c1cc(cc2)OCc3cccs3)[NH3+],BW-723C86,-10.117145,x0749,active-covalent
C[NH+]1CCN(CC1)c2c(cc3c4c2SCCn4cc(c3=O)C(=O)[O-])F,rufloxacin,-10.116451,x0195,active-noncovalent
C[C@H](c1ccc(cc1)Br)C(=O)OC2C[C@H]3CC[C@@H](C2)[NH+]3C,PG-9,-10.110547,x0104,active-noncovalent
c1cc2c(cc1F)[C@@]3(C[C@H](O2)C(=O)N)C(=O)NC(=O)N3,fidarestat,-10.109543,x0195,active-noncovalent
c1ccc2c(c1)[nH]c(=O)n2CCC[NH+]3CCC(CC3)n4c5ccc(cc5[nH]c4=O)Cl,domperidone,-10.107753,x1077,active-noncovalent
Cc1c(cccc1Nc2c(cccn2)C(=O)[O-])C(F)(F)F,flunixin-meglumin,-10.107270,x0195,active-noncovalent
CS(=O)(=O)Nc1ccc(cc1)Cc2nc(on2)c3ccc4c(c3)c(c[nH]4)CC[NH3+],L-694247,-10.105589,x0107,active-noncovalent
Cc1c(c(n[nH]1)C)Cc2c(c3c(=O)n(c(=O)n(c3s2)CC(C)C)C)C(=O)N4C[C@@H](CO4)O,AR-C155858,-10.105435,x1077,active-noncovalent
c1cc(c(cc1I)F)Nc2c(ccc(c2F)F)C(=O)NOC[C@@H](CO)O,PD-0325901,-10.102144,x0434,active-noncovalent
C[C@]12CCC(=O)C[C@@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@@H]4O)C,dihydrotestosterone,-10.097753,x0749,active-covalent
c1ccc(cc1)COc2ccc(cc2Cl)CC(=O)[O-],benzofenac,-10.096598,x0830,active-covalent
Cc1cccc(n1)c2c(cn[nH]2)c3ccc(c(c3)c4cnn(c4)CCO)F,R-268712,-10.096083,x0161,active-noncovalent
c1cc(ccc1Nc2c3nccn3cc(n2)c4ccc5c[nH]nc5c4)N6CCOCC6,GS-9973,-10.093522,x0678,active-noncovalent
c1ccc(cc1)CCOC(=O)/C=C/c2ccc(c(c2)O)O,caffeic-acid-phenethyl-ester,-10.092237,x0678,active-noncovalent
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C)O)CC[C@@H]4[C@@]3(COC(=O)C4)C,oxandrolone,-10.088489,x0749,active-covalent
c1ccc(cc1)c2cc3c(c[nH]c3nc2)c4ccc(c(c4)C5CCCC5)C(=O)[O-],GSK650394,-10.086538,x0195,active-noncovalent
COC(=O)[C@H](Cc1ccc(cc1)N(=O)=O)NC(=O)c2cccc3c2cccc3,SB-328437,-10.085258,x0434,active-noncovalent
CC(C)(C)[NH2+]C[C@@H](COc1cccc2c1CCCC2=O)O,levobunolol,-10.079726,x0104,active-noncovalent
Cc1c(n2cccnc2n1)c3csc(n3)Nc4c(cc(cc4Br)OC)Br,PTC-209,-10.079254,x0830,active-covalent
C[NH2+]CC[C@@H](c1cccs1)Oc2cccc3c2cccc3,duloxetine,-10.075495,x0749,active-covalent
B(c1ccc(cc1)CSC(=[NH2+])N)(O)O,BC-11,-10.074545,x0195,active-noncovalent
C[NH+](C)CCCOc1c2ccccc2n(n1)Cc3ccccc3,benzydamine,-10.069408,x0104,active-noncovalent
C[N@H+]1C/C=C/CCOc2cccc(c2)-c3ccnc(n3)Nc4cccc(c4)C1,TG-02,-10.065139,x0104,active-noncovalent
Cc1cccc2c1CC[C@@H](C[C@@H]2O)C[NH+]3CCC(CC3)c4c(cccc4Cl)Cl,SB-612111,-10.064910,x1077,active-noncovalent
Cn1cc(c2c1cccc2)C(=O)[C@@H]3CCc4c(nc[nH]4)C3,ramosetron,-10.062973,x0678,active-noncovalent
c1ccc(cc1)c2ccc(cc2)[C@@H](c3ccccc3)n4ccnc4,bifonazole,-10.061692,x0072,active-noncovalent
B(c1ccc(cc1)C[C@@H](C(=O)[O-])[NH3+])(O)O,boronophenylalanine,-10.061302,x0107,active-noncovalent
c1ccc(c(c1)c2ccc(cc2)CCCC(=O)Nc3ccc(cc3)O)F,CMPD-1,-10.060765,x0749,active-covalent
Cn1cc(cc1C(=O)[O-])C(=O)c2cccc3c2cccc3,napirimus,-10.058837,x0830,active-covalent
Cc1ccc(c(c1)OCCCC(C)(C)C(=O)[O-])C,gemfibrozil,-10.056758,x0749,active-covalent
Cc1c(oc(n1)NS(=O)(=O)c2ccc(cc2)N)C,sulfamoxole,-10.055438,x0678,active-noncovalent
CC[C@H](C(=O)OC1C[C@H]2CC[C@@H](C1)[NH+]2C)Oc3ccc(cc3)Cl,SM-21,-10.054410,x0104,active-noncovalent
C[C@H](/C=C/[C@H](C1CC1)O)[C@H]2CC[C@@H]\3[C@@]2(CCC/C3=C\C=C/4\C[C@H](C[C@@H](C4=C)O)O)C,calcipotriol,-10.054131,x0161,active-noncovalent
Cc1nccn1C[C@H]2CCc3c(c4ccccc4n3C)C2=O,ondansetron,-10.053156,x0195,active-noncovalent
c1ccc(cc1)NC(=O)/C(=C/c2ccc(c(c2)O)O)/C#N,tyrphostin-AG-494,-10.051237,x0104,active-noncovalent
Cc1ccccc1O[C@H](CC[NH2+]C)c2ccccc2,atomoxetine,-10.050564,x0749,active-covalent
c1cc(c(cc1)Cl)C[NH2+]C[C@H]2CC[C@@H](CC2)C[NH2+]Cc3c(cccc3)Cl,AY-9944,-10.047373,x0161,active-noncovalent
c1ccc2c(c1)c(c(c(n2)C3CC3)/C=C/[C@H](C[C@H](CC(=O)[O-])O)O)c4ccc(cc4)F,pitavastatin,-10.041875,x0195,active-noncovalent
C[NH+]1[C@@H]2CC[C@H]1CC(C2)OC(=O)c3c[nH]c4c3cccc4,tropisetron,-10.039702,x0749,active-covalent
Cc1nc(n(n1)C(C)C)c2cn3c([nH+]2)-c4ccc(cc4OCC3)c5cnn(c5)C(C)(C)C(=O)N,taselisib,-10.039515,x0104,active-noncovalent
c1ccc(cc1)COCc2cc(c(c3c2cccn3)O)C[NH+]4CCCC4,UC-112,-10.039283,x0104,active-noncovalent
c1cc(ccc1[C@H]2[C@H]3CCC[C@H]3c4cc(ccc4O2)O)O,erteberel,-10.036065,x0749,active-covalent
c1ccc(cc1)C(=O)COc2cccc3c2cc[nH]c3=O,UPF-1069,-10.033399,x1093,active-noncovalent
c1cc(c(cc1I)F)Nc2c(cc(c(c2F)F)Br)C(=O)NOC[C@@H](CO)O,PD-318088,-10.032454,x0434,active-noncovalent
c1cc(c2c(c1NCC[NH3+])C(=O)c3ccncc3C2=O)NCC[NH3+],pixantrone,-10.030553,x0195,active-noncovalent
c1ccc2c(c1)c(=O)n-3c(n2)C(=O)c4c3cccc4,tryptanthrin,-10.029137,x0749,active-covalent
c1ccc2c(c1)c3cccc(c3s2)c4cccc5c4oc(cc5=O)N6CCOCC6,NU-7441,-10.028452,x0195,active-noncovalent
C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)Oc3cc(c4c(=O)cc(oc4c3)c5ccc(c(c5)O)OC)[O-])O)O)O)O)O)O,diosmin,-10.027965,x0161,active-noncovalent
Cc1ccc2c(c1)c3c4n2CC[NH2+][C@H]4CCC3,pirlindole,-10.021654,x0195,active-noncovalent
c1ccc2c(c1)c(ccn2)c3cnn4c3ncc(c4)c5ccc(cc5)N6CC[NH2+]CC6,LDN193189,-10.017220,x0104,active-noncovalent
Cc1c(nc([nH]c1=O)Nc2nc(c3ccc(cc3n2)OC)C)C,madrasin,-10.015828,x0678,active-noncovalent
Cn1cccc1/C=C\2/c3ccccc3C(=O)NC2=O,BYK-204165,-10.014102,x0749,active-covalent
c1cc(ccc1c2c(c(=O)c3c(cc(cc3o2)O)[O-])[O-])O,kaempferol,-10.012438,x0749,active-covalent
CCc1cc(c(cc1F)Oc2ccc(cc2F)C(=O)N)O,MUT056399,-10.010752,x0678,active-noncovalent
Cc1ccc2c(c1C)n(c3ccccc3c2=O)CCC[NH3+],ER-27319,-10.010362,x0749,active-covalent
Cc1ccc(cc1Cc2ccc(s2)c3ccc(cc3)F)[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O,canagliflozin,-10.009044,x0161,active-noncovalent
CC1(CCN(CC1)c2cnc(c(n2)N)c3cccc(c3Cl)Cl)[NH3+],SHP099,-10.004807,x0678,active-noncovalent
Cc1c2cc(ccc2n(c1CC(C)(C)C(=O)[O-])Cc3ccc(cc3)Cl)F,L-655240,-10.004412,x0708,active-covalent
COc1cc2c(cc1C(F)(F)F)N(CC2)C(=O)Nc3cc(cc(c3)F)c4cccnc4,SB-228357,-10.004124,x0161,active-noncovalent
c1ccc(cc1)[C@@H](Cc2ccccn2)[NH3+],AZD6765,-9.999926,x0749,active-covalent
CCCCCCN(CCCCCC)C(=O)Cc1c2cc(ccc2[nH]c1c3ccc(cc3)Cl)Cl,FGIN-1-43,-9.999490,x0161,active-noncovalent
c1ccc2c(c1)ccc(c2SSc3c4ccccc4ccc3O)O,IPA-3,-9.994905,x0195,active-noncovalent
Cc1cccn2c1nc(c(c2=O)/C=C(\C#N)/c3nc4ccccc4s3)Oc5ccc(cc5)F,CCG-63808,-9.994629,x0161,active-noncovalent
c1ccc2c(c1)C[NH2+][C@H]3[C@H]2c4cc(c(cc4CC3)O)O,dihydrexidine,-9.993713,x0195,active-noncovalent
