SMILES,TITLE,CAS Number,Drug Groups,InChIKey,InChI,,Formula,KEGG Compound ID,KEGG Drug ID,PubChem Compound ID,PubChem Substance ID,ChEBI ID,ChEMBL ID,HET ID,ChemSpider ID,BindingDB ID,DrugBank ID,Hybrid2,fragments,Mpro-x0678_dock,Mpro-x0107_dock,Mpro-x0749_dock,Mpro-x0830_dock,Mpro-x1077_dock,Mpro-x0104_dock,Mpro-x0072_dock,Mpro-x0831_dock,Mpro-x0692_dock,Mpro-x0967_dock,Mpro-x0195_dock,Mpro-x0161_dock,Mpro-x1334_dock,Mpro-x0397_dock,Mpro-x1392_dock,Mpro-x0946_dock,Mpro-x1386_dock,Mpro-x0434_dock,Mpro-x0770_dock,Mpro-x1418_dock,Mpro-x1093_dock,Mpro-x1385_dock,Mpro-x0708_dock,Mpro-x0354_dock,Mpro-x0874_dock,Mpro-x0759_dock,Mpro-x1375_dock,Mpro-x1374_dock,Mpro-x0426_dock,Mpro-x0820_dock,Mpro-x1412_dock,Mpro-x0305_dock,Mpro-x0736_dock,Mpro-x1249_dock,Mpro-x1311_dock,Mpro-x0395_dock,Mpro-x0387_dock,Mpro-x1493_dock,Mpro-x1187_dock,Mpro-x0734_dock,Mpro-x0540_dock,Mpro-x1458_dock,Mpro-x0774_dock,Mpro-x1348_dock,Mpro-x1380_dock,Mpro-x1358_dock,Mpro-x0981_dock,Mpro-x0691_dock,Mpro-x1478_dock,Mpro-x1351_dock,Mpro-x1382_dock,Mpro-x0771_dock,Mpro-x1384_dock,Mpro-x0705_dock,Mpro-x0731_dock,Mpro-x0887_dock,Mpro-x0752_dock,Mpro-x0769_dock,Mpro-x1425_dock,Mpro-x1308_dock,Mpro-x0755_dock,Mpro-x0978_dock,Mpro-x1402_dock,Mpro-x0689_dock,Mpro-x0786_dock,site
C[C@@H](c1ccc2c3cc(ccc3[nH]c2c1)Cl)C(=O)[O-],Carprofen,53716-49-7,approved; vet_approved; withdrawn,PUXBGTOOZJQSKH-UHFFFAOYSA-N,"InChI=1S/C15H12ClNO2/c1-8(15(18)19)9-2-4-11-12-7-10(16)3-5-13(12)17-14(11)6-9/h2-8,17H,1H3,(H,18,19)",,C15H12ClNO2,C18364,,2581,46505357,364453,CHEMBL1316,,2483,50097346,DB00821,-10.533113,x0749,-9.521655,-6.721248,-10.533113,-10.208478,-7.479909,-6.674362,-7.520694,-8.450905,-8.070108,-6.453365,-8.127963,-8.091326,-5.387221,-5.354028,-7.320984,-7.718493,-9.047718,-6.768413,-8.527731,-8.872727,-7.891991,-5.996999,-9.291564,-4.158141,-6.252076,-9.695139,-3.098106,-2.900058,-1.965859,-1.747003,-4.624017,-6.011856,-3.65361,-4.295115,-4.947185,-7.174072,-4.751237,-3.12051,-4.538756,-3.466761,-2.952533,-3.020959,-4.331113,-4.250781,-4.615426,-3.914256,-2.435215,-2.523925,-3.659903,-3.383624,-6.915539,-1.365436,-2.527935,-1.969661,-0.141258,-2.118985,-2.225293,-3.413472,-2.095431,-2.889132,-3.373911,-4.179283,-3.174771,-3.581568,-2.755837,active-covalent
c1ccc2c(c1)c3c([nH]2)[C@@H]4CCCC[N@H+]4CC3=O,"(7as,12ar,12bs)-1,2,3,4,7a,12,12a,12b-Octahydroindolo[2,3-a]Quinolizin-7(6h)-One",,experimental,PGKUSHWBQJPFOP-LBPRGKRZSA-N,"InChI=1S/C15H16N2O/c18-13-9-17-8-4-3-7-12(17)15-14(13)10-5-1-2-6-11(10)16-15/h1-2,5-6,12,16H,3-4,7-9H2/t12-/m0/s1",,C15H16N2O,,,11987779,46506737,,,IQZ,10160256,,DB02191,-10.528099,x0195,-9.308057,-5.904,-9.068457,-7.172554,-6.496952,-10.048114,-6.006494,-6.086534,-4.84298,-6.670892,-10.528099,-9.298861,-7.178041,-3.225041,-5.953291,-9.465178,-5.161661,-7.817238,-5.666588,-5.791787,-7.203074,-7.420153,-5.455076,-7.64952,-6.763209,-5.639494,-6.251518,-5.56176,-3.102668,-3.950167,-7.219504,-6.900546,-3.472137,-3.937137,-5.79177,-5.354305,-5.580315,-3.862383,-4.667106,-3.88853,-3.159566,-4.151464,-5.13452,-4.94238,-3.81366,-3.772781,-3.734969,-1.483384,-3.388682,-4.164571,-7.699329,-3.61716,-2.427398,-3.163286,-1.868442,-3.265275,-2.965526,-1.948229,-2.27263,-2.17872,-2.116833,-1.920549,-1.475416,-0.722605,-4.622586,active-noncovalent
C[C@]12CC[C@@H]3[C@H]4CCC(=O)CC4=CC[C@H]3[C@@H]1CCC2=O,19-Nor-5-androstenedione,19289-77-1,experimental; illicit,WELNRNVZXWUOGT-QXUSFIETSA-N,"InChI=1S/C18H24O2/c1-18-9-8-14-13-5-3-12(19)10-11(13)2-4-15(14)16(18)6-7-17(18)20/h2,13-16H,3-10H2,1H3/t13-,14+,15+,16-,18-/m0/s1",,C18H24O2,,,18633059,46508864,,,,18612511,,DB01443,-10.515950,x0749,-7.17408,-5.706758,-10.51595,-5.670232,-7.805579,-8.155,-8.552159,-6.271734,-5.852326,-6.361886,-9.514246,-8.318562,-6.380111,-3.915972,-6.431609,-7.602015,-5.365867,-6.314932,-5.325315,-5.726686,-6.38492,-6.215024,-5.379917,-4.276133,-6.398528,-5.908442,-5.107348,-5.11492,-1.736257,-2.952791,-4.572863,-5.898667,-3.506563,-4.321472,-6.480252,-7.101738,-5.705317,-3.309475,-5.964951,-3.605665,-1.268808,-4.048546,-4.572983,-4.697634,-4.3759,-4.365936,0.200744,-1.782925,-2.498571,-3.299761,-5.175557,-3.175201,-1.95928,-2.305439,-0.750488,-0.820696,-1.001755,-2.335913,-2.128817,-2.436765,-2.239311,-0.111857,-1.975443,-2.187451,-1.745122,active-covalent
c1cc(cc(c1)I)C[NH+]=C(N)N,Iobenguane,80663-95-2,approved; investigational,PDWUPXJEEYOOTR-UHFFFAOYSA-N,"InChI=1S/C8H10IN3/c9-7-3-1-2-6(4-7)5-12-8(10)11/h1-4H,5H2,(H4,10,11,12)",,C8H10IN3,,D04559,60860,175427085,92769,CHEMBL818,,54847,,DB06704,-10.515469,x0195,-8.168148,-4.564642,-5.6395,-5.867971,-7.718603,-8.746564,-6.474985,-5.141294,-5.521202,-5.059299,-10.515469,-6.957349,-8.180489,-3.930308,-6.599339,-7.1008,-6.497236,-6.13535,-5.072074,-5.59128,-5.7863,-7.410923,-6.217882,-4.843971,-6.475302,-3.961276,-7.19402,-6.898825,-4.439936,-3.985913,-7.058036,-5.636261,-5.693687,-3.346836,-7.367134,-6.603483,-7.019486,-6.341575,-4.385166,-4.488096,-1.63124,-5.748465,-6.473819,-4.702058,-3.157382,-3.06684,-4.832896,-3.060861,-4.212145,-2.383897,-5.482498,-3.368083,-2.906646,-3.440879,-3.315944,-2.880008,-4.309716,-2.819775,-2.673746,-3.183117,-2.49491,-3.020468,-2.594619,-2.426893,-3.095477,active-noncovalent
c1cc(cc(c1)[123I])C[NH+]=C(N)N,Iobenguane sulfate I-123,80663-95-2,approved; investigational,XNACDNPGABUBFR-FKNPGSCZSA-N,"InChI=1S/2C8H10IN3.H2O4S/c2*9-7-3-1-2-6(4-7)5-12-8(10)11;1-5(2,3)4/h2*1-4H,5H2,(H4,10,11,12);(H2,1,2,3,4)/i2*9-4;",,C16H22I2N6O4S,,,56840904,347827877,,CHEMBL3989523,,32701571,,DB09546,-10.515469,x0195,-8.168148,-4.564642,-5.6395,-5.867971,-7.718603,-8.746564,-6.474985,-5.141294,-5.521202,-5.059299,-10.515469,-6.957349,-8.180489,-3.930308,-6.599339,-7.1008,-6.497236,-6.13535,-5.072074,-5.59128,-5.7863,-7.410923,-6.217882,-4.843971,-6.475302,-3.961276,-7.19402,-6.898825,-4.439936,-3.985913,-7.058036,-5.636261,-5.693687,-3.346836,-7.367134,-6.603483,-7.019486,-6.341575,-4.385166,-4.488096,-1.63124,-5.748465,-6.473819,-4.702058,-3.157382,-3.06684,-4.832896,-3.060861,-4.212145,-2.383897,-5.482498,-3.368083,-2.906646,-3.440879,-3.315944,-2.880008,-4.309716,-2.819775,-2.673746,-3.183117,-2.49491,-3.020468,-2.594619,-2.426893,-3.095477,active-noncovalent
c1cnc(nc1)[N-]S(=O)(=O)c2ccc(cc2)N,Sulfadiazine,68-35-9,approved; investigational; vet_approved,SEEPANYCNGTZFQ-UHFFFAOYSA-N,"InChI=1S/C10H10N4O2S/c11-8-2-4-9(5-3-8)17(15,16)14-10-12-6-1-7-13-10/h1-7H,11H2,(H,12,13,14)",,C10H10N4O2S,C07658,D00587,5215,46506164,9328,CHEMBL439,,5026,50166571,DB00359,-10.514614,x0072,-6.916413,-7.57214,-5.019855,-5.529897,-5.42943,-3.785838,-10.514614,-7.064388,-5.795271,-5.428315,-6.706105,-5.126417,-4.131943,-7.252822,-6.414658,-4.225422,-6.586625,-5.551083,-6.043181,-5.945559,-6.703159,-4.050053,-5.421829,-4.086944,-4.861157,-5.479647,-5.099534,-4.519607,-2.806583,-2.638388,-3.727285,-7.278002,-5.045203,-3.8177,-6.653726,-5.706274,-6.754878,-3.90895,-3.313807,-4.164725,-3.268926,-3.396437,-4.139164,-4.765884,-3.541111,-3.746571,-0.219188,-2.612717,-4.675313,-1.637311,-4.674623,-2.971118,-4.390793,-0.714147,-2.339151,-3.778136,-1.667569,-2.797047,-2.54969,-2.521525,-2.796679,-1.23206,-2.554673,-2.068683,-2.540983,active-noncovalent
c1cnc(nc1)[N-]S(=O)(=O)c2ccc(cc2)N,Silver sulfadiazine,22199-08-2,approved; vet_approved,UEJSSZHHYBHCEL-UHFFFAOYSA-N,"InChI=1S/C10H9N4O2S.Ag/c11-8-2-4-9(5-3-8)17(15,16)14-10-12-6-1-7-13-10;/h1-7H,11H2;/q-1;+1",,C10H9AgN4O2S,,D00433,441244,46507881,9142,CHEMBL1382627,,390017,,DB05245,-10.514614,x0072,-6.916413,-7.57214,-5.019855,-5.529897,-5.42943,-3.785838,-10.514614,-7.064388,-5.795271,-5.428315,-6.706105,-5.126417,-4.131943,-7.252822,-6.414658,-4.225422,-6.586625,-5.551083,-6.043181,-5.945559,-6.703159,-4.050053,-5.421829,-4.086944,-4.861157,-5.479647,-5.099534,-4.519607,-2.806583,-2.638388,-3.727285,-7.278002,-5.045203,-3.8177,-6.653726,-5.706274,-6.754878,-3.90895,-3.313807,-4.164725,-3.268926,-3.396437,-4.139164,-4.765884,-3.541111,-3.746571,-0.219188,-2.612717,-4.675313,-1.637311,-4.674623,-2.971118,-4.390793,-0.714147,-2.339151,-3.778136,-1.667569,-2.797047,-2.54969,-2.521525,-2.796679,-1.23206,-2.554673,-2.068683,-2.540983,active-noncovalent
CC[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=CC(=O)CC[C@H]34,18-methyl-19-nortestosterone,,experimental; illicit,FBYZQDCRLYHHHP-ZOFHRBRSSA-N,"InChI=1S/C19H28O2/c1-2-19-10-9-15-14-6-4-13(20)11-12(14)3-5-16(15)17(19)7-8-18(19)21/h11,14-18,21H,2-10H2,1H3/t14-,15+,16+,17-,18-,19-/m0/s1",,C19H28O2,,,10039774,46507237,,,,8215338,,DB01543,-10.513809,x0749,-6.202028,-6.095202,-10.513809,-4.675501,-7.875673,-7.56785,-7.50638,-5.935722,-4.876345,-4.937164,-8.832574,-8.034673,-5.831491,-3.522599,-5.934672,-7.575305,-4.7453,-5.825445,-4.783043,-5.720413,-4.799759,-5.478434,-4.570601,-3.222579,-6.971559,-4.701678,-4.494289,-3.731551,-1.354062,-1.280216,-4.557773,-4.306258,-3.994111,-4.157261,-5.842617,-6.306823,-5.711565,-2.717699,-5.226925,-1.911367,-1.674135,-3.938979,-3.483917,-2.225822,-5.309121,-2.997982,3.106917,-1.620051,-3.216308,-2.426507,-3.494826,-2.940954,-2.384474,-2.685342,-0.1615,-0.224986,-1.713813,-1.85109,-2.499693,-2.738959,-1.763049,-0.672125,-0.97819,-1.350129,-1.818218,active-covalent
COc1ccc(c(c1)c2[nH]c3cc(ccc3n2)C(=[NH2+])N)O,2-(2-Hydroxy-5-Methoxy-Phenyl)-1h-Benzoimidazole-5-Carboxamidine,,experimental,ZFCKHJJALHETHG-UHFFFAOYSA-O,"InChI=1S/C15H14N4O2/c1-21-9-3-5-13(20)10(7-9)15-18-11-4-2-8(14(16)17)6-12(11)19-15/h2-7,20H,1H3,(H3,16,17)(H,18,19)/p+1",,C15H15N4O2,,,5353303,46507634,,,123,16743766,13939,DB01905,-10.503323,x0107,-9.797747,-10.503323,-7.893587,-5.286695,-5.956006,-6.568565,-6.512251,-4.633327,-5.193611,-6.699675,-6.946712,-6.913432,-5.777156,-6.063796,-5.836547,-6.93331,-3.211714,-6.081882,-3.42299,-4.071258,-8.040228,-5.631707,-6.467275,-3.594459,-7.762316,-4.001809,-5.290519,-3.434776,-2.075064,-0.809782,-3.183719,-5.786761,-0.911235,-3.432103,-6.161784,-6.094639,-5.25877,-0.450008,-4.148313,-1.310385,-2.29225,-1.387773,-3.781415,-2.615509,-2.116171,-2.928363,-0.234034,0.148221,-1.010188,-2.183725,-1.837232,-1.191098,-1.535883,-0.13255,1.614823,-1.997974,-0.460935,-0.510969,-0.943057,-1.06299,0.032282,-5.204557,0.218021,-0.704773,-1.995373,active-noncovalent
COc1ccc(c(c1)OC)/C=C/2\CCCN=C2c3cccnc3,GTS-21,148372-04-7,investigational,RPYWXZCFYPVCNQ-RVDMUPIBSA-N,"InChI=1S/C19H20N2O2/c1-22-17-8-7-14(18(12-17)23-2)11-15-5-4-10-21-19(15)16-6-3-9-20-13-16/h3,6-9,11-13H,4-5,10H2,1-2H3/b15-11+",,C19H20N2O2,,,5310985,175427027,,CHEMBL134713,ZY7,4470526,50061564,DB05708,-10.501475,x0107,-9.127954,-10.501475,-7.100379,-5.821017,-5.415147,-4.384432,-10.079453,-5.694179,-4.528542,-5.408939,-7.093354,-5.419305,-3.680599,-6.250463,-4.671205,-6.069741,-3.93468,-6.423067,-5.475098,-4.715636,-5.743339,-4.937561,-3.4478,-4.651165,-6.799654,-4.848868,-1.936527,-1.340529,-2.844414,-2.288237,-3.353954,-4.392558,-3.470366,-3.889122,-4.176438,-6.640472,-5.060009,-3.258616,-5.99778,-1.686275,-0.94796,-1.033484,-4.828733,-2.383903,-1.629665,-1.287553,-1.863937,-0.357187,0.068895,0.064029,-3.177898,-1.275778,-0.479094,-1.311621,0.32347,-0.128333,-0.62505,-0.449326,-2.122327,0.144742,-0.988796,0.502342,0.182687,0.064051,-0.260785,active-noncovalent
c1cc(cc2c1cc[nH]2)CCc3cc(=O)[nH]c(n3)N,2-amino-6-[2-(1H-indol-6-yl)ethyl]pyrimidin-4(3H)-one,,experimental,VRAZIAJSKFRSIP-UHFFFAOYSA-N,"InChI=1S/C14H14N4O/c15-14-17-11(8-13(19)18-14)4-2-9-1-3-10-5-6-16-12(10)7-9/h1,3,5-8,16H,2,4H2,(H3,15,17,18,19)",,C14H14N4O,,,11651760,99444006,,CHEMBL236777,C8C,9826498,50226445,DB07535,-10.495667,x0678,-10.495667,-8.453116,-8.432828,-8.460657,-7.754307,-6.511552,-9.356678,-8.992953,-8.976374,-7.547317,-8.039222,-8.047068,-7.398535,-6.526936,-8.897738,-6.73692,-10.141478,-6.712232,-8.689981,-8.472424,-7.686862,-7.718877,-8.695454,-3.864133,-6.998644,-7.512266,-7.037175,-5.655656,0.135445,-5.527532,-7.176582,-5.270601,-5.845037,-5.801283,-7.467662,-7.58722,-8.784877,-5.06673,-4.924716,-6.186448,-2.23159,-7.245521,-7.594027,-7.674787,-6.403241,-5.494249,-3.439996,-3.415599,-5.824724,-3.797202,-4.715953,-2.242847,-3.448086,-1.676222,-2.978858,-2.127523,-3.56257,-3.105681,-3.640397,-3.048979,-3.349516,-3.680379,-2.118024,-2.009011,-1.959422,active-noncovalent
C[NH+]1CCC(=C2c3ccccc3C=Cc4c2cccc4)CC1,Cyproheptadine,129-03-3,approved,JJCFRYNCJDLXIK-UHFFFAOYSA-N,"InChI=1S/C21H21N/c1-22-14-12-18(13-15-22)21-19-8-4-2-6-16(19)10-11-17-7-3-5-9-20(17)21/h2-11H,12-15H2,1H3",,C21H21N,C06935,,2913,46508613,4046,CHEMBL516,C7H,2810,50017721,DB00434,-10.486872,x0195,-7.754209,-4.515035,-5.709826,-7.51814,-6.581041,-7.200373,-8.290256,-8.474363,-9.511881,-5.51091,-10.486872,-6.83488,-6.234095,-3.079506,-8.140722,-5.729539,-7.790899,-8.050403,-9.017116,-8.1462,-5.381098,-6.141712,-4.302927,-6.465759,-7.858064,-7.083761,-4.486598,-3.435987,-1.345753,-4.900814,-5.159832,-6.367107,-6.050597,-5.306849,-4.729466,-6.736599,-7.709721,-4.078856,-4.628069,-4.973035,-1.88733,-5.209204,-5.987997,-3.05461,-5.139032,-3.830009,0.777412,-3.053699,-3.761036,-3.553183,-5.370448,-3.767724,-2.68016,-1.671446,-1.920005,-1.536069,-3.408697,-2.919202,-4.074493,-3.440361,-2.654402,-0.428608,-2.191928,-2.373405,-1.185576,active-noncovalent
C[C@]12CC[C@@H]3c4ccc(cc4CC=C3[C@@H]1CCC2=O)O,Equilin,474-86-2,experimental,WKRLQDKEXYKHJB-HFTRVMKXSA-N,"InChI=1S/C18H20O2/c1-18-9-8-14-13-5-3-12(19)10-11(13)2-4-15(14)16(18)6-7-17(18)20/h3-5,10,14,16,19H,2,6-9H2,1H3/t14-,16+,18+/m1/s1",,C18H20O2,C14392,D04041,223368,46506633,42309,CHEMBL323533,EQI,193995,50423544,DB02187,-10.479601,x0749,-7.065804,-5.26542,-10.479601,-5.490201,-8.355463,-6.89033,-6.928355,-6.167736,-6.515121,-5.350992,-8.232927,-8.946141,-6.790626,-4.359061,-5.713937,-6.744832,-4.620084,-5.710948,-5.391853,-6.813193,-6.524038,-6.336699,-5.341431,-4.18884,-7.577594,-4.714436,-4.781793,-4.116187,-1.29785,-3.923304,-5.681582,-7.07163,-4.471759,-3.785701,-6.952015,-6.180204,-6.112516,-3.261094,-6.772208,-3.201891,-0.805034,-2.967079,-4.997381,-3.67311,-4.598785,-4.694254,4.066662,-1.678997,-2.861187,-3.30935,-4.428322,-1.868835,-2.01434,-2.22628,0.06458,-1.04803,-0.774718,-1.987953,-2.077445,-1.689174,-1.507502,0.36403,-1.41422,-1.234493,-0.955034,active-covalent
c1cc2c(c(c1)Sc3ccc(cc3)N4CCOCC4)c(nc(n2)N)N,"5-(4-Morpholin-4-Yl-Phenylsulfanyl)-2,4-Quinazolinediamine",,experimental,CZLWCJRHDBTCGQ-UHFFFAOYSA-N,"InChI=1S/C18H19N5OS/c19-17-16-14(21-18(20)22-17)2-1-3-15(16)25-13-6-4-12(5-7-13)23-8-10-24-11-9-23/h1-7H,8-11H2,(H4,19,20,21,22)",,C18H19N5OS,,,3534,46507893,,CHEMBL328827,TQ6,3414,18048,DB02001,-10.478854,x0749,-7.237048,-9.12504,-10.478854,-6.330585,-6.492095,-6.87636,-8.188639,-6.78199,-2.417588,-5.671233,-5.618003,-6.392452,-2.817506,-5.05623,-5.562402,-7.739305,-6.427806,-4.328255,-6.817109,-5.850634,-7.067003,-4.014412,-0.339075,-4.909407,-7.856616,-5.12608,-1.268381,-0.850633,-0.289925,-3.593172,-0.458668,-1.3403,-2.105699,-3.639189,-2.632749,-5.079278,-4.177329,-4.703347,-3.261935,-3.183737,-1.277421,0.46833,-2.326825,-2.918541,-5.666285,-5.243898,-1.068817,-0.876436,-6.335415,-4.811669,-0.923643,-1.362218,-2.349729,-1.085604,0.970923,0.515606,-3.007705,-1.080676,-2.953508,-2.02417,-1.079681,-0.955759,-0.53824,-0.91922,0.063101,active-covalent
c1cc(ccc1/C=C/c2cc(cc(c2)O)O)O,Resveratrol,501-36-0,approved; experimental; investigational,LUKBXSAWLPMMSZ-OWOJBTEDSA-N,"InChI=1S/C14H12O3/c15-12-5-3-10(4-6-12)1-2-11-7-13(16)9-14(17)8-11/h1-9,15-17H/b2-1+",,C14H12O3,C03582,,445154,46504705,45713,CHEMBL165,STL,392875,23926,DB02709,-10.467901,x0749,-10.407121,-7.012988,-10.467901,-6.042567,-7.409422,-7.26672,-7.288447,-4.998638,-4.906021,-8.170903,-7.161276,-7.491418,-6.480726,-4.449959,-4.834692,-7.620182,-3.584146,-6.751202,-5.921452,-4.620187,-9.10741,-7.175068,-7.053863,-2.962178,-6.666699,-3.671947,-2.262741,-2.28556,-2.751139,-0.721884,-5.435236,-4.096467,-1.850013,-3.427982,-3.321224,-7.507907,-5.319583,-2.558061,-6.225789,-1.276565,-2.330384,-1.507007,-3.613526,-3.674994,-3.52869,-3.565659,0.728251,-1.35207,-1.843389,-3.045239,-2.017138,-1.531377,-2.145504,-2.062323,-0.606966,-2.019321,-0.491718,-1.2391,-1.815057,-1.460533,-1.673743,1.262402,-0.954038,-0.930693,-2.212083,active-covalent
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C)O)CC[C@@H]4[C@@]3(C/C(=C/[O-])/C(=O)C4)C,Oxymetholone,434-07-1,approved; illicit,ICMWWNHDUZJFDW-DHODBPELSA-N,"InChI=1S/C21H32O3/c1-19-11-13(12-22)18(23)10-14(19)4-5-15-16(19)6-8-20(2)17(15)7-9-21(20,3)24/h12,14-17,22,24H,4-11H2,1-3H3/b13-12-/t14-,15+,16-,17-,19-,20-,21-/m0/s1",,C21H32O3,C07393,D00490,5281034,310264869,7864,CHEMBL1200585,,4444502,,DB06412,-10.464322,x0749,-7.302228,-5.555958,-10.464322,-6.492512,-7.838832,-7.407843,-6.934525,-5.265079,-5.104483,-4.727662,-7.310368,-7.207,-6.709277,-3.520514,-4.256303,-7.518586,-3.182712,-5.270634,-3.567574,-4.81132,-4.50302,-6.59691,-4.52963,-2.606491,-7.963982,-3.399648,-3.918099,-3.692193,-0.494611,-2.180579,-4.583825,-5.002318,-4.249842,-3.989601,-3.992981,-5.891352,-5.160908,-1.712677,-4.967174,-3.907449,-0.476231,-2.000687,-4.114317,-3.587287,-3.60247,-3.172072,3.685306,-0.456838,-2.43732,-2.278306,-1.186286,-1.207694,-1.69502,-1.376362,0.613489,0.976528,-0.405089,-0.249595,-1.94587,-0.47627,-0.053042,0.956982,-0.512773,-0.418727,-0.946162,active-covalent
Cc1nccn1C[C@H]2CCc3c(c4cccc5c4n3CCC5)C2=O,Cilansetron,120635-74-7,investigational,NCNFDKWULDWJDS-OAHLLOKOSA-N,"InChI=1S/C20H21N3O/c1-13-21-9-11-22(13)12-15-7-8-17-18(20(15)24)16-6-2-4-14-5-3-10-23(17)19(14)16/h2,4,6,9,11,15H,3,5,7-8,10,12H2,1H3/t15-/m1/s1",,C20H21N3O,,D03495,6918107,175426888,,CHEMBL2103778,,5293321,50231569,DB04885,-10.463753,x0749,-7.146374,-6.20225,-10.463753,-6.785456,-8.114143,-9.926169,-8.176701,-7.262359,-7.167768,-6.918019,-10.415492,-8.940097,-4.82125,-6.34949,-6.791231,-9.09049,-4.998294,-5.295659,-4.103575,-5.853681,-6.721859,-4.89718,-4.013669,-3.037278,-8.090902,-3.253879,-4.226673,-5.078213,-1.265459,-1.603927,-4.313882,-4.121879,-3.395878,-3.976382,-5.571607,-6.600599,-4.25014,-3.007022,-4.940942,-1.549831,-1.601704,-3.232105,-2.969564,-5.526045,-4.572537,-3.578889,1.990504,-1.472326,-2.899036,-2.163435,-2.813031,-2.83925,-2.669952,-1.838812,-2.45394,-0.303849,-0.102128,-0.85943,-1.548284,-1.614335,-3.23036,0.026379,0.200928,-1.032445,-0.506234,active-covalent
C[C@]12CC[C@@H]3c4ccc(cc4CC[C@H]3[C@@H]1[C@H]([C@H]([C@@H]2O)O)O)O,Estetrol,15183-37-6,investigational,AJIPIJNNOJSSQC-NYLIRDPKSA-N,"InChI=1S/C18H24O4/c1-18-7-6-12-11-5-3-10(19)8-9(11)2-4-13(12)14(18)15(20)16(21)17(18)22/h3,5,8,12-17,19-22H,2,4,6-7H2,1H3/t12-,13-,14-,15-,16-,17+,18+/m1/s1",,C18H24O4,,,27125,347828514,142773,CHEMBL1230314,4OH,25245,158505,DB12235,-10.461740,x0749,-5.976681,-4.591043,-10.46174,-6.402931,-6.829905,-6.939383,-5.338974,-3.55743,-4.898182,-4.79947,-5.412934,-5.504196,-5.642325,-2.837263,-4.558844,-5.321221,-3.957108,-5.838553,-4.426944,-4.042457,-3.84311,-5.323446,-3.263779,-1.122177,-6.663492,-3.83336,-3.477824,-2.852578,-1.770833,-1.588298,-4.081015,-3.587864,-4.808147,-3.030125,-4.050623,-5.592939,-4.50649,-2.638461,-4.767653,-0.93541,0.537057,-2.248986,-2.829306,-4.983661,-3.550877,-1.776284,4.743892,-0.367685,-3.777404,-1.187977,-1.661445,-1.193945,-0.673085,-1.025217,0.231973,0.19505,-1.760169,-1.718498,-1.3015,-0.194833,-0.879947,1.860203,-1.098784,-1.866479,-0.054614,active-covalent
COC(=O)[C@H](c1ccccc1Cl)[N@H+]2CCc3c(ccs3)C2,Clopidogrel,113665-84-2,approved,GKTWGGQPFAXNFI-HNNXBMFYSA-N,"InChI=1S/C16H16ClNO2S/c1-20-16(19)15(12-4-2-3-5-13(12)17)18-8-6-14-11(10-18)7-9-21-14/h2-5,7,9,15H,6,8,10H2,1H3/t15-/m0/s1",,C16H16ClNO2S,,D00769,60606,46507295,37941,CHEMBL1771,CGE,54632,50318910,DB00758,-10.458050,x0749,-7.758354,-4.535178,-10.45805,-6.014652,-6.86176,-6.019537,-7.002126,-6.144164,-4.776879,-6.351807,-6.580057,-7.066026,-4.379011,-4.370853,-7.345744,-5.004383,-5.186449,-6.360943,-4.679596,-4.800937,-7.728882,-4.717448,-4.123281,-5.045989,-6.465178,-4.26267,-4.573866,-2.413948,0.007759,-2.933092,-3.264879,-5.132135,-3.528398,-5.052107,-5.103238,-5.525442,-6.411282,-4.786459,-4.467236,-2.43735,-2.454473,-2.267714,-4.312594,-2.626529,-3.754317,-3.998768,-2.108154,-1.449736,-5.114152,-2.928998,-4.425773,-2.937249,-2.548655,-2.311004,-1.636665,-0.130232,-1.554715,-1.454907,-4.317442,-2.069841,-1.297448,-2.671863,-1.754018,-1.55321,-1.212404,active-covalent
C[NH+](C)C/C=C(/c1ccc(cc1)Br)\c2cccnc2,Zimelidine,56775-88-3,approved; withdrawn,OYPPVKRFBIWMSX-SXGWCWSVSA-N,"InChI=1S/C16H17BrN2/c1-19(2)11-9-16(14-4-3-10-18-12-14)13-5-7-15(17)8-6-13/h3-10,12H,11H2,1-2H3/b16-9-",,C16H17BrN2,,,41987,46504589,135357,CHEMBL37744,,4517305,50020706,DB04832,-10.456805,x0107,-8.491601,-10.456805,-8.514698,-5.559687,-8.569039,-6.297378,-7.53848,-5.387062,-4.155569,-3.326636,-7.82544,-8.100206,-4.08329,-9.579608,-6.478889,-6.298045,-4.946236,-6.967216,-5.168567,-4.679432,-5.725605,-4.506052,-4.798107,-5.035306,-6.879546,-4.335642,-2.604531,-4.342543,-5.375656,-3.648149,-5.783647,-3.56319,-3.649435,-4.128965,-4.412144,-5.756505,-5.063889,-6.298998,-4.310531,-4.357327,-2.854363,-3.537558,-5.298136,-3.336141,-6.119905,-4.514694,0.421812,-2.73368,-3.366412,-3.129313,-4.720838,-3.294728,-1.936699,-3.712387,-2.133059,-0.668822,-2.053925,-2.675311,-6.154452,-3.485756,-2.895081,-1.772829,-2.579458,-2.234682,-3.890401,active-noncovalent
