!Source	"The Drug Repurposing Hub, Broad Institute"										
!URL	http://www.broadinstitute.org/repurposing										
!File_date	3/24/2020										
!Table_name	sample information										
!API_available	We suggest using the available data API and/or custom web export function for additional annotation fields and database source information.										
!Disclaimer	For research use only. Do not use the Repurposing Hub to make clinical treatment decisions. BROAD DOES NOT GUARANTEE OR WARRANT THE ACCURACY OF THE DATA WITHIN THE REPURPOSING HUB.  RELIANCE ON THE REPURPOSING HUB IS AT THE USER'S SOLE RISK.										
!Restrictions	The Drug Repurposing Hub data is provided for non-commercial use only.										
!Citation	"Please cite usage as: Corsello SM, et al. Nature Medicine. 2017 Apr 7;23(4):405-408. doi: 10.1038/nm.4306."										
!Contact	repurposing@broadinstitute.org										
broad_id	pert_iname	qc_incompatible	purity	vendor	catalog_no	vendor_name	expected_mass	smiles	InChIKey	pubchem_cid	deprecated_broad_id
BRD-K02637541-001-18-0	celecoxib	0	99.47	MicroSource	1503678	CELECOXIB	381.076	Cc1ccc(cc1)-c1cc(nn1-c1ccc(cc1)S(N)(=O)=O)C(F)(F)F	RZEKVGVHFLEQIL-UHFFFAOYSA-N	2662	
BRD-K02637541-001-17-2	celecoxib	0	98.44	Selleck	S1261	Celecoxib	381.076	Cc1ccc(cc1)-c1cc(nn1-c1ccc(cc1)S(N)(=O)=O)C(F)(F)F	RZEKVGVHFLEQIL-UHFFFAOYSA-N	2662	
BRD-K00003204-003-01-9	celgosivir	0	98.4	MedChemEx	HY-16134A	Celgosivir (hydrochloride)	259.142	[H][C@]12[C@@H](O)CCN1C[C@H](OC(=O)CCC)[C@@H](O)[C@@H]2O	HTJGLYIJVSDQAE-VWNXEWBOSA-N	60734	
BRD-A95602221-003-02-1	celiprolol	0	97.27	Prestwick	Prestw-1132	Celiprolol hydrochloride	379.247	CCN(CC)C(=O)Nc1ccc(OC[C@@H](O)CNC(C)(C)C)c(c1)C(C)=O |&1:14|	JOATXPAWOHTVSZ-INIZCTEOSA-N	11406333	
BRD-A95602221-003-03-9	celiprolol	0		WuXi	EW21509-19-P1	Celiprolol hydrochloride	379.247	CCN(CC)C(=O)Nc1ccc(OC[C@@H](O)CNC(C)(C)C)c(c1)C(C)=O |&1:14|	JOATXPAWOHTVSZ-INIZCTEOSA-N	11406333	
BRD-K00003248-001-01-9	cenerimod	0	90.19	MedChemEx	HY-17606	Cenerimod	453.226	CCc1cc(cc(C)c1OC[C@@H](O)CO)-c1noc(n1)-c1cc(OC)nc(c1)C1CCCC1	KJKKMMMRWISKRF-FQEVSTJZSA-N	49871973	
BRD-K00003181-001-01-9	cenicriviroc	0	78.24	MedChemEx	HY-14882	Cenicriviroc	696.371	CCCCOCCOc1ccc(cc1)-c1ccc2N(CC(C)C)CCC\C(=C/c2c1)C(=O)Nc1ccc(cc1)[S@@](=O)Cc1cncn1CCC |c:27|	PNDKCRDVVKJPKG-WHERJAGFSA-N	11285792	
BRD-K00003249-001-01-9	cenobamate	0	100	MedChemEx	HY-17607	Cenobamate	267.052	NC(=O)O[C@@H](Cn1ncnn1)c1ccccc1Cl	GFHAXPJGXSQLPT-VIFPVBQESA-N	11962412	
BRD-K00004588-001-01-9	centanafadine	0	97.44	AMS	SY247368	"(1R,5S)-1-(2-Naphthyl)-3-azabicyclo[3.1.0]hexane"	209.12	C1[C@@H]2CNC[C@]12c1ccc2ccccc2c1	HKHCSWPSUSWGLI-CABCVRRESA-N	16095349	
BRD-K31329721-001-08-2	centazolone	0	95.67	Enamine	Z56813658	3-aminobenzo[g]quinazolin-4(3H)-one	211.075	Nn1cnc2cc3ccccc3cc2c1=O	CZXUQBVMAUWSBX-UHFFFAOYSA-N	72846	
BRD-K00004619-001-01-9	centhaquin	0	96.94	Sigma	SML1786	2-{2-[4-(3-methylphenyl)-1-piperazinyl]ethyl}quinoline	331.205	Cc1cccc(c1)N1CCN(CCc2ccc3ccccc3n2)CC1	UJNWGFBJUHIJKK-UHFFFAOYSA-N	162163	
BRD-A28958257-001-02-0	centpropazine	0	95.61	Enamine	Z31370920	1-{4-[2-hydroxy-3-(4-phenyl-1-piperazinyl)propoxy]phenyl}-1-propanone	368.21	"CCC(=O)c1ccc(OC[C@@H](O)CN2CCN(CC2)c2ccccc2)cc1 |&1:10,r|"	ZQPXSRTZFYHSFB-FQEVSTJZSA-N	7032530	
BRD-A28958257-001-01-2	centpropazine	0	90.58	Enamine	Z31370920		368.21	"CCC(=O)c1ccc(OC[C@@H](O)CN2CCN(CC2)c2ccccc2)cc1 |&1:10,r|"	ZQPXSRTZFYHSFB-FQEVSTJZSA-N	7032530	
BRD-K20722021-001-02-1	CEP-32496	0	97.13	Selleck	S8015	CEP-32496	517.157	COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(on4)C(C)(C)C(F)(F)F)c3)c2cc1OC	DKNUPRMJNUQNHR-UHFFFAOYSA-N	56846693	
BRD-K20722021-001-03-9	CEP-32496	0	98.02	MedChemEx	HY-15200	Agerafenib	517.157	COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(on4)C(C)(C)C(F)(F)F)c3)c2cc1OC	DKNUPRMJNUQNHR-UHFFFAOYSA-N	56846693	
BRD-K37237504-001-02-7	CEP-33779	0	82.13	Selleck	S2806	CEP-33779	462.184	CN1CCN(CC1)c1cccc(Nc2nc3c(cccn3n2)-c2ccc(cc2)S(C)(=O)=O)c1	RFZKSQIFOZZIAQ-UHFFFAOYSA-N	57336812	
BRD-K37237504-001-03-5	CEP-33779	0	87.81	Selleck	S2806	CEP33779	462.184	CN1CCN(CC1)c1cccc(Nc2nc3c(cccn3n2)-c2ccc(cc2)S(C)(=O)=O)c1	RFZKSQIFOZZIAQ-UHFFFAOYSA-N	57336812	
BRD-K37237504-001-04-9	CEP-33779	0	96.93	MedChemEx	HY-15343	CEP-33779	462.184	CN1CCN(CC1)c1cccc(Nc2nc3c(cccn3n2)-c2ccc(cc2)S(C)(=O)=O)c1	RFZKSQIFOZZIAQ-UHFFFAOYSA-N	57336812	
BRD-K72827473-001-01-0	CEP-37440	0	97.19	MedChemEx	HY-15841	CEP-37440	579.272	CNC(=O)c1ccccc1Nc1nc(Nc2ccc3C[C@H](CCCc3c2OC)N2CCN(CCO)CC2)ncc1Cl	BCSHRERPHLTPEE-NRFANRHFSA-N	71721648	
BRD-K72827473-001-02-8	CEP-37440	0		MedChemEx	HY-15841	CEP-37440	579.272	CNC(=O)c1ccccc1Nc1nc(Nc2ccc3C[C@H](CCCc3c2OC)N2CCN(CCO)CC2)ncc1Cl	"InChI=1S/C30H38ClN7O3/c1-32-29(40)23-7-3-4-9-25(23)34-28-24(31)19-33-30(36-28)35-26-11-10-20-18-21(6-5-8-22(20)27(26)41-2)38-14-12-37(13-15-38)16-17-39/h3-4,7,9-11,19,21,39H,5-6,8,12-18H2,1-2H3,(H,32,40)(H2,33,34,35,36)/t21-/m0/s1"	71721648	
BRD-K00003396-001-01-9	CEP-40783	0	96.21	MedChemEx	HY-100946	CEP-40783	588.182	COc1cc2nccc(Oc3ccc(NC(=O)c4cn(C(C)C)c(=O)n(-c5ccc(F)cc5)c4=O)cc3F)c2cc1OC	FKCWHHYUMFGOPY-UHFFFAOYSA-N	71576419	
BRD-K90733503-001-08-7	cephalexin	0	75.26	MedChemEx	HY-B0200	Cephalexin	347.094	CC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)c1ccccc1)C2=O)C(O)=O |t:1|	ZAIPMKNFIOOWCQ-UEKVPHQBSA-N	6560168	
BRD-K90733503-001-07-9	cephalexin	0	4.38	MedChemEx	HY-B0200	Cephalexin	347.094	CC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)c1ccccc1)C2=O)C(O)=O |t:1|	ZAIPMKNFIOOWCQ-UEKVPHQBSA-N	6560168	
BRD-K90733503-001-06-1	cephalexin	0	22.1	Sigma	MFCD00056877	"(6R,7R)-7-{[(2R)-2-amino-2-phenylethanoyl]amino}-3-methyl-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid"	347.094	CC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)c1ccccc1)C2=O)C(O)=O |t:1|	ZAIPMKNFIOOWCQ-UEKVPHQBSA-N	6560168	
BRD-K90733503-001-10-3	cephalexin	0	45.91	MicroSource	1502028	CEPHALEXIN	347.094	CC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)c1ccccc1)C2=O)C(O)=O |t:1|	ZAIPMKNFIOOWCQ-UEKVPHQBSA-N	6560168	BRD-A37536726-001-04-2
BRD-K90733503-001-09-5	cephalexin	0	0	Selleck	S1502	Cephalexin	347.094	CC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)c1ccccc1)C2=O)C(O)=O |t:1|	ZAIPMKNFIOOWCQ-UEKVPHQBSA-N	6560168	BRD-K64997193-001-01-0
BRD-K90733503-001-05-3	cephalexin	0	0	Selleck	S1502	Cephalexin (Cefalexin)	347.094	CC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)c1ccccc1)C2=O)C(O)=O |t:1|	ZAIPMKNFIOOWCQ-UEKVPHQBSA-N	6560168	
BRD-K68904758-001-04-3	cephalomannine	0	94.06	MedChemEx	HY-77554	Cephalomannine	831.347	C\C=C(/C)C(=O)N[C@H]([C@@H](O)C(=O)O[C@H]1C[C@@]2(O)[C@@H](OC(=O)c3ccccc3)[C@@H]3[C@@]4(CO[C@@H]4C[C@H](O)[C@@]3(C)C(=O)[C@H](OC(C)=O)C(=C1C)C2(C)C)OC(C)=O)c1ccccc1 |t:47|	DBXFAPJCZABTDR-WBYYIXQISA-N	6436208	BRD-A70157906-001-01-3
BRD-K68904758-001-02-7	cephalomannine	0	84.34	Selleck	S2408	Cephalomannine	831.347	C\C=C(/C)C(=O)N[C@H]([C@@H](O)C(=O)O[C@H]1C[C@@]2(O)[C@@H](OC(=O)c3ccccc3)[C@@H]3[C@@]4(CO[C@@H]4C[C@H](O)[C@@]3(C)C(=O)[C@H](OC(C)=O)C(=C1C)C2(C)C)OC(C)=O)c1ccccc1 |t:47|	DBXFAPJCZABTDR-WBYYIXQISA-N	6436208	
BRD-K68904758-001-03-5	cephalomannine	0	76.79	Selleck	S2408	Cephalomannine	831.347	C\C=C(/C)C(=O)N[C@H]([C@@H](O)C(=O)O[C@H]1C[C@@]2(O)[C@@H](OC(=O)c3ccccc3)[C@@H]3[C@@]4(CO[C@@H]4C[C@H](O)[C@@]3(C)C(=O)[C@H](OC(C)=O)C(=C1C)C2(C)C)OC(C)=O)c1ccccc1 |t:47|	DBXFAPJCZABTDR-WBYYIXQISA-N	6436208	BRD-K99571587-001-01-6
BRD-K00025564-001-01-9	cephalosporin-c-zn	0	0	CombiBlocks	QP-8626	"[(3R,9S,19R)-9-amino-2,5,10,14-tetraoxo-11,13-dioxa-18-thia-1,4-diaza-12?2-zincatricyclo[13.4.0.03,19]nonadec-15-en-16-yl]methyl acetate"	477.018	CC(=O)OCC1=C2N3[C@H](SC1)[C@H](NC(=O)CCC[C@H](N)C(=O)O[Zn]OC2=O)C3=O |t:5|	TVMXJQZBKOMFQK-JFEXGKLBSA-L		
BRD-K28210218-236-08-1	cephalothin	0	92.86	MicroSource	1500166	CEPHALOTHIN SODIUM	396.045	CC(=O)OCC1=C(N2[C@H](SC1)[C@H](NC(=O)Cc1cccs1)C2=O)C(O)=O |t:5|	XIURVHNZVLADCM-IUODEOHRSA-N	6024	
BRD-K28210218-236-09-9	cephalothin	0	82.68	MedChemEx	HY-B1275	Cephalothin (sodium)	396.045	CC(=O)OCC1=C(N2[C@H](SC1)[C@H](NC(=O)Cc1cccs1)C2=O)C(O)=O |t:5|	XIURVHNZVLADCM-IUODEOHRSA-N	6024	
BRD-K49880111-236-09-2	cephapirin	0	85.45	MicroSource	1500167	CEPHAPIRIN SODIUM	423.056	CC(=O)OCC1=C(N2[C@H](SC1)[C@H](NC(=O)CSc1ccncc1)C2=O)C(O)=O |t:5|	UQLLWWBDSUHNEB-CZUORRHYSA-N	30699	
BRD-K49880111-236-10-0	cephapirin	0	65.4	Selleck	S4393	Cephapirin Sodium	423.056	CC(=O)OCC1=C(N2[C@H](SC1)[C@H](NC(=O)CSc1ccncc1)C2=O)C(O)=O |t:5|	UQLLWWBDSUHNEB-CZUORRHYSA-N	30699	BRD-K25085912-236-01-4
BRD-K49880111-236-11-8	cephapirin	0	88.36	Selleck	S4393	CEPHAPIRIN SODIUM	423.056	CC(=O)OCC1=C(N2[C@H](SC1)[C@H](NC(=O)CSc1ccncc1)C2=O)C(O)=O |t:5|	UQLLWWBDSUHNEB-CZUORRHYSA-N	30699	
BRD-K96194081-001-10-2	cepharanthine	0	85.41	MicroSource	1505322	CEPHARANTHINE	606.273	COc1ccc2C[C@H]3N(C)CCc4cc(OC)c(Oc5c6OCOc6cc6CCN(C)[C@@H](Cc7ccc(Oc1c2)cc7)c56)cc34	YVPXVXANRNDGTA-WDYNHAJCSA-N	10206	
BRD-K96194081-001-12-8	cepharanthine	0	1	Selleck	S4238	Cepharanthine	606.273	COc1ccc2C[C@H]3N(C)CCc4cc(OC)c(Oc5c6OCOc6cc6CCN(C)[C@@H](Cc7ccc(Oc1c2)cc7)c56)cc34	YVPXVXANRNDGTA-WDYNHAJCSA-N	10206	BRD-K78936063-001-01-9
BRD-K96194081-001-13-6	cepharanthine	0	98.07	Selleck	S4238	CEPHARANTHINE	606.273	COc1ccc2C[C@H]3N(C)CCc4cc(OC)c(Oc5c6OCOc6cc6CCN(C)[C@@H](Cc7ccc(Oc1c2)cc7)c56)cc34	YVPXVXANRNDGTA-WDYNHAJCSA-N	10206	
BRD-K96194081-001-11-0	cepharanthine	0	95.81	Selleck	S4238	Cepharanthine	606.273	COc1ccc2C[C@H]3N(C)CCc4cc(OC)c(Oc5c6OCOc6cc6CCN(C)[C@@H](Cc7ccc(Oc1c2)cc7)c56)cc34	YVPXVXANRNDGTA-WDYNHAJCSA-N	10206	
BRD-A90807417-001-04-5	cephradine	0	5.47	MicroSource	1500168	CEPHRADINE	349.11	"CC1=C(N2[C@@H](SC1)[C@H](NC(=O)[C@H](N)C1=CCC=CC1)C2=O)C(O)=O |a:7,11,&1:4,c:17,t:1,14|"	RDLPVSKMFDYCOR-HFAKWTLXSA-N	12876371	
BRD-K41707108-001-05-6	ceramide	0	100	Tocris	744	Ceramide	341.293	CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](CO)NC(C)=O	BLTCBVOJNNKFKC-QUDYQQOWSA-N	5497136	
BRD-K22149900-001-06-2	ceritinib	0	88.37	MedChemEx	HY-15656	LDK378	557.223	CC(C)Oc1cc(C2CCNCC2)c(C)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1	VERWOWGGCGHDQE-UHFFFAOYSA-N	57379345	
BRD-K22149900-001-05-4	ceritinib	0	95.17	MedChemEx	HY-15656	LDK378	557.223	CC(C)Oc1cc(C2CCNCC2)c(C)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1	VERWOWGGCGHDQE-UHFFFAOYSA-N	57379345	
BRD-K22149900-001-03-9	ceritinib	0	95.07	Selleck	S7083	Ceritinib (LDK378)	557.223	CC(C)Oc1cc(C2CCNCC2)c(C)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1	VERWOWGGCGHDQE-UHFFFAOYSA-N	57379345	
BRD-K22149900-001-01-3	ceritinib	0	38.5	Selleck	S7083	LDK378	557.223	CC(C)Oc1cc(C2CCNCC2)c(C)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1	VERWOWGGCGHDQE-UHFFFAOYSA-N	57379345	
BRD-K52075040-001-09-7	cerulenin	0	41.25	Enzo	G237	Cerulenin	223.121	C\C=C\C\C=C\CCC(=O)[C@H]1O[C@H]1C(N)=O	GVEZIHKRYBHEFX-NQQPLRFYSA-N	5282054	
BRD-K00003320-001-01-9	ceruletide	0	93.01	MedChemEx	HY-A0190	Ceruletide	1351.449	[H][C@](NC(=O)[C@H](Cc1ccc(OS(O)(=O)=O)cc1)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCC(=O)N1)([C@@H](C)O)C(=O)NCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O	YRALAIOMGQZKOW-HYAOXDFASA-N	16129675	
BRD-K86954340-001-01-7	cetaben	0	55.82	Adooq	A11137	4-(hexadecylamino)benzoic acid	361.298	CCCCCCCCCCCCCCCCNc1ccc(cc1)C(O)=O	QXWKHSSBFQDQPR-UHFFFAOYSA-N	47263	
BRD-K94863486-001-02-2	cetilistat	0	0	Key	KS-1251	"2-(hexadecyloxy)-6-methyl-4H-3,1-benzoxazin-4-one"	401.293	CCCCCCCCCCCCCCCCOc1nc2ccc(C)cc2c(=O)o1	MVCQKIKWYUURMU-UHFFFAOYSA-N	9952916	
BRD-K94863486-001-01-4	cetilistat	0	17.4	TCI	C2745		401.293	CCCCCCCCCCCCCCCCOc1nc2ccc(C)cc2c(=O)o1	MVCQKIKWYUURMU-UHFFFAOYSA-N	9952916	
BRD-K01826520-300-10-9	cetirizine	0	98.06	Tocris	2577	Cetirizine dihydrochloride	460.109	OC(=O)COCCN1CCN(CC1)[C@@H](c1ccccc1)c1ccc(Cl)cc1 |&1:13|	ZKLPARSLTMPFCP-NRFANRHFSA-N	28145930	
BRD-K01826520-300-11-9	cetirizine	0	97.14	MicroSource	1505371	CETIRIZINE HYDROCHLORIDE	460.109	OC(=O)COCCN1CCN(CC1)[C@@H](c1ccccc1)c1ccc(Cl)cc1 |&1:13|	ZKLPARSLTMPFCP-NRFANRHFSA-N	28145930	
BRD-K01826520-300-12-9	cetirizine	0	96.66	Selleck	S1291	Cetirizine DiHCl	460.109	OC(=O)COCCN1CCN(CC1)[C@@H](c1ccccc1)c1ccc(Cl)cc1 |&1:13|	ZKLPARSLTMPFCP-NRFANRHFSA-N	28145930	
BRD-K47079459-004-14-9	cetrimonium	0	97.8	MedChemEx	HY-B1260	Cetrimonium (bromide)	284.332	CCCCCCCCCCCCCCCC[N+](C)(C)C	RLGQACBPNDBWTB-UHFFFAOYSA-N	2681	
BRD-K47079459-004-04-6	cetrimonium	0	100	Selleck	S4242	Cetrimonium Bromide (CTAB)	284.332	CCCCCCCCCCCCCCCC[N+](C)(C)C	RLGQACBPNDBWTB-UHFFFAOYSA-N	2681	
BRD-K47079459-004-05-3	cetrimonium	0	98.91	MicroSource	1503200	CETRIMONIUM BROMIDE	284.332	CCCCCCCCCCCCCCCC[N+](C)(C)C	RLGQACBPNDBWTB-UHFFFAOYSA-N	2681	
BRD-K76315403-015-02-5	cetrorelix	0	98.03	Sigma	MFCD08459466	(S)-1-(((R)-2-((S)-2-((S)-2-((R)-2-((R)-2-((R)-2-acetamido-3-(naphthalen-2-yl)propanamido)-3-(4-chlorophenyl)propanamido)-3-(pyridin-3-yl)propanamido)-3-hydroxypropanamido)-3-(4-hydroxyphenyl)propanam;ido)-5-ureidopentanoyl)-L-leucyl-L-arginyl)-N-((R)-1-a	1429.67	CC(C)C[C@H](NC(=O)[C@@H](CCCNC(N)=O)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@@H](Cc1cccnc1)NC(=O)[C@@H](Cc1ccc(Cl)cc1)NC(=O)[C@@H](Cc1ccc2ccccc2c1)NC(C)=O)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O	SBNPWPIBESPSIF-MHWMIDJBSA-N	25074887	
BRD-K76315403-015-03-9	cetrorelix	0	94.5	MedChemEx	HY-P0009A	Cetrorelix (Acetate)	1429.67	CC(C)C[C@H](NC(=O)[C@@H](CCCNC(N)=O)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@@H](Cc1cccnc1)NC(=O)[C@@H](Cc1ccc(Cl)cc1)NC(=O)[C@@H](Cc1ccc2ccccc2c1)NC(C)=O)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O	SBNPWPIBESPSIF-MHWMIDJBSA-N	25074887	
BRD-K87700323-003-05-1	cetylpyridinium	0	97.23	MicroSource	1500169	CETYLPYRIDINIUM CHLORIDE	304.3	CCCCCCCCCCCCCCCC[n+]1ccccc1	NEUSVAOJNUQRTM-UHFFFAOYSA-N	2683	
BRD-K87700323-311-08-9	cetylpyridinium	0	90.42	MedChemEx	HY-B1289	Cetylpyridinium (chloride monohydrate)	304.3	CCCCCCCCCCCCCCCC[n+]1ccccc1	NEUSVAOJNUQRTM-UHFFFAOYSA-N	2683	
BRD-K87700323-003-04-4	cetylpyridinium	0	87.01	Selleck	S4172	Cetylpyridinium Chloride	304.3	CCCCCCCCCCCCCCCC[n+]1ccccc1	NEUSVAOJNUQRTM-UHFFFAOYSA-N	2683	
BRD-K87700323-003-06-9	cetylpyridinium	0	98.97	Selleck	S4172	Cetylpyridinium Chloride	304.3	CCCCCCCCCCCCCCCC[n+]1ccccc1	NEUSVAOJNUQRTM-UHFFFAOYSA-N	2683	
BRD-K00004291-003-01-9	cevimeline	0	100	Tocris	3689	Cevimeline hydrochloride	199.103	"C[C@H]1O[C@]2(CS1)CN1CCC2CC1 |&1:1,3|"	WUTYZMFRCNBCHQ-WPRPVWTQSA-N	18642481	
BRD-K00003570-001-01-9	cevipabulin	0	91.03	MedChemEx	HY-14949	Cevipabulin	464.115	[H][C@@](C)(Nc1c(c(Cl)nc2ncnn12)-c1c(F)cc(OCCCNC)cc1F)C(F)(F)F	ZUZPCOQWSYNWLU-VIFPVBQESA-N	11488110	
BRD-K52396582-001-07-9	CF102	0	95	Tocris	1104	2-Cl-IB-MECA	544.012	CNC(=O)[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(NCc3cccc(I)c3)nc(Cl)nc12	IPSYPUKKXMNCNQ-PFHKOEEOSA-N	3035850	
BRD-K52396582-001-06-7	CF102	0	98.78	Tocris	1104	2-Cl-IB-MECA	544.012	CNC(=O)[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(NCc3cccc(I)c3)nc(Cl)nc12	IPSYPUKKXMNCNQ-PFHKOEEOSA-N	3035850	
BRD-K27040396-051-02-9	CFI-400945	0	95.21	MedChemEx	HY-12300B	CFI-400945 (fumarate)	534.263	COc1ccc2NC(=O)[C@@]3(C[C@H]3c3ccc4c(\C=C\c5ccc(CN6C[C@H](C)O[C@H](C)C6)cc5)[nH]nc4c3)c2c1	DADASRPKWOGKCU-FVTQAUBDSA-N	58486178	
BRD-K00003409-001-01-9	CFI-402257	0	95.05	MedChemEx	HY-101340	CFI-402257	498.238	Cc1cc(ccc1C(=O)NC1CC1)-c1cnn2c(NC[C@H]3C[C@@](C)(O)C3)cc(Oc3cccnc3)nc12 |r|	PMQUGSPFUBGJCZ-CHOKWEPUSA-N		
BRD-K64341947-003-03-2	CFM-1571	0	95.4	Tocris	2586	CFM 1571 hydrochloride	408.216	COc1ccc(NC(=O)c2cc(OCCCN(C)C)nn2Cc2ccccc2)cc1	YZCSJBGQLATPMH-UHFFFAOYSA-N	9844347	
BRD-K64341947-003-02-4	CFM-1571	0	93.91	Tocris	2586	CFM 1571 hydrochloride	408.216	COc1ccc(NC(=O)c2cc(OCCCN(C)C)nn2Cc2ccccc2)cc1	YZCSJBGQLATPMH-UHFFFAOYSA-N	9844347	
BRD-K42859542-001-04-9	CFM-2	0	89.34	Tocris	1082	CFM-2	311.127	COc1cc2CC(=O)NN=C(c3ccc(N)cc3)c2cc1OC |t:9|	MJKADKZSYQWGLL-UHFFFAOYSA-N	4377504	
BRD-K42859542-001-03-3	CFM-2	0	89.65	Tocris	1082	CFM-2	311.127	COc1cc2CC(=O)NN=C(c3ccc(N)cc3)c2cc1OC |t:9|	MJKADKZSYQWGLL-UHFFFAOYSA-N	4377504	
BRD-K72004355-001-03-5	CFTRinh-172	0	79.6	Tocris	3430	CFTRinh 172	409.005	OC(=O)c1ccc(\C=C2\SC(=S)N(C2=O)c2cccc(c2)C(F)(F)F)cc1	JIMHYXZZCWVCMI-RIYZIHGNSA-N	1554210	
BRD-K72004355-001-02-7	CFTRinh-172	0	90.02	Tocris	3430	CFTRinh 172	409.005	OC(=O)c1ccc(\C=C2\SC(=S)N(C2=O)c2cccc(c2)C(F)(F)F)cc1	JIMHYXZZCWVCMI-RIYZIHGNSA-N	1554210	
BRD-K72004355-001-04-9	CFTRinh-172	0	90.32	Tocris	3430	CFTRinh 172	409.005	OC(=O)c1ccc(\C=C2\SC(=S)N(C2=O)c2cccc(c2)C(F)(F)F)cc1	JIMHYXZZCWVCMI-RIYZIHGNSA-N	1554210	
BRD-K72004355-001-01-9	CFTRinh-172	0	90.25	Selleck	S7139	CFTRinh-172	409.005	OC(=O)c1ccc(\C=C2\SC(=S)N(C2=O)c2cccc(c2)C(F)(F)F)cc1	JIMHYXZZCWVCMI-RIYZIHGNSA-N	1554210	
BRD-K48888725-001-02-7	CG-400549	0	95.34	Astatech	52038	1-(3-amino-2-methylbenzyl)-4-[2-(2-thienyl)ethoxy]-2(1H)-pyridinone	340.125	Cc1c(N)cccc1Cn1ccc(OCCc2cccs2)cc1=O	YCLREGRRHGLOAK-UHFFFAOYSA-N	11844916	
BRD-K48888725-001-01-9	CG-400549	0	84.19	Astatech	52038	1-(3-AMINO-2-METHYL-BENZYL)-4-(2-THIOPHEN-2-YL-ETHOXY)-2-PYRIDONE	340.125	Cc1c(N)cccc1Cn1ccc(OCCc2cccs2)cc1=O	YCLREGRRHGLOAK-UHFFFAOYSA-N	11844916	
BRD-K82028950-300-03-7	CGH2466	0	94.17	Tocris	2344	"4-(3,4-dichlorophenyl)-5-(4-pyridinyl)-1,3-thiazol-2-amine dihydrochloride"	320.989	Nc1nc(c(s1)-c1ccncc1)-c1ccc(Cl)c(Cl)c1	BEPGKLOHQTXUHX-UHFFFAOYSA-N	5282339	
BRD-K82028950-300-02-9	CGH2466	0	82.59	Tocris	2344	CGH 2466 dihydrochloride	320.989	Nc1nc(c(s1)-c1ccncc1)-c1ccc(Cl)c(Cl)c1	BEPGKLOHQTXUHX-UHFFFAOYSA-N	5282339	
BRD-A50737080-001-03-0	CGK-733	0	88.69	Tocris	2639	CGK 733	554.015	"[O-][N+](=O)c1cc(NC(=S)N[C@@H](NC(=O)C(c2ccccc2)c2ccccc2)C(Cl)(Cl)Cl)ccc1F |&1:10,r|"	HLCDNLNLQNYZTK-OAQYLSRUSA-N	92509770	
BRD-A50737080-001-07-9	CGK-733	0	96.41	Tocris	2639	CGK 733	554.015	"[O-][N+](=O)c1cc(NC(=S)N[C@@H](NC(=O)C(c2ccccc2)c2ccccc2)C(Cl)(Cl)Cl)ccc1F |&1:10,r|"	HLCDNLNLQNYZTK-OAQYLSRUSA-N	92509770	
BRD-A50737080-001-06-3	CGK-733	0	86.81	Tocris	2639	CGK 733	554.015	"[O-][N+](=O)c1cc(NC(=S)N[C@@H](NC(=O)C(c2ccccc2)c2ccccc2)C(Cl)(Cl)Cl)ccc1F |&1:10,r|"	HLCDNLNLQNYZTK-OAQYLSRUSA-N	92509770	
BRD-A50737080-001-02-2	CGK-733	0	83.18	Selleck	S7136	CGK 733	554.015	"[O-][N+](=O)c1cc(NC(=S)N[C@@H](NC(=O)C(c2ccccc2)c2ccccc2)C(Cl)(Cl)Cl)ccc1F |&1:10,r|"	HLCDNLNLQNYZTK-OAQYLSRUSA-N	92509770	
