SMILES,TITLE,Hybrid2,fragments,site
C[C@@]12[C@@H]([C@@H](C[C@@H](O1)n3c4ccccc4c5c3c6n2c7ccccc7c6c8c5C(=O)NC8)N(C)C(=O)c9ccccc9)OC,Midostaurin,-10.378401,x0161,active-noncovalent
C/C=C(/C(=C/C)/c1ccc(cc1)O)\c2ccc(cc2)O,Dienestrol,-10.377300,x0749,active-covalent
c1ccc2c(c1)cccc2CC3=[NH+]CCN3,Naphazoline,-10.375788,x0195,active-noncovalent
Cc1ccnc(n1)[N-]S(=O)(=O)c2ccc(cc2)N,Sulfamerazine,-10.372015,x0072,active-noncovalent
c1ccc(cc1)c2ncc(s2)c3ccn[nH]3,"PHENYL-5-(1H-PYRAZOL-3-YL)-1,3-THIAZOLE",-10.365655,x0678,active-noncovalent
Cc1c2cc(ccc2oc1S(=O)(=O)c3ccc(=O)[nH]n3)Cl,6-[(5-CHLORO-3-METHYL-1-BENZOFURAN-2-YL)SULFONYL]PYRIDAZIN-3(2H)-ONE,-10.362899,x1093,active-noncovalent
Cc1cc(cc(c1O)C)/C=C/c2ccccc2,"2,6-dimethyl-4-[(E)-2-phenylethenyl]phenol",-10.359794,x0749,active-covalent
Cc1cc(c2cc(ccc2[nH+]1)NC(=O)Nc3ccc4c(c3)c(cc([nH+]4)C)N)N,Aminoquinuride,-10.346724,x0161,active-noncovalent
c1cc(ccc1c2cc([nH]n2)C3CC[NH2+]CC3)Cl,4-[3-(4-CHLOROPHENYL)-1H-PYRAZOL-5-YL]PIPERIDINE,-10.342799,x0749,active-covalent
CCc1c2cc(ccc2nc-3c1Cn4c3cc5c(c4=O)COC(=O)[C@@]5(CC)O)O,7-ethyl-10-hydroxycamptothecin,-10.330955,x0161,active-noncovalent
c1cc(c(c(c1)C(=O)c2ccc(cc2)Br)N)CC(=O)[O-],Bromfenac,-10.330639,x0830,active-covalent
c1ccc(cc1)Oc2c(cc(cc2S(=O)(=O)N)C(=O)[O-])N3CCCC3,Piretanide,-10.329835,x0831,active-covalent
c1ccc2c(c1)cccc2C[C@@H](C(=O)N)[NH3+],NAM NAPTHYLAMINOALANINE,-10.329604,x0195,active-noncovalent
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CC[C@H]4[C@@H]3CCC(=O)C4=O,Oxabolone,-10.329434,x0749,active-covalent
C[NH+](C)C[C@@H]1CCn2cc(c3c2cccc3)C4=C(c5cn(c6c5cccc6)CCO1)C(=O)NC4=O,Ruboxistaurin,-10.322952,x0195,active-noncovalent
Cc1nnc(s1)NS(=O)(=O)c2ccc(cc2)N,Sulfamethizole,-10.322209,x0678,active-noncovalent
C[N@H+]1CC[N@@]2c3ccccc3Cn4cccc4[C@H]2C1,Aptazapine,-10.315897,x0195,active-noncovalent
c1ccc2cc(c(cc2c1)c3nc(nc(n3)N)N)Br,"6-(3-BROMO-2-NAPHTHYL)-1,3,5-TRIAZINE-2,4-DIAMINE",-10.310462,x0749,active-covalent
C[C@]12CCC(=O)C[C@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CCC4=O)C,"5-BETA-ANDROSTANE-3,17-DIONE",-10.307767,x0749,active-covalent
C[C@@H](c1cccc(c1)Cl)Oc2cccc3c2c(nc(n3)N)N,"5-[(1S)-1-(3-chlorophenyl)ethoxy]quinazoline-2,4-diamine",-10.306492,x0678,active-noncovalent
CCCCc1[nH]c2c(n1)c(=O)[nH][nH]c2=O,"2-Butyl-5,6-Dihydro-1h-Imidazo[4,5-D]Pyridazine-4,7-Dione",-10.303450,x0678,active-noncovalent
C[C@]12CC[C@@H](C=C1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@]4(C)O)C)O,"17alpha-methyl-3beta,17beta-dihydroxyandrost-4-ene",-10.297828,x0749,active-covalent
c1cc(ccc1c2coc3cc(cc(c3c2=O)[O-])O)O,Genistein,-10.293783,x0749,active-covalent
C[C@]12CC[C@@H](C[C@@H]1C[C@@H]([C@@H]3[C@@H]2CC[C@]4([C@H]3CCC4=O)C)O)O,7-beta-Hydroxyepiandrosterone,-10.289455,x0749,active-covalent
C[N@@H+]1CC[C@@H](C1)CN2c3ccccc3Sc4c2cccc4,Methdilazine,-10.289266,x0874,active-noncovalent
Cc1c(c[nH]n1)c2ccc(cc2)CC[NH3+],2-[4-(3-METHYL-1H-PYRAZOL-4-YL)PHENYL]ETHANAMINE,-10.283529,x0749,active-covalent
c1ccc(cc1)c2cccc3c2oc(cc3=O)N4CCOCC4,LY-294002,-10.283077,x0195,active-noncovalent
c1cc2c(cc1F)[C@@]3(C[C@H](O2)C(=O)N)C(=O)NC(=O)N3,Fidarestat,-10.279768,x0195,active-noncovalent
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CC(=O)CC[C@H]34,Norethisterone,-10.277848,x0749,active-covalent
c1cc2c(cc1O)C=CC3=CCC=C[C@@H]3[N@@]2Cc4cnc5c(n4)c(nc(n5)N)N,"(4aS)-5-[(2,4-diaminopteridin-6-yl)methyl]-4a,5-dihydro-2H-dibenzo[b,f]azepin-8-",-10.276102,x0107,active-noncovalent
c1ccc(cc1)c2ccc(cc2)[C@@H](c3ccccc3)n4ccnc4,Bifonazole,-10.270142,x0195,active-noncovalent
Cc1[nH+]c(cn1Cc2c(cccc2Cl)Cl)c3ccnc(n3)N,"4-[1-(2,6-dichlorobenzyl)-2-methyl-1H-imidazol-4-yl]pyrimidin-2-amine",-10.267672,x0830,active-covalent
Cn1cc(nc1)C[C@@H](C(=O)[O-])[NH3+],4-Methyl-Histidine,-10.263056,x0397,active-noncovalent
c1ccc(cc1)c2cc3c(c4cc(ccc4n3CCC(=O)[O-])O)c5c2C(=O)NC5=O,"3-(9-HYDROXY-1,3-DIOXO-4-PHENYL-2,3-DIHYDROPYRROLO[3,4-C]CARBAZOL-6(1H)-YL)PROPA",-10.261752,x0195,active-noncovalent
C[C@@]1(CC[C@@H]2[C@@]1(C[C@H]([C@H]3[C@H]2CCC4=CC(=O)C(=C[C@]34C)C=O)O)C)O,Formebolone,-10.260154,x0749,active-covalent
c1cc2c3c(c1)C(=O)N(C[C@H]3CCC2)[C@@H]4C[NH+]5CCC4CC5,Palonosetron,-10.253355,x0195,active-noncovalent
c1ccc(cc1)[C@@H]2C[C@H]2c3ccc4cc(ccc4c3)C(=[NH2+])N,Trans-6-(2-Phenylcyclopropyl)-Naphthalene-2-Carboxamidine,-10.251935,x1093,active-noncovalent
c1ccc2c(c1)c(nn2Cc3ccc(cc3Cl)Cl)C(=O)[O-],Lonidamine,-10.246520,x0678,active-noncovalent
c1ccc(cc1)C[NH+]2CCC(CC2)[C@@]3(CCC(=O)NC3=O)c4ccccc4,Dexetimide,-10.236910,x1077,active-noncovalent
C[C@H](CCCC(C)C)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](C[C@@H](C3=C)O)O)C,Alfacalcidol,-10.218488,x0104,active-noncovalent
Cc1c(ccc2c1c(nc(n2)N)N)c3ccccc3,"5-methyl-6-phenylquinazoline-2,4-diamine",-10.217152,x1418,active-covalent
Cc1cccc(c1Nc2c3cncn3c(cn2)c4ccccc4)C,"N-(2,6-dimethylphenyl)-5-phenylimidazo[1,5-a]pyrazin-8-amine",-10.217003,x0161,active-noncovalent
C[N@H+]1CC[C@@H]([C@@H](C1)O)c2c(cc(c3c2oc(cc3=O)c4ccccc4Cl)[O-])O,Alvocidib,-10.214050,x0195,active-noncovalent
C[C@]12CC[C@@H](CC1=C[C@@H]([C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@]4(C#C)O)C)O)O,HE3286,-10.213523,x0749,active-covalent
c1ccc(cc1)c2coc3ccccc3c2=O,Isoflavone,-10.211707,x0749,active-covalent
c1cc(ccc1C[C@@H](C(=O)[O-])[NH3+])CC(F)(F)F,"4-(2,2,2-TRIFLUOROETHYL)-L-PHENYLALANINE",-10.207756,x0830,active-covalent
C[C@@H](C(c1ccccc1)c2ccccc2)Nc3c4cc(c(cc4ncn3)F)F,"(6,7-Difluoro-Quinazolin-4-Yl)-(1-Methyl-2,2-Diphenyl-Ethyl)-Amine",-10.205979,x0678,active-noncovalent
C[C@@H](CON=C1c2ccccc2-c3c1cccc3)C(=O)[O-],(2S)-3-[(9H-fluoren-9-ylideneamino)oxy]-2-methylpropanoic acid,-10.201475,x0678,active-noncovalent
Cn1cnc2c1c(c(c(c2)C#N)c3ccccc3Cl)C[NH3+],7-(aminomethyl)-6-(2-chlorophenyl)-1-methyl-1H-benzimidazole-5-carbonitrile,-10.197589,x0195,active-noncovalent
Cc1[nH+]cc2n1-c3ccc(cc3C(=NC2)c4ccccc4F)Cl,Midazolam,-10.197142,x0161,active-noncovalent
Cc1ccc(cc1)C(=O)c2ccc(n2C)CC(=O)[O-],Tolmetin,-10.196149,x0749,active-covalent
c1ccc2c(c1)c(c3c([nH+]2)CCCC3)NCc4cccc(c4)I,"9-(3-IODOBENZYLAMINO)-1,2,3,4-TETRAHYDROACRIDINE",-10.189380,x0195,active-noncovalent
c1ccc(cc1)[C@@H]2[C@H]3CC[C@H](C3)[C@@]2(C(=O)c4ccccc4)[NH3+],(2-AMINO-3-PHENYL-BICYCLO[2.2.1]HEPT-2-YL)-PHENYL-METHANONE,-10.179537,x0434,active-noncovalent
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CC=C4[C@@]3(CC[C@@H](C4)O)C,Androstenediol,-10.178667,x0749,active-covalent
c1ccc2c(c1)c(c[nH]2)CCC3CC[NH2+]CC3,Indalpine,-10.172886,x0072,active-noncovalent
c1cc2c(cccc2O)c(c1)c3nc4ccc(cc4o3)O,"2-(5-HYDROXY-NAPHTHALEN-1-YL)-1,3-BENZOOXAZOL-6-OL",-10.163948,x0749,active-covalent
CC1=C[C@@H]2[C@H](CC[C@]3([C@H]2CC[C@@]3(C(=O)C)O)C)[C@@H]4C1=CC(=O)CC4,Nomegestrol,-10.160978,x0104,active-noncovalent
c1ccc2c(c1)c3c([nH]2)CN(CC3)C(=O)CCS,"3-Mercapto-1-(1,3,4,9-Tetrahydro-B-Carbolin-2-Yl)-Propan-1-One",-10.160679,x0749,active-covalent
C[NH2+][C@H]1Cc2ccccc2[C@@H](C1)c3ccccc3,"CP-39,332",-10.160624,x0072,active-noncovalent
c1ccc2c(c1)c(c[nH]2)[C@H]3[C@@H](C(=O)NC3=O)c4cn5c6c4cccc6CCC5,Tivantinib,-10.158295,x0195,active-noncovalent
C[C@@H]1C[C@]2([C@@H](CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@@H]4O)C)CC1=O)C,Drostanolone,-10.157775,x0749,active-covalent
C[C@@H](c1cccc(c1)Oc2ccccc2)C(=O)[O-],Fenoprofen,-10.157457,x0678,active-noncovalent
Cc1cc2c(c(c3cc(c[n+](c3c2nc1)C)C)C)C,"3,5,6,8-Tetramethyl-N-Methyl Phenanthrolinium",-10.156841,x0195,active-noncovalent
C[NH+](C)CCN(Cc1ccccc1)c2ccccn2,Tripelennamine,-10.154097,x0749,active-covalent
C1CC[C@H]([C@H](C1)c2[nH]c(=S)[nH]n2)C(=O)[O-],"(1R,2S)-2-(5-thioxo-4,5-dihydro-1H-1,2,4-triazol-3-yl)cyclohexanecarboxylic acid",-10.153746,x0397,active-noncovalent
[2H]C([2H])([2H])Oc1cc2c(cc1OC([2H])([2H])[2H])[C@@H]3CC(=O)[C@H](C[N@H+]3CC2)CC(C)C,Deutetrabenazine,-10.153470,x0104,active-noncovalent
c1ccc2c(c1)c(c[nH]2)CCCC(=O)[O-],3-Indolebutyric Acid,-10.152559,x0072,active-noncovalent
c1ccc2c(c1)C(=O)C(=N2)c3c4cc(ccc4[nH]c3O)Br,5-Bromoindirubin,-10.152431,x0195,active-noncovalent
CC(=O)NCCc1c[nH]c2c1cc(cc2)O,N-acetylserotonin,-10.148422,x0678,active-noncovalent
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CCCC[C@H]34,Lynestrenol,-10.147342,x0749,active-covalent
c1ccc2c(c1)c(c3ccccc3[nH+]2)N,Aminacrine,-10.145630,x0749,active-covalent
C[C@]12CC[C@@H]3c4ccc(cc4CC[C@H]3[C@@H]1CC[C@]2(C#C)O)O,Ethinylestradiol,-10.145099,x0749,active-covalent
c1cnccc1c2[nH]c(nn2)c3ccnc(c3)C#N,Topiroxostat,-10.140364,x0749,active-covalent
COC(=O)[C@H]1[C@H](CC[C@@H]2[C@@H]1C[C@H]3c4c(c5ccccc5[nH]4)CC[N@@H+]3C2)O,Yohimbine,-10.129053,x0104,active-noncovalent
C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CCC4=CC(=O)CC[C@H]34,19-norandrostenedione,-10.128485,x0749,active-covalent
C[NH+](C)CC/C=C\1/c2ccccc2COc3c1cccc3,Doxepin,-10.125546,x0104,active-noncovalent
CCCc1cc(c2c(c1)OC([C@H]3[C@H]2C=C(CC3)C)(C)C)O,Tetrahydrocannabivarin,-10.125142,x0195,active-noncovalent
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)[C@H](C=C4[C@@]3(CC[C@@H](C4)O)C)O,HE-2200,-10.121007,x0749,active-covalent
c1cc2c(cc1C(=[NH2+])N)[nH]c(n2)C(c3[nH]c4cc(ccc4n3)C(=[NH2+])N)(O)O,Bis(5-Amidino-2-Benzimidazolyl)Methane Ketone Hydrate,-10.119225,x0395,active-noncovalent
c1ccc(cc1)c2ccc(cc2)Cn3ccnc3,1-(biphenyl-4-ylmethyl)-1H-imidazole,-10.117471,x0678,active-noncovalent
c1ccc2c(c1)c(ccc2N(=O)=O)N3C(=O)[C@@H]4[C@H](C3=O)C5CCC4CC5,"(3AALPHA,4ALPHA,7ALPHA,7AALPHA)- 3A,4,7,7A-TETRAHYDRO-2-(4-NITRO-1-NAPHTHALENYL)",-10.116779,x0749,active-covalent
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CC[C@@H]4[C@@]3(C=CC(=O)C4)C,1-Testosterone,-10.116395,x0749,active-covalent
[H]/N=c\1/cc2cccc3c(=O)n(c(=O)c(c1)[C@@H]23)CC[NH+](C)C,Amonafide,-10.097839,x0195,active-noncovalent
C[C@]12CCC(=O)C[C@@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@@H]4O)C,Stanolone,-10.097753,x0749,active-covalent
c1ccc(cc1)[C@@H](c2ccc(cc2)c3c4c([nH]cn4)ncn3)[NH3+],(S)-1-PHENYL-1-[4-(9H-PURIN-6-YL)PHENYL]METHANAMINE,-10.090278,x0161,active-noncovalent
C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CC=C4[C@@]3(CCC(=O)C4)C,5-androstenedione,-10.089784,x0749,active-covalent
C[C@]12CC[C@@H]3c4ccc(cc4CC[C@H]3[C@@H]1CC[C@]2(C#C)O)OC,Mestranol,-10.084953,x0749,active-covalent
Cc1cc(c(c(c1)Br)O)c2[nH]c3cc(ccc3n2)C(=[NH2+])N,CRA_9334,-10.084724,x0107,active-noncovalent
C[C@]12CCC(=O)C[C@@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CCC4=O)C,Androstanedione,-10.084422,x0749,active-covalent
C[C@@]1(CC[C@@H]2[C@@]1(C=CC3=C4CCC(=O)C=C4CC[C@@H]23)C)O,Metribolone,-10.076726,x0749,active-covalent
Cc1c(c2cc(ccc2n1Cc3ccccc3)OC)CC(=O)[O-],(1-Benzyl-5-methoxy-2-methyl-1H-indol-3-yl)acetic acid,-10.071774,x0830,active-covalent
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(CC=C)O)CCC4=CCCC[C@H]34,Allylestrenol,-10.066011,x0749,active-covalent
Cn1c2ccccc2c(n/c(=N\C(=O)[C@@H]3Cc4cccc5c4[N@@]3CCC5)/c1=O)c6ccccc6,Tarazepide,-10.065496,x0195,active-noncovalent
c1cc(ccc1N)S(=O)(=O)Nc2ccc(nn2)Cl,Sulfachlorpyridazine,-10.063926,x0678,active-noncovalent
c1ccc(cc1)c2cc(=O)c3c4ccccc4ccc3o2,beta-Naphthoflavone,-10.063298,x0195,active-noncovalent
Cn1cc(c2c1cccc2)C(=O)[C@@H]3CCc4c(nc[nH]4)C3,Ramosetron,-10.062973,x0678,active-noncovalent
Cc1c(ccc2c1nc(c3c2c4cc(c(cc4nc3)OC)OC)N)N,"10,11-dimethoxy-4-methyldibenzo[c,f]-2,7-naphthyridine-3,6-diamine",-10.062973,x0195,active-noncovalent
Cc1c(noc1NS(=O)(=O)c2ccc(cc2)N)C,Sulfisoxazole,-10.062277,x0678,active-noncovalent
C[C@]12CC[C@H]3[C@H]([C@@H]1CC=C2)CC[C@@H]4[C@@]3(CC[C@H](C4)O)C,"16,17-Androstene-3-Ol",-10.061821,x0749,active-covalent
c1cc(ccc1C[NH3+])NC(=O)c2ccc3cc(ccc3c2)C(=[NH2+])N,6-[N-(4-(Aminomethyl)Phenyl)Carbamyl]-2-Naphthalenecarboxamidine,-10.058638,x0161,active-noncovalent
Cc1cccc2c1C(=O)N(C2=O)c3ccnc(c3)Cl,"2-(2-chloropyridin-4-yl)-4-methyl-1H-isoindole-1,3(2H)-dione",-10.051485,x0749,active-covalent
CC/C=C\c1cc2c(cc1O)CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@@H]4O)C,"(9ALPHA,13BETA,17BETA)-2-[(1Z)-BUT-1-EN-1-YL]ESTRA-1,3,5(10)-TRIENE-3,17-DIOL",-10.049177,x0946,active-noncovalent
C[C@@]1(c2ccccc2N(C1=O)c3ccccc3)CCC[NH2+]C,Amedalin,-10.040892,x0749,active-covalent
C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@]4(C)O)C,Methyltestosterone,-10.039907,x0749,active-covalent
CCN(CC)C(=O)C1=C[C@H]2c3cccc4c3c(c[nH]4)C[C@H]2[N@H+](C1)C,Lysergic acid diethylamide,-10.039042,x0831,active-covalent
c1cc2c(cc1F)c(=O)c3cc(c(nc3o2)N)C(=O)N,"2-amino-7-fluoro-5-oxo-5H-chromeno[2,3-b]pyridine-3-carboxamide",-10.038277,x0749,active-covalent
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C)O)CC[C@@H]4[C@@]3(COC(=O)C4)C,Oxandrolone,-10.027637,x0749,active-covalent
c1cc2c(cc1F)c(c[nH]2)CCCOP(=O)([O-])[O-],5-FLUOROINDOLE PROPANOL PHOSPHATE,-10.026001,x0831,active-covalent
Cc1ccc2c(c1)c3c4n2CC[NH2+][C@H]4CCC3,Pirlindole,-10.021654,x0195,active-noncovalent
c1cc(c(nc1)c2[nH]c3cc(ccc3n2)C(=[NH2+])N)O,CRA_1801,-10.018373,x0678,active-noncovalent
c1ccc2c(c1)c(c([nH]2)O)C3=Nc4ccccc4C3=O,Indirubin,-10.012036,x0195,active-noncovalent
C1[C@@H]2C[C@@H]2N([C@@H]1C#N)C(=O)[C@H](C34C[C@H]5C[C@@H](C3)CC(C5)(C4)O)[NH3+],"(1S,3S,5S)-2-{(2S)-2-amino-2-[(1R,3S,5R,7S)-3-hydroxytricyclo[3.3.1.1~3,7~]dec-1",-10.010939,x0749,active-covalent
c1cc2c(nc1)O[C@@]3(C2)C[NH+]4CCC3CC4,AZD-0328,-10.009050,x0195,active-noncovalent
C[C@@]12CC[N@H+]([C@@H]1[N@@](c3c2cc(cc3)OC(=O)Nc4ccccc4)C)C,Phenserine,-10.007851,x0946,active-noncovalent
c1cc(cc(c1)Cl)c2nc(on2)SCC(=O)[O-],"Carboxymethylthio-3-(3-Chlorophenyl)-1,2,4-Oxadiazol",-10.003502,x0678,active-noncovalent
Cc1ccccc1c2cc3cc(ccc3[nH]2)C(=[NH2+])N,2-(2-METHYLPHENYL)-1H-INDOLE-5-CARBOXIMIDAMIDE,-10.002663,x0749,active-covalent
c1cc2c(c(c1)[O-])C(=O)c3c(ccc(c3[O-])CC(=O)[O-])C2,Acetyl Dithranol,-10.000976,x0749,active-covalent
CC(C)(C)c1[nH]c2c3cc[nH]c(=O)c3c4cc(ccc4c2n1)F,"2-(1,1-DIMETHYLETHYL)9-FLUORO-3,6-DIHYDRO-7H-BENZ[H]-IMIDAZ[4,5-F]ISOQUINOLIN-7-",-9.996657,x0749,active-covalent
C[N@H+]1Cc2c(cccc2N)[C@@H](C1)c3ccccc3,Nomifensine,-9.995811,x0104,active-noncovalent
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C[C@H](CC[C@H]34)O,Bolandiol,-9.994949,x0749,active-covalent
C[NH+](C)CCCNC(=O)c1cccc2c1[nH+]c3ccccc3c2N,9-amino-n-[3-(dimethylamino)propyl]acridine-4-carboxamide,-9.992680,x0104,active-noncovalent
COc1ccc(cc1)CCc2c3c(cc4c2nc[nH]4)c(=O)[nH]c(n3)N,"6-AMINO-4-[2-(4-METHOXYPHENYL)ETHYL]-1,7-DIHYDRO-8H-IMIDAZO[4,5-G]QUINAZOLIN-8-O",-9.990961,x0967,active-noncovalent
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2C(=O)c4ccc(cc4)O)CC=C5[C@@]3(CCC(=C5)C(=O)[O-])C,"(8alpha,10alpha,13alpha,17beta)-17-[(4-hydroxyphenyl)carbonyl]androsta-3,5-diene",-9.990626,x0104,active-noncovalent
c1c(c2c([nH]1)ncnc2[N@]3CCc4c([nH]cn4)C3)Cl,"5-(5-chloro-7H-pyrrolo[2,3-d]pyrimidin-4-yl)-4,5,6,7-tetrahydro-1H-imidazo[4,5-c",-9.987360,x1334,active-covalent
C[C@]12CC[C@@H](C[C@@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3C[C@H](C4=O)Br)C)O,16-Bromoepiandrosterone,-9.986480,x0749,active-covalent
c1cc(ccc1[C@H]2[C@H]3CCC[C@H]3c4cc(ccc4O2)O)O,Erteberel,-9.984001,x0749,active-covalent
C[C@]12CCC(=O)C(=O)[C@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CCC4=O)C,Formestane,-9.982073,x0749,active-covalent
C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CCC4=O)C,Androstenedione,-9.974551,x0749,active-covalent
C[NH2+][C@@H]1CCc2c(c3cc(ccc3[nH]2)C(=O)N)C1,Frovatriptan,-9.971147,x0749,active-covalent
CC/[NH+]=C\1/Nc2ccc(cc2[C@@](O1)(C)c3ccccc3)Cl,Etifoxine,-9.962926,x0305,active-noncovalent
c1ccc2c(c1)[nH]c(n2)c3cscn3,Thiabendazole,-9.962716,x0678,active-noncovalent
CC[C@@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@H]34)C)O,Norethandrolone,-9.962214,x0749,active-covalent
C[NH+](C)CCC=C1c2ccccc2C=Cc3c1cccc3,Cyclobenzaprine,-9.961802,x0195,active-noncovalent
CC(=O)c1ccc2c(c1)N(c3ccccc3S2)CCC[NH+](C)C,Acepromazine,-9.957523,x0161,active-noncovalent
c1ccc2c(c1)c(nnc2Nc3ccc(cc3)Cl)Cc4ccncc4,Vatalanib,-9.954937,x0195,active-noncovalent
CC1(CCC(c2c1ccc(c2)C(=O)/C=C/c3ccc(cc3)C(=O)[O-])(C)C)C,"4-[3-Oxo-3-(5,5,8,8-Tetramethyl-5,6,7,8-Tetrahydro-Naphthalen-2-Yl)-Propenyl]-Be",-9.951847,x0161,active-noncovalent
C[NH2+]CCCC12CCC(c3c1cccc3)c4c2cccc4,Maprotiline,-9.946642,x0195,active-noncovalent
c1cc(ccc1C2=C(c3ccc(cc3C2=O)O)Br)O,3-BROMO-6-HYDROXY-2-(4-HYDROXYPHENYL)-1H-INDEN-1-ONE,-9.944729,x0749,active-covalent
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=CC(=O)CC[C@]34C,Testosterone,-9.943193,x0749,active-covalent
Cc1cccc2c1C(=O)N(C2=O)c3cc(ccc3O)c4ccccc4,"2-(4-hydroxybiphenyl-3-yl)-4-methyl-1H-isoindole-1,3(2H)-dione",-9.941304,x0195,active-noncovalent
c1ccc(c(c1)c2cc3cc(ccc3[nH]2)C(=[NH2+])N)O,2-(2-Hydroxy-Phenyl)-1h-Indole-5-Carboxamidine,-9.938999,x0749,active-covalent
Cc1cc(n2c(n1)ncn2)Nc3ccc4cc5ccccc5cc4c3,"N-anthracen-2-yl-5-methyl[1,2,4]triazolo[1,5-a]pyrimidin-7-amine",-9.937044,x0104,active-noncovalent
C[C@]12CC[C@H](C[C@@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@]4(C)O)C)O,BA-2664,-9.936911,x0749,active-covalent
C[C@@H](c1ccc(c(c1)F)c2ccccc2)C(=O)OC,Flurbiprofen Methyl Ester,-9.935732,x0161,active-noncovalent
c1cc2ccc3cc2c(c1)N4CC[C@H](C4=O)[NH2+]Cc5cncn5Cc6ccc(c(c6)O3)C#N,"(20S)-19,20,21,22-TETRAHYDRO-19-OXO-5H-18,20-ETHANO-12,14-ETHENO-6,10-METHENO-18",-9.933512,x0195,active-noncovalent
c1ccc2c(c1)c(c3n2c4ccccc4c(=O)[nH]3)CC(=O)[O-],"(5-Oxo-5,6-Dihydro-Indolo[1,2-a]Quinazolin-7-Yl)-Acetic Acid",-9.933271,x1392,active-covalent
c1ccn(c1)CCOc2ccc3c(c2)cc[nH]3,5-[2-(1H-pyrrol-1-yl)ethoxy]-1H-indole,-9.930014,x0678,active-noncovalent
c1ccc(cc1)c2c3cccc(c3[nH]c2c4ccccc4)C(=O)[O-],"2,3-diphenyl-1H-indole-7-carboxylic acid",-9.926270,x1418,active-covalent
c1ccc2c(c1)c(c[nH]2)c3c(c([nH]c3C(=O)[O-])C(=O)[O-])c4c[nH]c5c4cccc5,"3,4-DI-1H-INDOL-3-YL-1H-PYRROLE-2,5-DICARBOXYLIC ACID",-9.925931,x1392,active-covalent
C[C@]12CCCCC1=CC[C@@H]3[C@@H]2CC[C@]4([C@H]3C[C@H](C4=O)F)C,Fluasterone,-9.924752,x0749,active-covalent
c1cc(cc2c1cc(cc2)C(F)(F)P(=O)([O-])[O-])C(=O)[O-],6-(DIFLUORO-PHOSPHONO-METHYL)-NAPHTHALENE-2-CARBOXYLIC ACID,-9.922787,x0749,active-covalent
C[C@H]1CC2=CC(=O)CC[C@@]2([C@@H]3[C@@H]1[C@@H]4CC[C@]([C@]4(CC3)C)(C)O)C,Calusterone,-9.921382,x0749,active-covalent
c1ccc(cc1)C(=O)Nc2cn[nH]c2c3[nH]c4ccccc4n3,N-[3-(1H-BENZIMIDAZOL-2-YL)-1H-PYRAZOL-4-YL]BENZAMIDE,-9.920585,x0749,active-covalent
COc1ccc(cc1)Oc2cccc3c2c(nc(n3)N)N,"5-(4-Methoxyphenoxy)-2,4-Quinazolinediamine",-9.919506,x0678,active-noncovalent
c1ccc(cc1)c2cc(=O)c3ccc4ccccc4c3o2,2-PHENYL-4H-BENZO[H]CHROMEN-4-ONE,-9.917702,x0195,active-noncovalent
C[C@@H](c1ccc(cc1)c2ccccc2)C(=O)[O-],"2-(1,1'-Biphenyl-4-Yl)Propanoic Acid",-9.916240,x0678,active-noncovalent
C[C@@H]1CC(=O)N=N[C@H]1c2ccc(cc2)/N=N/C(C#N)C#N,Levosimendan,-9.912669,x0749,active-covalent
C[C@@]1(CCC[N@@H+]2[C@@H]1c3c(c4ccccc4o3)CC2)COC,ORM-12741,-9.912396,x0104,active-noncovalent
