SMILES,TITLE,Hybrid2,docked_fragment,site
c1cc(c(cc1c2c(c(=O)c3c(cc(cc3o2)O)[O-])O[C@@H]4[C@@H]([C@H]([C@H]([C@@H](O4)CO)O)O)O)O)O,BRD-A63780829-001-11-4,-10.881234,x0874,active-noncovalent
C[NH+](C)CCCN1c2ccccc2CCc3c1cccc3,BRD-K38436528-003-25-3,-10.859057,x0195,active-noncovalent
C[NH+](C)CCCN1c2ccccc2CCc3c1cccc3,BRD-K38436528-003-26-1,-10.859057,x0195,active-noncovalent
C[NH+](C)CCCN1c2ccccc2CCc3c1cccc3,BRD-K38436528-003-27-9,-10.859057,x0195,active-noncovalent
c1cc(c(cc1c2ccc(c(c2Cl)O)CN=O)F)O,BRD-K61642990-001-02-8,-10.850969,x0678,active-noncovalent
c1cc(c(cc1c2ccc(c(c2Cl)O)CN=O)F)O,BRD-K61642990-001-01-0,-10.850969,x0678,active-noncovalent
c1cc(ccc1c2nc3cc(cc(c3o2)Br)O)O,BRD-K08223200-001-01-1,-10.846251,x0749,active-covalent
c1cc(ccc1c2nc3cc(cc(c3o2)Br)O)O,BRD-K08223200-001-02-9,-10.846251,x0749,active-covalent
CC[NH+](CC)CCOc1ccccc1C(=O)CCc2ccccc2,BRD-K84971356-001-01-4,-10.845141,x0104,active-noncovalent
CC(C)(c1ccn2c(c[nH+]c2c1F)c3ccc(c(c3)c4ccc(cc4C#N)F)F)O,BRD-K87941707-001-01-0,-10.843095,x0161,active-noncovalent
CC(C)(C)CC[NH+]1C[C@@H]2[C@H](C1)C2CNC(=O)c3cc(cc(c3)Cl)Cl,BRD-K92995792-003-02-9,-10.839355,x0104,active-noncovalent
Cc1[nH]c2ccc(cc2n1)n3c(c(cn3)C(=O)c4cc5ccccc5[nH]4)N,BRD-K11683436-001-01-7,-10.834774,x0161,active-noncovalent
Cc1[nH]c2ccc(cc2n1)n3c(c(cn3)C(=O)c4cc5ccccc5[nH]4)N,BRD-K11683436-001-02-5,-10.834774,x0161,active-noncovalent
CC\1=C(c2cc(ccc2/C1=C\c3ccc(cc3)[S@@](=O)C)F)CC(=O)[O-],BRD-A13946108-001-17-1,-10.827938,x0830,active-covalent
CC\1=C(c2cc(ccc2/C1=C\c3ccc(cc3)[S@@](=O)C)F)CC(=O)[O-],BRD-A13946108-001-16-3,-10.827938,x0830,active-covalent
CC\1=C(c2cc(ccc2/C1=C\c3ccc(cc3)[S@@](=O)C)F)CC(=O)[O-],BRD-A13946108-001-19-7,-10.827938,x0830,active-covalent
CC\1=C(c2cc(ccc2/C1=C\c3ccc(cc3)[S@@](=O)C)F)CC(=O)[O-],BRD-A13946108-001-18-9,-10.827938,x0830,active-covalent
c1ccc(cc1)[C@]2(CCC(=O)NC2=O)C3CC[NH+](CC3)Cc4ccc(cc4)I,BRD-A46813902-001-01-6,-10.817308,x1077,active-noncovalent
c1ccc(cc1)CNc2c3c([nH]cn3)ncn2,BRD-K62929068-001-16-5,-10.815964,x0749,active-covalent
CNS(=O)(=O)CCc1ccc2c(c1)c(c[nH]2)C3CC[NH+](CC3)C,BRD-K61337602-003-02-1,-10.814455,x1077,active-noncovalent
CNS(=O)(=O)CCc1ccc2c(c1)c(c[nH]2)C3CC[NH+](CC3)C,BRD-K61337602-003-03-9,-10.814455,x1077,active-noncovalent
c1cc(c(cc1O)O)c2c(c(=O)c3c(cc(cc3o2)O)[O-])[O-],BRD-K11590034-002-02-6,-10.805906,x0749,active-covalent
c1cc(c(cc1O)O)c2c(c(=O)c3c(cc(cc3o2)O)[O-])[O-],BRD-K11590034-002-03-4,-10.805906,x0749,active-covalent
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C)O)CC[C@@H]4[C@@]3(Cc5c[nH]nc5C4)C,BRD-K46791647-001-01-2,-10.803458,x0749,active-covalent
C[C@@H]1CN(C[C@@H]([NH2+]1)C)CCCn2c3ccccc3c4c2cccc4,BRD-K70490179-300-01-2,-10.797787,x0195,active-noncovalent
c1ccc(cc1)COCCCc2cnc[nH]2,BRD-K77171813-034-01-8,-10.796000,x0678,active-noncovalent
c1ccc(cc1)COCCCc2cnc[nH]2,BRD-K77171813-034-02-6,-10.796000,x0678,active-noncovalent
c1cc(ccc1C[N@](c2c(cc(cn2)C(F)(F)F)Cl)S(=O)(=O)c3ccc(cc3)C(=O)[O-])OC(F)(F)F,BRD-K87973152-001-01-3,-10.795522,x0678,active-noncovalent
CC1(CNc2c1ccc(c2)NC(=O)c3cccnc3NCc4ccncc4)C,BRD-K99616396-001-05-1,-10.789137,x0678,active-noncovalent
CC1(CNc2c1ccc(c2)NC(=O)c3cccnc3NCc4ccncc4)C,BRD-K99616396-316-04-6,-10.789137,x0678,active-noncovalent
CC1(CNc2c1ccc(c2)NC(=O)c3cccnc3NCc4ccncc4)C,BRD-K99616396-316-06-1,-10.789137,x0678,active-noncovalent
CC1(CNc2c1ccc(c2)NC(=O)c3cccnc3NCc4ccncc4)C,BRD-K99616396-001-06-9,-10.789137,x0678,active-noncovalent
CC1(CNc2c1ccc(c2)NC(=O)c3cccnc3NCc4ccncc4)C,BRD-K99616396-316-05-3,-10.789137,x0678,active-noncovalent
c1cc(c(cc1/C=C/C(=O)c2ccc(cc2O)O)O)O,BRD-K17497770-001-04-4,-10.785174,x1093,active-noncovalent
c1cc(c(cc1/C=C/C(=O)c2ccc(cc2O)O)O)O,BRD-K17497770-001-03-6,-10.785174,x1093,active-noncovalent
CN1CCC[NH+]=C1/C=C/c2cccc(c2)O,BRD-K66019333-096-02-0,-10.779531,x0678,active-noncovalent
c1ccc(cc1)/C=C/c2ccnc(n2)N,BRD-K77915400-001-01-6,-10.770400,x0749,active-covalent
c1cc(cnc1)C(=O)NCCON(=O)=O,BRD-K97752965-001-15-6,-10.763849,x0678,active-noncovalent
c1cc(cnc1)C(=O)NCCON(=O)=O,BRD-K97752965-001-13-1,-10.763849,x0678,active-noncovalent
c1cc(cnc1)C(=O)NCCON(=O)=O,BRD-K97752965-001-16-4,-10.763849,x0678,active-noncovalent
c1cc(cnc1)C(=O)NCCON(=O)=O,BRD-K97752965-001-14-9,-10.763849,x0678,active-noncovalent
c1ccc2c(c1)Sc3cccc(c3S2)c4cc(=O)cc(o4)N5CCOCC5,BRD-K25311561-001-09-9,-10.763680,x0195,active-noncovalent
c1ccc2c(c1)Sc3cccc(c3S2)c4cc(=O)cc(o4)N5CCOCC5,BRD-K25311561-001-10-7,-10.763680,x0195,active-noncovalent
COc1ccc2c(c1)c3ccnc(c3[nH]2)c4cccc5c4cccc5,BRD-K28571773-001-01-6,-10.760232,x0946,active-noncovalent
COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)[O-])[NH3+],BRD-K78841970-001-14-6,-10.743473,x0830,active-covalent
COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)[O-])[NH3+],BRD-K78841970-001-11-2,-10.743473,x0830,active-covalent
COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)[O-])[NH3+],BRD-K78841970-001-13-8,-10.743473,x0830,active-covalent
COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)[O-])[NH3+],BRD-K78841970-001-12-0,-10.743473,x0830,active-covalent
c1cc(ccc1[C@@H]2C[NH2+]CCc3c2cc(c(c3Cl)O)O)O,BRD-A50684349-066-11-7,-10.734211,x1418,active-covalent
c1cc(ccc1[C@@H]2C[NH2+]CCc3c2cc(c(c3Cl)O)O)O,BRD-A50684349-003-02-9,-10.734211,x1418,active-covalent
C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CC=C4[C@@]3(CC[C@@H](C4)O)C,BRD-K41256143-001-12-7,-10.734205,x0749,active-covalent
C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CC=C4[C@@]3(CC[C@@H](C4)O)C,BRD-K41256143-001-13-5,-10.734205,x0749,active-covalent
c1cc(ccc1Nc2c3c(ncnc3[nH]n2)N)F,BRD-K42500029-001-06-8,-10.734002,x0678,active-noncovalent
c1cc(ccc1Nc2c3c(ncnc3[nH]n2)N)F,BRD-K42500029-001-03-5,-10.734002,x0678,active-noncovalent
c1cc(ccc1Nc2c3c(ncnc3[nH]n2)N)F,BRD-K42500029-001-04-3,-10.734002,x0678,active-noncovalent
COc1nc(ccn1)c2n(cnc2c3ccc(cc3)F)[C@H]4CC[C@@H](CC4)O,BRD-K82091397-001-03-0,-10.733989,x0678,active-noncovalent
c1cc(ccc1[C@@H]2CC(=O)c3c(cc(cc3O2)O)[O-])O,BRD-K08832567-001-11-5,-10.727943,x0749,active-covalent
C[C@H](/C=C/[C@H](C)C(C)C)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](CCC3=C)O)C,BRD-K56155962-001-16-2,-10.727814,x0104,active-noncovalent
C[C@H](/C=C/[C@H](C)C(C)C)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](CCC3=C)O)C,BRD-K56155962-001-11-3,-10.727814,x0104,active-noncovalent
C[C@H](/C=C/[C@H](C)C(C)C)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](CCC3=C)O)C,BRD-K56155962-001-15-4,-10.727814,x0104,active-noncovalent
C[C@H](/C=C/[C@H](C)C(C)C)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](CCC3=C)O)C,BRD-K56155962-001-12-1,-10.727814,x0104,active-noncovalent
c1cc(ccc1C23C[C@H]4C[C@@H](C2)CC(C4)(C3)C(=O)NCc5ccncc5)Cl,BRD-A70814879-003-02-6,-10.723454,x0749,active-covalent
c1cc(ccc1C23C[C@H]4C[C@@H](C2)CC(C4)(C3)C(=O)NCc5ccncc5)Cl,BRD-A70814879-001-01-2,-10.723454,x0749,active-covalent
C[C@]12CC[C@@H](C[C@@H]1CC[C@@H]3[C@H]2CC[C@]4([C@H]3CCC4=O)C)O,BRD-K42756753-001-01-9,-10.719960,x0749,active-covalent
c1cc(c(cc1F)O)c2ccc(o2)/C=C\3/C(=O)[N-]C(=O)S3,BRD-K14988953-001-04-4,-10.718079,x0107,active-noncovalent
c1cc(c(cc1F)O)c2ccc(o2)/C=C\3/C(=O)[N-]C(=O)S3,BRD-K14988953-001-03-6,-10.718079,x0107,active-noncovalent
Cc1cc(c2nc(cc(=O)n2c1)N3CCOCC3)[C@@H](C)Nc4ccccc4,BRD-A41692738-001-07-6,-10.715137,x0195,active-noncovalent
Cc1cc(c2nc(cc(=O)n2c1)N3CCOCC3)[C@@H](C)Nc4ccccc4,BRD-A41692738-001-10-0,-10.715137,x0195,active-noncovalent
c1cc(ccc1/C=C/c2cc(cc(c2)O)O)O,BRD-K80738081-001-42-7,-10.714994,x0749,active-covalent
c1cc(ccc1/C=C/c2cc(cc(c2)O)O)O,BRD-K80738081-001-43-5,-10.714994,x0749,active-covalent
c1cc(ccc1/C=C/c2cc(cc(c2)O)O)O,BRD-K80738081-001-44-3,-10.714994,x0749,active-covalent
c1cc(ccc1/C=C/c2cc(cc(c2)O)O)O,BRD-K80738081-001-47-6,-10.714994,x0749,active-covalent
c1cc(ccc1/C=C/c2cc(cc(c2)O)O)O,BRD-K80738081-001-46-8,-10.714994,x0749,active-covalent
CC(=O)Oc1ccccc1C(=O)Oc2ccccc2C(=O)[O-],BRD-K46585355-001-14-3,-10.713825,x0195,active-noncovalent
Cc1c(c(c(cn1)CSSCc2cnc(c(c2CO)O)C)CO)O,BRD-K82181219-001-04-3,-10.710277,x0678,active-noncovalent
c1cnc(nc1)NCc2ccc(cc2)CNc3ncccn3,BRD-K25143390-001-01-0,-10.709395,x0072,active-noncovalent
CC(C)(C)[C@@H](C(=O)N1CCc2cc(c(cc2C1)OC)OC)[NH2+]Cc3ccncc3,BRD-K29424831-003-02-1,-10.707070,x0678,active-noncovalent
c1ccc(cc1)C(=O)Nc2cc3cc[nH]c3cn2,BRD-K10878147-001-02-2,-10.690377,x0749,active-covalent
c1ccc(cc1)C(=O)Nc2cc3cc[nH]c3cn2,BRD-K10878147-001-03-0,-10.690377,x0749,active-covalent
c1ccc2c(c1)c(c[nH]2)[C@H]3[C@@H](C(=O)NC3=O)c4cn5c6c4cccc6CCC5,BRD-K33379087-001-07-5,-10.690360,x0195,active-noncovalent
C[C@]12CC[C@@H]3c4ccc(cc4CC[C@H]3[C@@H]1[C@H]([C@H]([C@@H]2O)O)O)O,BRD-K75445017-001-01-1,-10.688125,x0749,active-covalent
c1ccc2c(c1)C(=O)C(=Cc3cccnc3)C2=O,BRD-K32456483-001-04-9,-10.681190,x0749,active-covalent
c1ccc2c(c1)C(=O)C(=Cc3cccnc3)C2=O,BRD-K32456483-001-02-3,-10.681190,x0749,active-covalent
c1ccc2c(c1)C(=O)C(=Cc3cccnc3)C2=O,BRD-K32456483-001-03-1,-10.681190,x0749,active-covalent
C[C@@H](c1ccc(c(c1)F)c2ccccc2)C(=O)[O-],BRD-K69907333-001-07-2,-10.678944,x0830,active-covalent
C[C@@H](c1ccc(c(c1)F)c2ccccc2)C(=O)[O-],BRD-K69907333-001-10-6,-10.678944,x0830,active-covalent
C[C@@H](c1ccc(c(c1)F)c2ccccc2)C(=O)[O-],BRD-A86044036-001-27-3,-10.678944,x0830,active-covalent
C[C@@H](c1ccc(c(c1)F)c2ccccc2)C(=O)[O-],BRD-A86044036-001-26-5,-10.678944,x0830,active-covalent
CCCNc1ccc2[nH+]cc(n2n1)c3ccc4c(c3)cn[nH]4,BRD-K76259716-019-01-1,-10.676763,x0434,active-noncovalent
CCCNc1ccc2[nH+]cc(n2n1)c3ccc4c(c3)cn[nH]4,BRD-K76259716-001-01-9,-10.676763,x0434,active-noncovalent
Cc1ncc(c(n1)N)C[N@H+]2CCC(=CC2)c3ccccc3,BRD-K79684402-300-02-8,-10.673193,x0946,active-noncovalent
Cc1ncc(c(n1)N)C[N@H+]2CCC(=CC2)c3ccccc3,BRD-K79684402-300-03-6,-10.673193,x0946,active-noncovalent
C[C@H](CNc1nccc(n1)c2cn(nc2c3cc(cc(c3F)NS(=O)(=O)C)Cl)C(C)C)NC(=O)OC,BRD-A56085258-001-01-8,-10.669018,x0161,active-noncovalent
C=CC[N@@H+]1CCc2cc(c(cc2[C@H](C1)c3ccccc3)O)O,BRD-A64227845-004-09-3,-10.665993,x1077,active-noncovalent
c1cc(cc(c1)F)N(Cc2cc(c(c(c2)F)F)F)C(=O)O[C@H]3C[NH+]4CCC3CC4,BRD-K59390331-045-01-5,-10.658381,x1093,active-noncovalent
c1cc(ccc1C(=[NH2+])N)N2CC[NH+](CC2)C3CC[NH+](CC3)CC(=O)[O-],BRD-K12120659-305-02-2,-10.657013,x0395,active-noncovalent
CC(C)(C)NS(=O)(=O)c1cc(cnc1)c2cc(c3nc(nn3c2)N)F,BRD-K01377300-001-02-9,-10.656200,x0161,active-noncovalent
CC(C)(C)NS(=O)(=O)c1cc(cnc1)c2cc(c3nc(nn3c2)N)F,BRD-K01377300-001-01-1,-10.656200,x0161,active-noncovalent
c1ccc(cc1)C(=O)N[C@@H](Cc2ccc(cc2)O)C(=O)Nc3ccc(cc3)C(=O)[O-],BRD-K58794715-001-02-6,-10.649840,x0678,active-noncovalent
c1ccc(cc1)C(=O)N[C@@H](Cc2ccc(cc2)O)C(=O)Nc3ccc(cc3)C(=O)[O-],BRD-K58794715-001-01-8,-10.649840,x0678,active-noncovalent
c1ccc(cc1)c2cc(=O)c3c(o2)cc(c(c3[O-])O)O,BRD-K72327355-001-13-9,-10.648987,x0749,active-covalent
c1ccc(cc1)c2cc(=O)c3c(o2)cc(c(c3[O-])O)O,BRD-K72327355-001-14-7,-10.648987,x0749,active-covalent
c1ccc(cc1)c2cc(=O)c3c(o2)cc(c(c3[O-])O)O,BRD-K72327355-001-15-4,-10.648987,x0749,active-covalent
C[C@@H](CO)NC(=O)[C@@H]1C[N@H+]([C@@H]2Cc3c[nH]c4c3c(ccc4)C2=C1)C,BRD-A26387268-050-04-4,-10.648913,x0104,active-noncovalent
CC(C)(c1cccnc1)C(=O)c2cccnc2,BRD-K46862739-001-14-3,-10.638231,x0678,active-noncovalent
CC(C)(c1cccnc1)C(=O)c2cccnc2,BRD-K46862739-001-13-5,-10.638231,x0678,active-noncovalent
CC(C)(c1cccnc1)C(=O)c2cccnc2,BRD-K46862739-001-15-0,-10.638231,x0678,active-noncovalent
C[N@@H+]1CCC2=C(C1)c3ccccc3Cc4c2cccc4,BRD-K36732695-001-01-9,-10.631288,x0072,active-noncovalent
c1cc(ccc1/C=C/C(=O)[O-])c2ccc(c(c2)C34CC5CC(C3)CC(C5)C4)O,BRD-K00152668-001-01-5,-10.630851,x0104,active-noncovalent
COc1ccccc1OC[C@H](COC(=O)N)O,BRD-A31521121-001-26-4,-10.630556,x0678,active-noncovalent
COc1ccccc1OC[C@H](COC(=O)N)O,BRD-A31521121-001-25-6,-10.630556,x0678,active-noncovalent
c1cc(c(cc1[C@@H]2[C@H](Cc3c(cc(cc3O2)O)O)O)O)O,BRD-K58736316-001-09-5,-10.630308,x0749,active-covalent
c1cc(c(c(c1)Cl)Cl)c2nnnn2Cc3cccnc3,BRD-K13223831-003-01-7,-10.628376,x0678,active-noncovalent
c1ccc(cc1)c2cccc(c2N3CCC[C@H](C3)[NH3+])/C=C\4/C(=O)[N-]C(=O)S4,BRD-K21908111-001-01-8,-10.626678,x0678,active-noncovalent
c1ccc(cc1)COc2cc(ccc2)c3c4c(n(c3)[C@H]5C[C@H](C5)C[NH+]6CCC6)ncnc4N,BRD-K24696047-001-02-3,-10.623516,x0395,active-noncovalent
c1ccc(c(c1)c2cc(c3c(c2)nc([nH]3)C4=NOC5(C4)CCCCC5)C(F)(F)F)C(F)(F)F,BRD-K05262258-001-01-3,-10.622856,x0161,active-noncovalent
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C)O)CC[C@@H]4[C@@]3(C/C(=C\[O-])/C(=O)C4)C,BRD-A23637604-001-04-1,-10.615410,x0749,active-covalent
C[C@]12CC[C@@H]3c4ccc(cc4CC[C@H]3[C@@H]1CC[C@]2(C#C)O)O,BRD-K48195008-001-18-1,-10.615116,x0749,active-covalent
C[C@]12CC[C@@H]3c4ccc(cc4CC[C@H]3[C@@H]1CC[C@]2(C#C)O)O,BRD-K48195008-001-17-3,-10.615116,x0749,active-covalent
C[C@]12CC[C@@H]3c4ccc(cc4CC[C@H]3[C@@H]1CC[C@]2(C#C)O)O,BRD-K48195008-001-19-9,-10.615116,x0749,active-covalent
C[NH+]1CCC(=C2c3ccccc3C=Cc4c2cccc4)CC1,BRD-K28143534-003-26-7,-10.612666,x0195,active-noncovalent
C[NH+]1CCC(=C2c3ccccc3C=Cc4c2cccc4)CC1,BRD-K28143534-001-02-2,-10.612666,x0195,active-noncovalent
C[NH+]1CCC(=C2c3ccccc3C=Cc4c2cccc4)CC1,BRD-K28143534-003-24-2,-10.612666,x0195,active-noncovalent
C[NH+]1CCC(=C2c3ccccc3C=Cc4c2cccc4)CC1,BRD-K28143534-003-25-9,-10.612666,x0195,active-noncovalent
C[C@@]12CC[N@H+]([C@@H]1[N@@](c3c2cc(cc3)OC(=O)Nc4ccccc4)C)C,BRD-K46580984-001-02-8,-10.606596,x0104,active-noncovalent
C[C@@]12CC[N@H+]([C@@H]1[N@@](c3c2cc(cc3)OC(=O)Nc4ccccc4)C)C,BRD-K46580984-001-03-6,-10.606596,x0104,active-noncovalent
C[NH+](C)CC[C@H](c1ccc(cc1)Cl)c2ccccn2,BRD-A04553218-050-16-2,-10.602145,x0072,active-noncovalent
C[C@H](Cc1ccc(c(c1)O)O)[C@@H](C)Cc2ccc(c(c2)O)O,BRD-A87130939-001-07-9,-10.599864,x0678,active-noncovalent
c1ccc(cc1)c2cccc(c2)c3c(cnn3O)C4CC[NH2+]CC4,BRD-K07460388-019-01-6,-10.599149,x0678,active-noncovalent
Cc1cc(on1)C(=O)Nc2cccc(c2)C(=O)Nc3cccc(c3)C(F)(F)F,BRD-K83492904-001-01-9,-10.593467,x0161,active-noncovalent
COC(=O)c1cc2c(cc(cc2n1O)c3ccccc3)C(F)(F)F,BRD-K05653025-001-01-5,-10.586697,x0195,active-noncovalent
Cc1ccnc(n1)[N-]S(=O)(=O)c2ccc(cc2)N,BRD-K93524252-001-24-7,-10.585939,x0072,active-noncovalent
Cc1ccnc(n1)[N-]S(=O)(=O)c2ccc(cc2)N,BRD-K93524252-001-23-9,-10.585939,x0072,active-noncovalent
Cc1cc(c(cc1C)N(=O)=O)c2ccc(o2)/C=C\3/C(=NN(C3=O)c4ccc(cc4)C(=O)[O-])C,BRD-K73383190-001-03-1,-10.584769,x0161,active-noncovalent
Cc1cc(c(cc1C)N(=O)=O)c2ccc(o2)/C=C\3/C(=NN(C3=O)c4ccc(cc4)C(=O)[O-])C,BRD-K73383190-001-02-3,-10.584769,x0161,active-noncovalent
Cn1ccc2c1cc3c(c2)N(CC3)C(=O)Nc4cccnc4,BRD-K36395411-003-02-2,-10.582663,x0107,active-noncovalent
Cn1ccc2c1cc3c(c2)N(CC3)C(=O)Nc4cccnc4,BRD-K36395411-003-03-0,-10.582663,x0107,active-noncovalent
Cc1cnc(c2n1nc(n2)[C@@H]3C[C@H]3c4c(n5ccc6c(c5n4)cccn6)C)C,BRD-K38145871-001-01-8,-10.581775,x0104,active-noncovalent
c1cc(ccc1c2coc3c(c2=O)ccc(c3[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O,BRD-K89048337-001-06-9,-10.581175,x0161,active-noncovalent
CCCCC/[NH+]=c/1\ccn(c2c1cccc2)Cc3ccccc3,BRD-K52113681-003-02-1,-10.577728,x0195,active-noncovalent
C[C@]12CC[C@@H]3c4ccc(cc4CC[C@H]3[C@@H]1CCC2=O)O,BRD-K81839095-001-30-1,-10.575466,x0749,active-covalent
C[C@]12CC[C@@H]3c4ccc(cc4CC[C@H]3[C@@H]1CCC2=O)O,BRD-K81839095-001-25-1,-10.575466,x0749,active-covalent
C[C@]12CC[C@@H]3c4ccc(cc4CC[C@H]3[C@@H]1CCC2=O)O,BRD-K81839095-001-29-3,-10.575466,x0749,active-covalent
Cc1cc(cnc1)c2cc(c(cn2)c3nccs3)C(=O)NCc4ccc(c(n4)OC)OC,BRD-K95828359-001-01-0,-10.562616,x0678,active-noncovalent
C[NH+]1[C@@H]2CC[C@H]1CC(C2)OC3c4ccccc4CCc5c3cccc5,BRD-A65797496-048-09-3,-10.555782,x0195,active-noncovalent
c1cc(c(c(c1)Cl)CSc2nnc(s2)c3cnccn3)Cl,BRD-K88570498-001-01-9,-10.555302,x0678,active-noncovalent
c1cnccc1c2[nH]nc(n2)c3ccnc(c3)C#N,BRD-K77561571-001-01-1,-10.553616,x0195,active-noncovalent
Cc1cccc2c1ccc-3c2C(=O)C(=O)c4c3occ4C,BRD-K34073885-001-07-7,-10.552562,x0749,active-covalent
Cc1cccc2c1ccc-3c2C(=O)C(=O)c4c3occ4C,BRD-K34073885-001-09-3,-10.552562,x0749,active-covalent
c1cc(ccc1C(=O)Oc2ccc3cc(ccc3c2)C(=[NH2+])N)NC(=[NH2+])N,BRD-K06674495-334-05-7,-10.550766,x1077,active-noncovalent
c1cc(ccc1C(=O)Oc2ccc3cc(ccc3c2)C(=[NH2+])N)NC(=[NH2+])N,BRD-K06674495-334-04-0,-10.550766,x1077,active-noncovalent
c1cc(ccc1C(=O)Oc2ccc3cc(ccc3c2)C(=[NH2+])N)NC(=[NH2+])N,BRD-K06674495-334-03-2,-10.550766,x1077,active-noncovalent
CCCc1c(ccc(c1O)C(=O)C)OCCCCc2[n-]nnn2,BRD-K74765201-001-16-7,-10.546258,x0678,active-noncovalent
c1ccc(cc1)c2nc(sn2)N3CCN(CC3)C(=O)Nc4ccccc4,BRD-K47376733-001-08-1,-10.544195,x0161,active-noncovalent
c1ccc(cc1)c2nc(sn2)N3CCN(CC3)C(=O)Nc4ccccc4,BRD-K47376733-001-09-9,-10.544195,x0161,active-noncovalent
COc1ccc(cc1)C[NH2+]Cc2cccc3c2cccc3,BRD-K33743361-003-02-6,-10.541782,x0104,active-noncovalent
CN1c2ccccc2C(=O)N(c3c1cccc3)CC[NH+](C)C,BRD-K79145749-003-02-2,-10.534156,x0195,active-noncovalent
Cc1cccc(c1)Nc2nc(cs2)c3ccncc3,BRD-K85479953-001-11-3,-10.525797,x1093,active-noncovalent
Cc1cccc(c1)Nc2nc(cs2)c3ccncc3,BRD-K85479953-001-12-1,-10.525797,x1093,active-noncovalent
c1ccc(cc1)c2cccc3c2oc(cc3=O)N4CC[NH2+]CC4,BRD-K22385716-001-03-3,-10.525321,x0434,active-noncovalent
c1ccc(cc1)c2cccc3c2oc(cc3=O)N4CC[NH2+]CC4,BRD-K22385716-001-02-5,-10.525321,x0434,active-noncovalent
C[C@@H](Cc1ccc(cc1)O)[NH2+]C[C@@H](c2cc(cc(c2)O)O)O,BRD-A97104540-004-15-0,-10.524625,x0678,active-noncovalent
c1ccc(cc1)c2ccc(cc2)C(=O)CCC(=O)[O-],BRD-K12513978-001-24-1,-10.521091,x0749,active-covalent
Cc1cc(cc(c1NC(=O)c2ccc(o2)c3cc(ccc3Cl)Cl)C)C[NH3+],BRD-K80666802-003-01-0,-10.507250,x1093,active-noncovalent
CC[NH+]1CCN(CC1)c2cc(c3c(n2)CCCCCC3)c4ccc(cc4)F,BRD-K25943794-001-02-3,-10.503704,x0434,active-noncovalent
c1cc(cc(c1)F)CC[N@@H+]2[C@H]3[C@@H]4[C@H]5C[C@H]6[C@@H]4[C@@]2([C@@H]7[C@H]6[C@H]5[C@@H]73)O,BRD-A13964793-001-02-6,-10.502048,x0678,active-noncovalent
C[NH2+]CCCC12CCC(c3c1cccc3)c4c2cccc4,BRD-K25433859-003-25-4,-10.499575,x0195,active-noncovalent
C[NH2+]CCCC12CCC(c3c1cccc3)c4c2cccc4,BRD-K25433859-003-23-9,-10.499575,x0195,active-noncovalent
C[NH2+]CCCC12CCC(c3c1cccc3)c4c2cccc4,BRD-K25433859-003-24-7,-10.499575,x0195,active-noncovalent
COc1ccc(cc1O)[C@@H]2CC(=O)c3c(cc(cc3O2)O)[O-],BRD-K30553453-001-13-2,-10.497662,x0749,active-covalent
C[C@H](CNC(=O)c1cccnc1)NC(=O)c2cccnc2,BRD-A86871940-001-01-9,-10.497327,x0678,active-noncovalent
CC(C)NC(=[NH2+])N/C(=[NH+]\c1ccc(c(c1)Cl)Cl)/N,BRD-K25494650-003-01-8,-10.496804,x0104,active-noncovalent
c1cc2c(cc1Cl)n(c(=O)s2)CC(=O)N3CC[NH+](CC3)CCO,BRD-K27293958-001-01-5,-10.492104,x0161,active-noncovalent
CC(C)(C)c1ccc(cc1)S(=O)(=O)NCc2ccc(cc2)C(=O)Nc3cccnc3,BRD-K22477529-001-02-7,-10.489787,x0387,active-noncovalent
c1cc(ccc1c2coc3c(c2=O)ccc(c3[C@H]4[C@@H]([C@H]([C@H]([C@H](O4)CO)O)O)O)O)O,BRD-A07815743-001-01-1,-10.485851,x0161,active-noncovalent
CC[NH+](CC)CCC[C@@H](C)Nc1c2ccc(cc2[nH+]c3c1cc(cc3)OC)Cl,BRD-A45889380-300-06-3,-10.479791,x0195,active-noncovalent
CC[NH+](CC)CCC[C@@H](C)Nc1c2ccc(cc2[nH+]c3c1cc(cc3)OC)Cl,BRD-A45889380-300-07-1,-10.479791,x0195,active-noncovalent
CC[NH+](CC)CCC[C@@H](C)Nc1c2ccc(cc2[nH+]c3c1cc(cc3)OC)Cl,BRD-A45889380-300-08-9,-10.479791,x0195,active-noncovalent
