CatalogID,BB_SMILES,scaffold_SMILES,product_SMILES
EN300-814010,CC(C)(C)OC(=O)NCC1(C(F)(F)F)CCCN1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(N(CC2(C(F)(F)F)CCCN2)C(=O)OC(C)(C)C)c1
EN300-816124,COC1CC2(C1)CC2N,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,COC1CC2(C1)CC2Nc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1
EN300-816133,NC1CC12CCC2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2CC23CCC3)c1
EN300-794501,CC(C)(C)OC(=O)N1C[C@@H]2CCC[C@]2(N)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(N[C@]23CCC[C@H]2CN(C(=O)OC(C)(C)C)C3)c1
EN300-1067036,COC(=O)[C@@H]1CS(=O)(=O)C[C@H]1N,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,COC(=O)[C@@H]1CS(=O)(=O)C[C@H]1Nc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1
EN300-1068214,NC1CCC2(CC1)CS(=O)(=O)C2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2CCC3(CC2)CS(=O)(=O)C3)c1
EN300-1071968,NCC1(F)CC1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC2(F)CC2)c1
EN300-1072071,N[C@H]1CC[C@@](O)(C(F)(F)F)CC1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(N[C@H]2CC[C@@](O)(C(F)(F)F)CC2)c1
EN300-1072791,N[C@@H]1C[C@@H]2COC[C@@H]21,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(N[C@@H]2C[C@@H]3COC[C@@H]32)c1
EN300-1073067,N[C@H]1CCC(=O)NC1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(N[C@H]2CCC(=O)NC2)c1
EN300-1074309,NC(=O)C1CC2(CC(N)CCS2(=O)=O)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC(=O)C2CC3(CC(N)CCS3(=O)=O)C2)c1
EN300-1081128,NOCCF,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NOCCF)c1
EN300-832810,CC12COC(CN)(C1)C2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC23CC(C)(CO2)C3)c1
EN300-761163,NCC12CCC(C1)C(=O)N2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC23CCC(C2)C(=O)N3)c1
EN300-1082510,NC1CC2CC(C(=O)O)CC12,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2CC3CC(C(=O)O)CC32)c1
EN300-1082512,N[C@@H]1CCC[C@@H]1Cl,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(N[C@@H]2CCC[C@@H]2Cl)c1
EN300-1086760,CCC1(C)CC1N,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,CCC1(C)CC1Nc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1
EN300-1086764,N[C@@H]1[C@H]2CCCC[C@H]21,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(N[C@@H]2[C@H]3CCCC[C@H]32)c1
EN300-1168541,CC1(C)CC(C)(N)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2(C)CC(C)(C)C2)c1
EN300-1168718,NCC(F)(F)C(F)(F)F,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC(F)(F)C(F)(F)F)c1
EN300-1179690,NCC(F)(F)C(N)=O,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC(F)(F)C(N)=O)c1
EN300-1179760,Cc1n[nH]c(C)c1N,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Nc2c(C)n[nH]c2C)c1
EN300-1266425,NC1CCOC12CCS(=O)(=O)CC2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2CCOC23CCS(=O)(=O)CC3)c1
EN300-1083299,Nc1ncc(C2(O)COC2)s1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Nc2ncc(C3(O)COC3)s2)c1
EN300-817105,NCC1CC(F)(F)CO1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC2CC(F)(F)CO2)c1
EN300-841165,CC(C)(C)OC(=O)N1CCC2(CN)CCCCC12,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC23CCCCC2N(C(=O)OC(C)(C)C)CC3)c1
EN300-1266519,CC(N)C1CS(=O)(=O)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC(C)C2CS(=O)(=O)C2)c1
EN300-1267192,CC12CC(N)(C1)C2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC23CC(C)(C2)C3)c1
EN300-1268016,NC(=O)C1CC2CC(N)C2C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC(=O)C2CC3CC(N)C3C2)c1
EN300-1268319,NCC12CCCC(CO1)C2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC23CCCC(CO2)C3)c1
EN300-1268379,CC1(C)C2CCC(C2)C1N,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2C3CCC(C3)C2(C)C)c1
EN300-1270325,C=C1CC(CN)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,C=C1CC(CNc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)C1
EN300-729685,N=S1(=O)CCN(N)CC1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NN2CCS(=N)(=O)CC2)c1
EN300-1270481,CC(C)(C)OC(=O)N1C[C@@]2(CN)C[C@@]2(C(F)(F)F)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC[C@@]23CN(C(=O)OC(C)(C)C)C[C@]2(C(F)(F)F)C3)c1
EN300-1272581,NCC1(C(=O)O)CC(F)(F)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC2(C(=O)O)CC(F)(F)C2)c1
EN300-1272614,NCC#CC1CC1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC#CC2CC2)c1
EN300-1272820,CC1(C)C[C@@H](CN)N(C(=O)OC(C)(C)C)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC[C@@H]2CC(C)(C)CN2C(=O)OC(C)(C)C)c1
EN300-1273133,NCC1(c2ccccc2)CC(F)(F)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC2(c3ccccc3)CC(F)(F)C2)c1
EN300-1273190,NCC1CC(=O)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC2CC(=O)C2)c1
EN300-1301341,CC1(N)CCC(F)(F)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2(C)CCC(F)(F)C2)c1
EN300-1301392,NC1CC(F)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2CC(F)C2)c1
EN300-1081193,CC(C)(C)OC(=O)N1CCCCC2C(N)C21,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2C3CCCCN(C(=O)OC(C)(C)C)C32)c1
EN300-1387119,CC(C)(C)OC(=O)N1CCC[C@@H]2CC[C@@]21CN,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC[C@]23CC[C@H]2CCCN3C(=O)OC(C)(C)C)c1
EN300-1425548,NCC1CCCC2(CC2)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC2CCCC3(CC3)C2)c1
EN300-1425969,CC(C)(C)OC(=O)N1CCCC2(N)CC2C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC23CCCN(C(=O)OC(C)(C)C)CC2C3)c1
EN300-1440100,NC1CC2(CNC(=O)C2)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2CC3(CNC(=O)C3)C2)c1
EN300-1472332,N[C@@H]1C[C@@H]2OCCC[C@@H]21,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(N[C@@H]2C[C@@H]3OCCC[C@@H]32)c1
EN300-1478787,Nc1ccccc1C1CCC1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Nc2ccccc2C2CCC2)c1
EN300-1588296,COC1(OC)CC(CCN)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,COC1(OC)CC(CCNc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)C1
EN300-1588359,NC1(CO)COC1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2(CO)COC2)c1
EN300-1472409,Nc1cccc(C(F)(F)CF)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Nc2cccc(C(F)(F)CF)c2)c1
EN300-1590424,CC1CC(C)(N)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2(C)CC(C)C2)c1
EN300-1590663,CC1(C)CC(=O)OC1CN,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC2OC(=O)CC2(C)C)c1
EN300-1479051,CC1(C)CCOC1CN,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC2OCCC2(C)C)c1
EN300-1608359,NC1CC(C2CCC2)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2CC(C3CCC3)C2)c1
EN300-1608711,NCc1cccc(C(F)(F)C(F)(F)F)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCc2cccc(C(F)(F)C(F)(F)F)c2)c1
EN300-1608720,CC(C)(C)OC(=O)N1CCC(N)C(F)(F)CC1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2CCN(C(=O)OC(C)(C)C)CCC2(F)F)c1
EN300-1655741,CC(C)(CCN)C(F)(F)F,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCCC(C)(C)C(F)(F)F)c1
EN300-1663625,CC1(C)C2CCC1(CN)CC2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC23CCC(CC2)C3(C)C)c1
EN300-1663789,NCC1CC(F)(F)C(=O)N1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC2CC(F)(F)C(=O)N2)c1
EN300-1664936,COC(=O)CC(CN)C(F)(F)F,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,COC(=O)CC(CNc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1)C(F)(F)F
EN300-1666266,NCCCS(=O)(=O)F,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCCCS(=O)(=O)F)c1
EN300-1666443,Nc1ccn(C2CC2(F)F)n1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Nc2ccn(C3CC3(F)F)n2)c1
EN300-1666635,CC12CCC(CN)(CC1)CO2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC23CCC(C)(CC2)OC3)c1
EN300-1666650,NCC12CCC(CO)(CC1)CO2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC23CCC(CO)(CC2)CO3)c1
EN300-1266310,NCC1C(F)(F)C12CCC2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC2C(F)(F)C23CCC3)c1
EN300-1689152,NCCCOC(F)(F)F,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCCCOC(F)(F)F)c1
EN300-1692237,N[C@@H]1C[C@@H]2OCCC[C@@H]21,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(N[C@@H]2C[C@@H]3OCCC[C@@H]32)c1
EN300-1693027,NCC1CCC2(CC2)O1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC2CCC3(CC3)O2)c1
EN300-1693736,NCCS(=O)(=O)F,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCCS(=O)(=O)F)c1
EN300-1693744,CC(C)(C)OC(=O)N1C[C@@H]2CS(=O)(=O)C[C@]2(N)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(N[C@@]23CN(C(=O)OC(C)(C)C)C[C@@H]2CS(=O)(=O)C3)c1
EN300-1695868,CC(C)(C)OC(=O)N1CCC2(CCC2)C(CN)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC2CN(C(=O)OC(C)(C)C)CCC23CCC3)c1
EN300-1696686,CC1(C)SCCC1CN,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC2CCSC2(C)C)c1
EN300-1694020,NCC1(C(F)(F)F)CC2(CCC2)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC2(C(F)(F)F)CC3(CCC3)C2)c1
EN300-1267260,CC(C)(C)OC(=O)N1CC[C@@H](N)C[C@@H](O)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(N[C@@H]2CCN(C(=O)OC(C)(C)C)C[C@H](O)C2)c1
EN300-1699591,CN1CC2(CCC2)CCC1CN,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC2CCC3(CCC3)CN2C)c1
EN300-1699691,N[C@@H]1C[C@H]1CF,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(N[C@@H]2C[C@H]2CF)c1
EN300-1699979,COC(=O)C12CC(CN)(C1)C2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,COC(=O)C12CC(CNc3cc(Cl)cc(CC(=O)Nc4cnccc4C)c3)(C1)C2
EN300-1700325,N[C@]12C[C@H](CNC1=O)C2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(N[C@]23C[C@H](CNC2=O)C3)c1
EN300-1703576,NCC12CC(CN1C1CC1)C2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC23CC(CN2C2CC2)C3)c1
EN300-1706604,NCC12CCCC1CCO2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC23CCCC2CCO3)c1
EN300-1703979,CC(N)C12CC(CO1)C2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC(C)C23CC(CO2)C3)c1
EN300-1708634,NC1CCS(=O)(=O)C2(CCOCC2)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2CCS(=O)(=O)C3(CCOCC3)C2)c1
EN300-1709301,NC1CCOCCC1(F)F,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2CCOCCC2(F)F)c1
EN300-1709551,NC12CC3CC(C1)C(F)(F)C(C3)C2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC23CC4CC(C2)C(F)(F)C(C4)C3)c1
EN300-1699883,CC(C)(C)OC(=O)N1CCC2(CC1)C(N)CS2(=O)=O,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2CS(=O)(=O)C23CCN(C(=O)OC(C)(C)C)CC3)c1
EN300-1605441,NC1CCCCCC1(F)F,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2CCCCCC2(F)F)c1
EN300-1719109,NC1CCC(=CF)CC1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2CCC(=CF)CC2)c1
EN300-1605368,NCC12CCC(CC1)CC2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC23CCC(CC2)CC3)c1
EN300-1721393,Nc1ccc(C(F)(F)CF)cc1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Nc2ccc(C(F)(F)CF)cc2)c1
EN300-1698458,CC1(C)OC2(CN)CC1C2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC23CC(C2)C(C)(C)O3)c1
EN300-1721903,NC1CCC(C(F)(F)F)NC1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2CCC(C(F)(F)F)NC2)c1
EN300-1703909,NCC12CC(CCO1)C2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC23CC(CCO2)C3)c1
EN300-1723947,NC1C(C(F)(F)F)C1C(F)(F)F,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2C(C(F)(F)F)C2C(F)(F)F)c1
EN300-1725148,NCCCB(O)O,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCCCB(O)O)c1
EN300-1725730,NC1CS(=O)(=O)C12CCCC2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2CS(=O)(=O)C23CCCC3)c1
EN300-1726303,NCC1(c2ccccc2)CC1(F)F,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC2(c3ccccc3)CC2(F)F)c1
EN300-1732255,NC12CC(S(N)(=O)=O)(C1)C2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC23CC(S(N)(=O)=O)(C2)C3)c1
EN300-2007741,NCC1CCOCC12CCCC2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC2CCOCC23CCCC3)c1
EN300-2007949,CC1(CN)CCS(=O)(=O)CC1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC2(C)CCS(=O)(=O)CC2)c1
EN300-2008217,N[C@H]1C[C@@H](Cn2cccn2)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(N[C@H]2C[C@@H](Cn3cccn3)C2)c1
EN300-2008980,CCOC(=O)C12COC(CN)(C1)C2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,CCOC(=O)C12COC(CNc3cc(Cl)cc(CC(=O)Nc4cnccc4C)c3)(C1)C2
EN300-2009025,NC1CCOCC12CCCCC2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2CCOCC23CCCCC3)c1
EN300-2009339,NC1CS(=O)(=O)C12CCOCC2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2CS(=O)(=O)C23CCOCC3)c1
EN300-6472541,NCC1(C(=O)O)CC1(F)F,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC2(C(=O)O)CC2(F)F)c1
EN300-6473672,NCC1CCCCC12CCC2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC2CCCCC23CCC3)c1
EN300-6475343,CC12CC(N)(C1)C(C)(C)O2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC23CC(C)(C2)OC3(C)C)c1
EN300-6477179,NC1C(=O)SC12CCC2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2C(=O)SC23CCC3)c1
EN300-6477809,NC1(c2ccccc2)CC1(F)F,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2(c3ccccc3)CC2(F)F)c1
EN300-6477996,NC1CCC2(CCCCC2)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2CCC3(CCCCC3)C2)c1
EN300-6478226,NC1CC2(C1)N=N2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2CC3(C2)N=N3)c1
EN300-6479495,CCC12COC(CN)(C1)C2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,CCC12COC(CNc3cc(Cl)cc(CC(=O)Nc4cnccc4C)c3)(C1)C2
EN300-6481920,CC12CC(N)(CO1)C2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC23COC(C)(C2)C3)c1
EN300-412525,NC1(C(F)(F)F)CCC(=O)CC1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2(C(F)(F)F)CCC(=O)CC2)c1
EN300-6486403,NC1CC(F)(C(=O)O)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2CC(F)(C(=O)O)C2)c1
EN300-6486612,NC1CS(=O)(=O)C12CCCCC2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2CS(=O)(=O)C23CCCCC3)c1
EN300-6486663,CCOC(=O)CC1(N)CS(=O)(=O)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,CCOC(=O)CC1(Nc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)CS(=O)(=O)C1
EN300-1709977,Cn1cc(P(C)(C)=O)c(N)n1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Nc2nn(C)cc2P(C)(C)=O)c1
EN300-6488221,NC1(C(F)(F)F)CC2(CCC2)C1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(Br)c1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2(C(F)(F)F)CC3(CCC3)C2)c1
